Time,Ax,Ay,Az,Gx,Gy,Gz
16:09:10:584,-0.04,-0.01,10.01,-0.16,-0.20,-0.36
16:09:10:604,-0.05,0.01,10.11,-0.28,-0.01,-0.40
16:09:10:624,-0.05,0.00,9.99,-0.18,-0.33,-0.36
16:09:10:644,-0.07,0.00,10.01,-0.16,0.09,-0.43
16:09:10:664,-0.07,0.00,10.06,-0.29,-0.23,-0.31
16:09:10:684,-0.04,0.00,10.04,-0.20,-0.20,-0.36
16:09:10:704,-0.05,0.00,10.08,-0.28,-0.25,-0.32
16:09:10:724,-0.05,0.00,10.07,-0.20,-0.12,-0.39
16:09:10:744,-0.08,0.01,10.07,-0.33,-0.10,-0.40
16:09:10:764,-0.05,0.03,10.03,-0.20,-0.16,-0.29
16:09:10:784,-0.03,-0.03,10.07,-0.20,-0.12,-0.31
16:09:10:804,-0.09,0.00,10.05,-0.29,-0.19,-0.39
16:09:10:824,-0.08,0.02,10.03,-0.25,-0.18,-0.33
16:09:10:844,-0.10,0.03,10.02,-0.21,-0.19,-0.36
16:09:10:864,-0.04,0.00,10.08,-0.24,-0.31,-0.30
16:09:10:884,-0.08,0.00,10.06,-0.22,-0.29,-0.33
16:09:10:904,-0.05,0.00,10.06,-0.17,-0.16,-0.40
16:09:10:924,-0.08,0.00,10.05,-0.18,0.05,-0.38
16:09:10:944,-0.05,0.01,10.03,-0.20,-0.13,-0.34
16:09:10:964,-0.04,0.00,10.07,-0.18,-0.09,-0.42
16:09:10:984,-0.07,0.00,10.03,-0.24,-0.02,-0.36
16:09:11:004,-0.07,0.01,10.06,-0.21,-0.31,-0.30
16:09:11:024,-0.06,0.00,10.04,-0.33,-0.19,-0.37
16:09:11:044,-0.03,0.01,10.02,-0.31,-0.37,-0.41
16:09:11:064,-0.05,0.00,10.04,-0.23,-0.18,-0.40
16:09:11:084,-0.06,-0.01,10.06,-0.23,-0.14,-0.35
16:09:11:104,-0.06,-0.01,10.04,-0.15,-0.08,-0.39
16:09:11:124,-0.08,0.02,10.06,-0.27,-0.18,-0.41
16:09:11:144,-0.08,0.01,10.03,-0.25,-0.08,-0.31
16:09:11:164,-0.06,0.00,10.05,-0.14,-0.10,-0.33
16:09:11:184,-0.06,-0.02,10.13,-0.16,-0.05,-0.41
16:09:11:204,-0.08,0.01,10.00,-0.30,-0.20,-0.34
16:09:11:224,-0.09,0.01,10.02,-0.23,-0.11,-0.41
16:09:11:244,-0.07,0.00,10.10,-0.20,0.04,-0.40
16:09:11:264,-0.06,-0.02,10.10,-0.19,-0.14,-0.35
16:09:11:284,-0.06,0.00,10.04,-0.17,-0.04,-0.41
16:09:11:304,-0.07,0.00,10.02,-0.21,-0.22,-0.32
16:09:11:324,-0.09,0.00,10.08,-0.37,-0.16,-0.37
16:09:11:344,-0.06,0.00,10.03,-0.07,-0.14,-0.42
16:09:11:364,-0.07,0.01,10.05,-0.29,-0.10,-0.40
16:09:11:384,-0.06,0.00,10.03,-0.12,-0.12,-0.45
16:09:11:404,-0.08,0.00,10.04,-0.24,-0.19,-0.38
16:09:11:424,-0.07,-0.01,10.05,-0.22,-0.27,-0.33
16:09:11:444,-0.08,0.00,10.06,-0.20,-0.04,-0.41
16:09:11:464,-0.07,0.00,10.01,-0.24,-0.30,-0.36
16:09:11:484,-0.06,-0.01,10.08,-0.32,-0.11,-0.32
16:09:11:504,-0.07,0.00,10.03,-0.14,-0.04,-0.31
16:09:11:524,-0.05,0.00,10.05,-0.24,-0.32,-0.29
16:09:11:544,-0.07,0.00,10.06,-0.20,-0.19,-0.37
16:09:11:564,-0.03,-0.01,10.03,-0.19,-0.25,-0.36
16:09:11:584,-0.06,0.00,10.06,-0.18,0.08,-0.35
16:09:11:604,-0.05,0.00,10.05,-0.20,-0.24,-0.31
16:09:11:624,-0.07,0.01,10.05,-0.20,-0.04,-0.40
16:09:11:644,-0.06,0.00,10.05,-0.21,-0.13,-0.42
16:09:11:664,-0.06,0.00,10.04,-0.26,-0.24,-0.29
16:09:11:684,-0.03,-0.01,10.07,-0.20,-0.24,-0.37
16:09:11:704,-0.07,0.00,10.04,-0.30,-0.22,-0.28
16:09:11:724,-0.08,0.00,10.07,-0.22,-0.16,-0.42
16:09:11:744,-0.06,0.00,10.02,-0.23,-0.23,-0.30
16:09:11:764,-0.06,0.00,10.07,-0.32,-0.08,-0.37
16:09:11:784,-0.05,0.00,10.03,-0.19,-0.29,-0.38
16:09:11:804,-0.07,0.00,10.05,-0.25,0.02,-0.36
16:09:11:824,-0.07,0.01,10.03,-0.25,-0.26,-0.45
16:09:11:844,-0.10,0.00,10.07,-0.20,-0.12,-0.36
16:09:11:864,-0.06,-0.01,10.04,-0.21,-0.22,-0.36
16:09:11:884,-0.08,0.00,10.02,-0.34,-0.13,-0.36
16:09:11:904,-0.06,-0.01,10.08,-0.22,-0.23,-0.32
16:09:11:924,-0.07,0.00,10.04,-0.29,-0.03,-0.37
16:09:11:944,-0.05,0.02,10.01,-0.20,-0.24,-0.39
16:09:11:964,-0.08,0.00,10.06,-0.29,-0.11,-0.33
16:09:11:984,-0.03,0.00,10.05,-0.21,-0.21,-0.37
16:09:12:004,-0.08,0.00,10.09,-0.21,0.02,-0.42
16:09:12:024,-0.07,0.01,10.00,-0.20,-0.11,-0.37
16:09:12:044,-0.09,0.03,10.09,-0.22,0.00,-0.50
16:09:12:064,-0.06,-0.01,10.07,-0.19,-0.16,-0.27
16:09:12:084,-0.06,0.04,10.06,-0.28,-0.28,-0.36
16:09:12:104,-0.08,0.00,10.09,-0.24,-0.17,-0.38
16:09:12:124,-0.09,0.00,10.02,-0.19,-0.24,-0.33
16:09:12:144,-0.09,0.00,10.04,-0.17,-0.03,-0.38
16:09:12:164,-0.03,-0.01,10.05,-0.23,-0.18,-0.36
16:09:12:184,-0.04,0.00,10.04,-0.21,-0.19,-0.39
16:09:12:204,-0.03,0.00,10.03,-0.26,-0.03,-0.42
16:09:12:224,-0.09,-0.01,10.04,-0.26,-0.19,-0.33
16:09:12:244,-0.09,0.00,10.04,-0.23,-0.08,-0.30
16:09:12:264,-0.05,0.00,10.01,-0.21,-0.29,-0.31
16:09:12:284,-0.06,0.00,10.07,-0.28,0.13,-0.40
16:09:12:304,-0.06,0.00,10.02,-0.14,-0.13,-0.36
16:09:12:324,-0.08,0.00,10.03,-0.32,-0.10,-0.34
16:09:12:344,-0.07,0.01,10.02,-0.24,-0.20,-0.32
16:09:12:364,-0.05,0.00,10.04,-0.26,-0.20,-0.35
16:09:12:384,-0.04,-0.01,10.06,-0.17,-0.23,-0.40
16:09:12:404,-0.06,0.00,10.08,-0.18,-0.19,-0.34
16:09:12:424,-0.06,0.00,10.04,-0.31,-0.23,-0.41
16:09:12:444,-0.06,0.00,10.00,-0.19,-0.06,-0.41
16:09:12:464,-0.08,0.00,10.05,-0.25,-0.06,-0.36
16:09:12:484,-0.05,0.00,10.04,-0.29,-0.33,-0.33
16:09:12:504,-0.08,-0.01,10.07,-0.26,-0.09,-0.36
16:09:12:524,-0.05,0.00,10.08,-0.23,-0.04,-0.37
16:09:12:544,-0.07,0.00,10.05,-0.27,-0.18,-0.34
16:09:12:564,-0.06,0.01,10.06,-0.37,-0.22,-0.34
16:09:12:584,-0.11,0.04,10.07,-0.32,0.00,-0.45
16:09:12:604,-0.04,0.00,9.99,-0.12,-0.29,-0.31
16:09:12:624,-0.07,-0.02,10.13,-0.23,-0.03,-0.39
16:09:12:644,-0.02,-0.03,10.04,-0.21,-0.25,-0.34
16:09:12:664,-0.10,0.06,10.04,-0.29,0.08,-0.42
16:09:12:684,-0.07,0.01,9.99,-0.20,-0.05,-0.35
16:09:12:704,-0.06,-0.01,10.06,-0.29,-0.20,-0.41
16:09:12:724,-0.04,-0.01,10.07,-0.15,-0.04,-0.36
16:09:12:744,-0.08,0.00,10.05,-0.30,-0.20,-0.44
16:09:12:764,-0.08,0.00,10.03,-0.19,-0.13,-0.37
16:09:12:784,-0.07,0.03,10.02,-0.23,-0.10,-0.42
16:09:12:804,-0.05,0.00,10.10,-0.11,-0.17,-0.41
16:09:12:824,-0.05,0.00,10.06,-0.19,-0.04,-0.32
16:09:12:844,-0.08,0.00,10.02,-0.25,-0.26,-0.39
16:09:12:864,-0.07,-0.02,10.07,-0.25,-0.06,-0.34
16:09:12:884,-0.08,0.00,9.99,-0.30,-0.25,-0.37
16:09:12:904,-0.08,0.00,10.07,-0.25,-0.28,-0.34
16:09:12:924,-0.05,0.00,10.08,-0.25,-0.26,-0.31
16:09:12:944,-0.06,0.00,10.05,-0.20,-0.09,-0.37
16:09:12:964,-0.08,0.00,10.03,-0.16,-0.08,-0.39
16:09:12:984,-0.06,0.00,10.08,-0.19,-0.11,-0.31
