Time,Ax,Ay,Az,Gx,Gy,Gz
14:30:53:8938,-0.00,0.23,10.05,-0.32,-0.34,-0.38
14:30:53:9016,-0.03,0.21,10.05,-0.19,-0.19,-0.37
14:30:53:9216,-0.01,0.21,10.05,-0.21,-0.02,-0.41
14:30:53:9416,-0.02,0.20,10.04,-0.29,-0.26,-0.37
14:31:17:7046,-0.03,0.18,10.03,-0.12,-0.07,-0.33
14:31:17:7246,-0.03,0.20,10.05,-0.16,0.01,-0.36
14:31:17:7446,-0.00,0.19,10.04,-0.27,-0.11,-0.38
14:31:17:7646,-0.02,0.20,10.05,-0.32,-0.05,-0.33
14:31:17:7847,-0.02,0.20,10.04,-0.13,-0.13,-0.34
14:31:17:8046,-0.01,0.20,10.04,-0.23,-0.18,-0.39
14:31:17:8246,-0.02,0.21,10.03,-0.26,-0.12,-0.39
14:31:17:8446,-0.00,0.20,10.01,-0.36,-0.25,-0.32
14:31:17:8646,-0.04,0.23,10.05,-0.28,-0.10,-0.34
14:31:17:8846,-0.03,0.22,10.02,-0.23,-0.05,-0.36
14:31:17:9046,-0.02,0.20,10.05,-0.32,-0.25,-0.37
14:31:17:9246,-0.03,0.20,10.03,-0.29,-0.20,-0.38
14:31:17:9446,-0.02,0.20,10.05,-0.20,-0.09,-0.45
14:31:17:9646,-0.00,0.21,10.03,-0.30,-0.22,-0.32
14:31:17:9846,-0.02,0.21,10.02,-0.21,-0.18,-0.37
14:31:18:0046,-0.01,0.22,10.06,-0.20,-0.03,-0.36
14:31:18:0246,-0.02,0.19,10.03,-0.25,-0.23,-0.30
14:31:18:0446,-0.02,0.20,10.01,-0.32,-0.17,-0.35
14:31:18:0646,-0.01,0.20,10.02,-0.14,-0.15,-0.40
14:31:18:0846,-0.02,0.19,10.02,-0.19,-0.09,-0.38
14:31:18:1046,-0.01,0.20,10.03,-0.25,-0.16,-0.36
14:31:18:1246,-0.01,0.20,10.02,-0.20,-0.07,-0.32
14:31:18:1446,-0.01,0.20,10.02,-0.17,-0.10,-0.34
14:31:18:1646,-0.01,0.20,10.03,-0.40,-0.29,-0.37
14:31:18:1846,-0.03,0.21,10.05,-0.14,-0.22,-0.36
14:31:18:2046,-0.00,0.22,10.02,-0.20,-0.08,-0.42
14:31:18:2246,-0.03,0.20,10.03,-0.20,-0.10,-0.42
14:31:18:2446,-0.02,0.17,10.04,-0.14,-0.01,-0.38
14:31:18:2646,-0.00,0.20,10.04,-0.21,-0.21,-0.42
14:31:18:2847,-0.04,0.21,10.05,-0.22,-0.12,-0.39
14:31:18:3046,-0.00,0.20,10.00,-0.20,-0.20,-0.37
14:31:18:3246,-0.02,0.21,10.00,-0.36,-0.06,-0.36
14:31:18:3446,-0.05,0.20,10.06,-0.34,-0.20,-0.37
14:31:18:3646,-0.02,0.20,10.04,-0.13,-0.09,-0.41
14:31:18:3846,-0.01,0.16,10.07,-0.21,-0.09,-0.37
14:31:18:4046,-0.03,0.22,9.99,-0.21,0.00,-0.39
14:31:18:4246,-0.04,0.20,9.99,-0.26,-0.04,-0.32
14:31:18:4446,-0.03,0.18,10.05,-0.33,-0.02,-0.43
14:31:18:4647,-0.00,0.20,10.05,-0.19,-0.06,-0.40
14:31:18:4847,-0.00,0.23,10.02,-0.25,-0.11,-0.32
14:31:18:5047,-0.03,0.20,10.05,-0.34,-0.09,-0.31
14:31:18:5247,-0.00,0.21,10.05,-0.27,-0.11,-0.32
14:31:18:5447,-0.00,0.20,10.05,-0.16,-0.14,-0.39
14:31:18:5647,-0.00,0.19,10.07,-0.35,-0.21,-0.37
14:31:18:5847,-0.03,0.22,10.00,-0.29,-0.05,-0.36
14:31:18:6047,-0.01,0.19,10.04,-0.20,-0.07,-0.37
14:31:18:6247,-0.03,0.20,10.05,-0.29,-0.27,-0.37
14:31:18:6447,-0.01,0.20,10.03,-0.27,-0.24,-0.28
14:31:18:6647,-0.02,0.20,10.04,-0.27,-0.05,-0.31
14:31:18:6847,-0.00,0.20,10.05,-0.22,-0.15,-0.31
14:31:18:7047,-0.01,0.21,10.04,-0.24,0.00,-0.33
14:31:18:7247,-0.02,0.20,10.00,-0.22,-0.20,-0.31
14:31:18:7447,-0.03,0.20,10.04,-0.23,0.09,-0.42
14:31:18:7647,-0.04,0.20,10.03,-0.32,-0.19,-0.34
14:31:18:7848,-0.00,0.20,10.03,-0.12,-0.06,-0.37
14:31:18:8048,-0.01,0.21,10.01,-0.21,-0.01,-0.36
14:31:18:8248,-0.04,0.20,10.07,-0.33,-0.25,-0.37
14:31:18:8448,-0.00,0.20,10.03,-0.19,-0.09,-0.40
14:31:18:8648,-0.02,0.20,10.02,-0.19,0.00,-0.34
14:31:18:8848,-0.04,0.20,10.08,-0.31,-0.03,-0.34
14:31:18:9048,-0.01,0.20,10.05,-0.12,-0.07,-0.37
14:31:18:9248,-0.02,0.19,10.03,-0.28,0.00,-0.44
14:31:18:9448,-0.01,0.19,10.07,-0.26,-0.10,-0.35
14:31:18:9648,-0.03,0.21,10.02,-0.28,-0.15,-0.34
14:31:18:9848,-0.02,0.21,10.02,-0.29,-0.05,-0.34
14:31:19:0048,-0.03,0.20,10.06,-0.23,-0.31,-0.29
14:31:19:0248,-0.03,0.20,10.04,-0.17,-0.09,-0.41
14:31:19:0449,-0.03,0.24,10.05,-0.22,-0.11,-0.44
14:31:19:0648,-0.01,0.21,10.05,-0.17,-0.03,-0.38
14:31:19:0848,-0.02,0.20,10.10,-0.24,0.11,-0.39
14:31:19:1048,-0.02,0.22,10.01,-0.17,-0.16,-0.36
14:31:19:1248,-0.02,0.19,10.04,-0.15,-0.09,-0.33
14:31:19:1448,-0.03,0.21,10.02,-0.28,-0.17,-0.41
14:31:19:1648,-0.01,0.21,10.05,-0.26,-0.06,-0.36
14:31:19:1848,-0.06,0.27,10.04,-0.30,-0.09,-0.31
14:31:19:2048,-0.00,0.21,10.04,-0.22,-0.17,-0.34
14:31:19:2248,-0.02,0.17,10.06,-0.20,-0.17,-0.35
14:31:19:2448,-0.01,0.23,10.05,-0.24,-0.09,-0.33
14:31:19:2648,-0.04,0.20,10.00,-0.09,0.05,-0.32
14:31:19:2849,-0.01,0.21,9.99,-0.32,-0.29,-0.27
14:31:19:3049,-0.00,0.21,10.12,-0.24,-0.28,-0.39
14:31:19:3249,-0.00,0.22,10.00,-0.09,-0.04,-0.31
14:31:19:3449,-0.01,0.21,9.99,-0.11,-0.11,-0.37
14:31:19:3649,-0.01,0.18,10.10,-0.20,-0.04,-0.44
14:31:19:3849,-0.01,0.21,10.06,-0.25,-0.20,-0.35
14:31:19:4049,-0.01,0.20,10.03,-0.19,-0.06,-0.31
14:31:19:4249,-0.01,0.20,10.02,-0.25,-0.09,-0.35
14:31:19:4449,-0.03,0.22,10.04,-0.24,0.07,-0.32
14:31:19:4649,-0.03,0.20,10.05,-0.15,-0.07,-0.33
14:31:19:4849,-0.04,0.20,10.06,-0.26,-0.14,-0.38
14:31:19:5049,-0.00,0.19,10.06,-0.19,-0.08,-0.39
14:31:19:5249,-0.00,0.21,9.99,-0.20,-0.15,-0.30
14:31:19:5449,-0.03,0.20,10.06,-0.24,-0.10,-0.34
14:31:19:5649,-0.03,0.21,10.02,-0.18,-0.16,-0.36
14:31:19:5849,-0.02,0.20,10.03,-0.18,-0.09,-0.34
14:31:19:6049,-0.07,0.20,10.04,-0.25,-0.25,-0.39
14:31:19:6249,-0.00,0.20,10.06,-0.23,-0.13,-0.30
14:31:19:6449,-0.00,0.17,10.06,-0.21,-0.09,-0.33
14:31:19:6649,-0.02,0.21,10.05,-0.32,-0.21,-0.35
14:31:19:6849,-0.04,0.21,10.04,-0.28,-0.18,-0.33
14:31:19:7049,-0.01,0.20,10.03,-0.16,-0.03,-0.35
14:31:19:7249,-0.04,0.21,10.03,-0.12,-0.06,-0.36
14:31:19:7449,-0.02,0.20,10.03,-0.20,-0.03,-0.32
14:31:19:7649,-0.04,0.21,10.02,-0.25,-0.09,-0.47
14:31:19:7850,-0.02,0.22,10.11,-0.19,-0.17,-0.31
14:31:19:8050,-0.01,0.20,10.03,-0.09,0.02,-0.40
14:31:19:8250,-0.02,0.20,10.05,-0.21,-0.19,-0.33
14:31:19:8450,-0.01,0.22,10.05,-0.21,-0.21,-0.32
14:31:19:8650,-0.04,0.22,10.03,-0.19,-0.17,-0.42
14:31:19:8851,-0.00,0.20,10.01,-0.22,-0.15,-0.37
14:31:19:9050,-0.01,0.19,10.05,-0.23,-0.05,-0.38
14:31:19:9250,-0.02,0.20,10.01,-0.20,-0.08,-0.44
14:31:19:9450,-0.02,0.21,10.02,-0.23,-0.13,-0.40
14:31:19:9650,-0.02,0.20,10.04,-0.21,-0.31,-0.34
14:31:19:9850,-0.02,0.23,10.03,-0.20,-0.04,-0.37
14:31:20:0050,-0.02,0.19,10.04,-0.18,-0.04,-0.47
