Time,Ax,Ay,Az,Gx,Gy,Gz
12:06:05:7538,0.14,10.00,-0.16,-0.16,-0.29,-0.45
12:06:05:7738,0.14,9.97,-0.14,-0.20,-0.23,-0.34
12:06:05:7938,0.15,9.97,-0.20,-0.23,-0.17,-0.37
12:06:05:8138,0.16,9.98,-0.18,-0.14,-0.25,-0.40
12:06:05:8338,0.15,10.00,-0.18,-0.21,-0.11,-0.36
12:06:05:8538,0.13,9.96,-0.18,-0.08,-0.22,-0.35
12:06:05:8738,0.15,10.00,-0.20,-0.21,-0.23,-0.29
12:06:05:8938,0.14,9.97,-0.20,-0.17,-0.19,-0.34
12:06:05:9138,0.15,9.99,-0.17,-0.10,0.00,-0.37
12:06:05:9338,0.13,10.00,-0.20,-0.17,-0.11,-0.36
12:06:05:9538,0.13,10.00,-0.18,-0.09,-0.01,-0.33
12:06:05:9738,0.14,9.99,-0.18,-0.23,-0.28,-0.30
12:06:05:9938,0.14,9.99,-0.20,-0.28,-0.11,-0.33
12:06:06:0138,0.15,9.97,-0.19,-0.09,-0.03,-0.37
12:06:06:0338,0.15,9.99,-0.17,-0.12,-0.02,-0.43
12:06:06:0538,0.13,9.99,-0.17,-0.20,-0.19,-0.37
12:06:06:0738,0.12,9.99,-0.17,-0.08,-0.03,-0.42
12:06:06:0938,0.12,9.99,-0.18,-0.21,-0.08,-0.33
12:06:06:1138,0.16,10.00,-0.18,-0.15,-0.03,-0.31
12:06:06:1338,0.15,9.97,-0.19,-0.16,-0.05,-0.30
12:06:06:1539,0.14,9.97,-0.17,-0.23,-0.35,-0.41
12:06:06:1738,0.13,9.99,-0.17,-0.21,-0.28,-0.35
12:06:06:1938,0.13,9.98,-0.16,-0.20,-0.13,-0.40
12:06:06:2138,0.14,9.97,-0.16,-0.18,-0.13,-0.37
12:06:06:2338,0.15,9.98,-0.20,-0.25,-0.37,-0.40
12:06:06:2538,0.13,9.98,-0.16,-0.19,-0.12,-0.34
12:06:06:2738,0.16,9.97,-0.20,-0.19,-0.08,-0.34
12:06:06:2938,0.15,10.00,-0.16,-0.19,-0.16,-0.43
12:06:06:3138,0.15,10.00,-0.15,-0.27,-0.15,-0.34
12:06:06:3338,0.14,10.00,-0.17,-0.18,-0.10,-0.40
