Time,Ax,Ay,Az,Gx,Gy,Gz
12:14:13:4239,0.18,10.01,0.30,-0.20,-0.20,-0.40
12:14:13:4439,0.18,10.00,0.32,-0.28,-0.13,-0.31
12:14:13:4639,0.18,9.99,0.34,-0.27,-0.20,-0.37
12:14:13:4840,0.16,10.00,0.30,-0.14,-0.21,-0.34
12:14:13:5040,0.14,9.96,0.28,-0.20,-0.27,-0.34
12:14:13:5240,0.15,9.95,0.27,-0.19,-0.20,-0.36
12:14:13:5440,0.18,10.02,0.30,-0.17,-0.05,-0.40
12:14:13:5640,0.19,10.00,0.33,-0.10,0.06,-0.34
12:14:13:5840,0.14,9.99,0.30,-0.11,-0.04,-0.37
12:14:13:6040,0.15,10.01,0.31,-0.21,-0.21,-0.38
12:14:13:6240,0.14,9.97,0.30,-0.21,-0.28,-0.29
12:14:13:6440,0.16,9.99,0.29,-0.16,-0.32,-0.32
12:14:13:6640,0.12,9.96,0.27,-0.14,-0.11,-0.36
12:14:13:6840,0.19,10.01,0.32,-0.22,-0.11,-0.29
12:14:13:7040,0.19,10.02,0.35,-0.24,-0.32,-0.37
12:14:13:7241,0.16,9.95,0.30,-0.14,-0.05,-0.45
12:14:13:7440,0.12,9.99,0.26,-0.12,-0.08,-0.31
12:14:13:7640,0.17,10.00,0.30,-0.23,-0.08,-0.38
12:14:13:7840,0.17,10.00,0.29,-0.17,-0.18,-0.42
12:14:13:8040,0.15,10.01,0.33,-0.12,-0.01,-0.30
12:14:13:8240,0.15,10.02,0.32,-0.21,-0.21,-0.37
12:14:13:8440,0.15,9.97,0.28,-0.20,-0.21,-0.36
12:14:13:8640,0.18,9.97,0.28,-0.17,-0.06,-0.35
12:14:13:8840,0.12,10.00,0.29,-0.16,-0.04,-0.35
12:14:13:9040,0.15,10.02,0.30,-0.20,-0.10,-0.37
12:14:13:9240,0.18,10.00,0.32,-0.31,-0.32,-0.36
12:14:13:9440,0.16,10.02,0.30,-0.20,-0.12,-0.37
12:14:13:9640,0.17,10.00,0.29,-0.21,-0.19,-0.41
12:14:13:9841,0.14,9.98,0.28,-0.17,-0.09,-0.34
12:14:14:0040,0.16,9.98,0.31,-0.21,-0.11,-0.40
12:14:14:0240,0.14,10.00,0.30,-0.18,-0.17,-0.43
12:14:14:0440,0.15,9.98,0.28,-0.20,-0.21,-0.34
12:14:14:0640,0.17,10.01,0.29,-0.18,-0.15,-0.31
12:14:14:0840,0.16,10.00,0.30,-0.20,-0.20,-0.42
12:14:14:1040,0.16,9.98,0.29,-0.31,-0.34,-0.32
12:14:14:1241,0.12,9.98,0.29,-0.09,-0.10,-0.37
12:14:14:1440,0.18,9.98,0.30,-0.20,-0.31,-0.30
12:14:14:1641,0.16,10.00,0.32,-0.24,-0.23,-0.39
12:14:14:1840,0.18,10.00,0.31,-0.19,-0.14,-0.45
12:14:14:2041,0.15,9.98,0.28,-0.17,-0.26,-0.35
12:14:14:2241,0.14,9.99,0.27,-0.09,-0.16,-0.35
12:14:14:2441,0.14,10.00,0.27,-0.17,-0.20,-0.39
12:14:14:2641,0.15,10.00,0.27,-0.29,-0.24,-0.35
12:14:14:2841,0.15,10.00,0.32,-0.28,-0.17,-0.40
12:14:14:3041,0.16,10.00,0.29,-0.23,-0.23,-0.31
12:14:14:3241,0.17,9.98,0.28,-0.20,-0.15,-0.38
12:14:14:3441,0.17,10.00,0.31,-0.31,-0.23,-0.39
12:14:14:3642,0.16,10.00,0.30,-0.24,-0.13,-0.44
12:14:14:3842,0.15,9.94,0.28,-0.08,-0.09,-0.34
12:14:14:4042,0.17,10.00,0.31,-0.21,-0.20,-0.39
12:14:14:4242,0.18,10.03,0.33,-0.12,-0.10,-0.34
12:14:14:4442,0.13,9.95,0.27,-0.20,-0.18,-0.33
12:14:14:4642,0.14,9.94,0.26,-0.22,-0.23,-0.29
12:14:14:4842,0.12,9.95,0.28,-0.21,-0.13,-0.34
12:14:14:5042,0.15,10.00,0.30,-0.15,-0.09,-0.36
12:14:14:5242,0.17,10.00,0.34,-0.21,-0.22,-0.45
12:14:14:5442,0.15,9.99,0.32,-0.09,-0.01,-0.42
12:14:14:5642,0.15,10.00,0.29,-0.22,-0.12,-0.37
12:14:14:5842,0.15,9.95,0.27,-0.36,-0.29,-0.36
12:14:14:6042,0.14,9.97,0.31,-0.20,-0.14,-0.37
12:14:14:6242,0.18,9.99,0.29,-0.21,-0.23,-0.31
12:14:14:6442,0.16,10.00,0.32,-0.16,-0.12,-0.34
12:14:14:6642,0.16,9.99,0.31,-0.22,-0.12,-0.39
12:14:14:6842,0.18,10.00,0.31,-0.23,-0.16,-0.31
12:14:14:7042,0.14,9.95,0.30,-0.27,-0.21,-0.23
12:14:14:7243,0.15,9.96,0.28,-0.27,-0.20,-0.39
12:14:14:7442,0.15,9.96,0.28,-0.26,-0.20,-0.31
12:14:14:7642,0.19,10.00,0.31,-0.16,-0.12,-0.39
12:14:14:7842,0.13,9.98,0.31,-0.11,-0.08,-0.37
12:14:14:8042,0.17,10.00,0.30,-0.23,-0.16,-0.33
12:14:14:8242,0.17,9.99,0.35,-0.15,-0.06,-0.35
12:14:14:8442,0.14,9.96,0.31,-0.21,-0.20,-0.35
12:14:14:8642,0.14,9.95,0.29,-0.16,-0.16,-0.33
12:14:14:8842,0.19,10.01,0.35,-0.20,-0.10,-0.32
12:14:14:9042,0.19,10.00,0.34,-0.08,-0.06,-0.39
12:14:14:9243,0.16,9.97,0.28,-0.19,-0.19,-0.40
12:14:14:9442,0.17,9.97,0.28,-0.25,-0.21,-0.34
12:14:14:9643,0.16,9.97,0.33,-0.26,-0.26,-0.43
12:14:14:9843,0.15,9.93,0.30,-0.20,-0.25,-0.36
12:14:15:0042,0.17,10.03,0.33,-0.17,-0.20,-0.35
12:14:15:0242,0.20,10.00,0.31,-0.10,-0.04,-0.37
12:14:15:0443,0.19,10.03,0.33,-0.27,-0.27,-0.27
12:14:15:0643,0.14,9.94,0.26,-0.26,-0.14,-0.37
12:14:15:0843,0.12,9.93,0.23,-0.20,-0.17,-0.44
12:14:15:1043,0.19,10.00,0.31,-0.21,-0.21,-0.36
12:14:15:1243,0.19,10.02,0.32,-0.23,-0.15,-0.34
12:14:15:1443,0.14,9.99,0.29,-0.14,-0.21,-0.27
12:14:15:1643,0.17,9.98,0.30,-0.09,-0.20,-0.39
12:14:15:1843,0.14,9.99,0.29,-0.15,-0.16,-0.37
12:14:15:2043,0.17,10.00,0.31,-0.18,-0.06,-0.43
12:14:15:2243,0.19,9.98,0.27,-0.23,-0.16,-0.36
12:14:15:2443,0.17,10.00,0.29,-0.24,-0.28,-0.30
12:14:15:2643,0.17,10.00,0.31,-0.22,-0.15,-0.37
12:14:15:2843,0.16,10.01,0.32,-0.22,-0.16,-0.37
12:14:15:3043,0.16,9.99,0.30,-0.07,-0.08,-0.33
12:14:15:3243,0.16,9.98,0.30,-0.19,-0.05,-0.28
12:14:15:3442,0.16,10.00,0.26,-0.20,-0.04,-0.34
12:14:15:3642,0.18,10.00,0.33,-0.23,-0.01,-0.26
12:14:15:3842,0.14,10.00,0.31,-0.26,0.02,-0.40
12:14:15:4042,0.17,9.99,0.31,-0.31,-0.22,-0.40
12:14:15:4242,0.15,10.01,0.31,-0.14,-0.04,-0.33
12:14:15:4442,0.16,9.98,0.29,-0.21,-0.24,-0.44
12:14:15:4642,0.15,9.98,0.32,-0.19,-0.15,-0.33
12:14:15:4843,0.16,10.01,0.32,-0.20,-0.21,-0.44
12:14:15:5042,0.19,10.00,0.32,-0.20,-0.21,-0.41
12:14:15:5242,0.15,9.97,0.30,-0.20,-0.19,-0.37
12:14:15:5442,0.16,9.97,0.29,-0.14,-0.06,-0.35
12:14:15:5642,0.13,9.97,0.30,-0.06,0.11,-0.29
12:14:15:5842,0.19,10.00,0.32,-0.24,0.14,-0.29
12:14:15:6042,0.17,9.97,0.30,-0.09,-0.17,-0.34
12:14:15:6242,0.18,10.01,0.33,-0.21,-0.39,-0.43
12:14:15:6442,0.19,10.03,0.31,-0.23,-0.47,-0.54
12:14:15:6642,0.14,9.99,0.31,-0.21,-0.12,-0.44
12:14:15:6842,0.14,9.94,0.28,-0.19,-0.07,-0.19
