Time,Ax,Ay,Az,Gx,Gy,Gz
16:09:07:4870,3.37,9.46,0.47,-0.08,-0.10,-0.30
16:09:07:5070,3.34,9.49,0.45,-0.19,-0.15,-0.37
16:09:07:5270,3.35,9.49,0.45,-0.19,-0.07,-0.48
16:09:07:5470,3.39,9.49,0.45,-0.08,-0.12,-0.40
16:09:07:5670,3.35,9.48,0.44,-0.19,-0.02,-0.32
16:09:07:5870,3.37,9.50,0.49,-0.26,-0.19,-0.33
16:09:07:6069,3.34,9.50,0.45,-0.18,-0.09,-0.28
16:09:07:6269,3.38,9.48,0.47,-0.21,-0.17,-0.42
16:09:07:6469,3.36,9.49,0.49,-0.18,-0.19,-0.30
16:09:07:6669,3.36,9.50,0.48,-0.19,-0.12,-0.44
16:09:07:6869,3.37,9.48,0.45,-0.19,-0.04,-0.35
16:09:07:7069,3.34,9.49,0.46,-0.21,-0.22,-0.34
16:09:07:7269,3.34,9.50,0.47,-0.24,-0.07,-0.28
16:09:07:7469,3.37,9.50,0.44,-0.20,-0.20,-0.44
16:09:07:7669,3.35,9.49,0.46,-0.18,-0.04,-0.38
16:09:07:7869,3.35,9.49,0.45,-0.09,0.03,-0.31
16:09:07:8069,3.37,9.48,0.47,-0.30,-0.01,-0.34
16:09:07:8269,3.37,9.48,0.47,-0.20,-0.16,-0.37
16:09:07:8469,3.36,9.48,0.49,-0.29,-0.20,-0.30
16:09:07:8669,3.34,9.49,0.45,-0.16,-0.17,-0.26
16:09:07:8869,3.34,9.47,0.47,-0.24,-0.06,-0.38
16:09:07:9069,3.37,9.52,0.48,-0.18,-0.20,-0.34
16:09:07:9269,3.35,9.47,0.47,-0.32,-0.06,-0.39
16:09:07:9469,3.39,9.51,0.46,-0.18,-0.09,-0.37
16:09:07:9670,3.36,9.49,0.44,-0.28,-0.03,-0.31
16:09:07:9869,3.35,9.49,0.45,-0.20,-0.28,-0.43
16:09:08:0069,3.35,9.47,0.44,-0.26,-0.14,-0.29
16:09:08:0269,3.35,9.51,0.43,-0.16,-0.07,-0.34
16:09:08:0469,3.36,9.47,0.47,-0.22,-0.19,-0.36
16:09:08:0670,3.36,9.50,0.44,-0.13,-0.08,-0.42
16:09:08:0869,3.34,9.48,0.46,-0.23,-0.06,-0.33
16:09:08:1070,3.35,9.49,0.47,-0.20,-0.23,-0.30
16:09:08:1270,3.37,9.50,0.47,-0.14,-0.01,-0.55
16:09:08:1470,3.36,9.46,0.48,-0.20,-0.13,-0.38
16:09:08:1670,3.33,9.47,0.43,-0.24,-0.26,-0.34
16:09:08:1870,3.38,9.48,0.45,-0.16,-0.08,-0.33
16:09:08:2070,3.34,9.47,0.47,-0.18,-0.01,-0.32
16:09:08:2270,3.36,9.48,0.45,-0.22,-0.10,-0.32
16:09:08:2470,3.36,9.47,0.46,-0.11,-0.17,-0.27
16:09:08:2670,3.37,9.48,0.49,-0.09,-0.12,-0.40
16:09:08:2870,3.35,9.48,0.46,-0.32,-0.19,-0.34
16:09:08:3070,3.35,9.48,0.45,-0.19,-0.03,-0.35
16:09:08:3270,3.35,9.47,0.47,-0.08,-0.11,-0.44
16:09:08:3470,3.36,9.49,0.48,-0.25,-0.12,-0.31
16:09:08:3670,3.32,9.48,0.44,-0.45,-0.12,-0.32
16:09:08:3870,3.38,9.51,0.46,-0.15,-0.11,-0.51
16:09:08:4070,3.36,9.47,0.52,-0.14,-0.15,-0.29
16:09:08:4270,3.34,9.48,0.48,-0.24,-0.13,-0.29
16:09:08:4470,3.38,9.47,0.44,-0.16,-0.15,-0.48
16:09:08:4671,3.35,9.47,0.46,-0.11,-0.17,-0.35
16:09:08:4870,3.37,9.49,0.47,-0.21,-0.12,-0.28
16:09:08:5070,3.33,9.48,0.46,-0.24,-0.17,-0.37
16:09:08:5270,3.37,9.46,0.46,-0.27,-0.18,-0.42
16:09:08:5470,3.37,9.50,0.44,-0.16,-0.08,-0.31
16:09:08:5670,3.34,9.46,0.48,-0.16,-0.14,-0.28
16:09:08:5870,3.36,9.49,0.49,-0.19,-0.19,-0.37
16:09:08:6069,3.36,9.46,0.46,-0.16,-0.10,-0.43
16:09:08:6269,3.37,9.47,0.45,-0.16,-0.08,-0.34
16:09:08:6469,3.34,9.50,0.45,-0.20,-0.19,-0.38
16:09:08:6669,3.36,9.50,0.46,-0.27,-0.20,-0.30
16:09:08:6869,3.36,9.48,0.46,-0.24,-0.21,-0.45
16:09:08:7069,3.35,9.50,0.45,-0.21,-0.08,-0.39
16:09:08:7270,3.37,9.50,0.46,-0.24,-0.08,-0.31
16:09:08:7469,3.36,9.48,0.45,-0.27,-0.17,-0.37
16:09:08:7669,3.35,9.47,0.46,-0.21,-0.19,-0.36
16:09:08:7869,3.38,9.49,0.47,-0.10,-0.03,-0.46
16:09:08:8069,3.35,9.50,0.47,-0.24,-0.11,-0.41
16:09:08:8270,3.36,9.50,0.45,-0.28,-0.17,-0.40
16:09:08:8470,3.36,9.47,0.47,-0.09,0.03,-0.41
16:09:08:8670,3.36,9.47,0.47,-0.19,0.00,-0.39
16:09:08:8870,3.34,9.52,0.47,-0.34,-0.08,-0.25
16:09:08:9070,3.33,9.48,0.45,-0.26,-0.05,-0.40
16:09:08:9270,3.37,9.48,0.45,-0.17,-0.12,-0.42
16:09:08:9470,3.36,9.50,0.47,-0.21,0.00,-0.26
16:09:08:9670,3.35,9.49,0.49,-0.22,0.07,-0.38
16:09:08:9870,3.37,9.50,0.47,-0.26,-0.19,-0.33
16:09:09:0070,3.36,9.47,0.48,-0.13,-0.05,-0.39
16:09:09:0270,3.37,9.47,0.46,-0.26,-0.24,-0.24
16:09:09:0470,3.35,9.48,0.43,-0.16,-0.06,-0.33
16:09:09:0670,3.36,9.47,0.44,-0.14,-0.18,-0.38
16:09:09:0870,3.35,9.48,0.47,-0.23,-0.20,-0.34
16:09:09:1070,3.34,9.49,0.48,-0.19,-0.17,-0.34
16:09:09:1270,3.37,9.48,0.48,-0.25,-0.20,-0.30
16:09:09:1470,3.36,9.47,0.43,-0.25,-0.14,-0.40
16:09:09:1670,3.37,9.47,0.46,-0.26,-0.11,-0.33
16:09:09:1870,3.37,9.50,0.49,-0.30,-0.18,-0.34
16:09:09:2070,3.34,9.49,0.45,-0.28,-0.13,-0.34
16:09:09:2270,3.35,9.46,0.45,-0.24,-0.16,-0.31
16:09:09:2470,3.35,9.48,0.49,-0.19,-0.14,-0.45
16:09:09:2670,3.36,9.48,0.48,-0.18,-0.05,-0.31
16:09:09:2870,3.35,9.46,0.47,-0.15,-0.10,-0.40
16:09:09:3070,3.38,9.51,0.45,-0.19,-0.05,-0.36
16:09:09:3270,3.36,9.48,0.42,-0.24,-0.26,-0.39
16:09:09:3470,3.34,9.48,0.47,-0.37,-0.24,-0.34
16:09:09:3670,3.36,9.47,0.45,-0.24,-0.18,-0.39
16:09:09:3870,3.34,9.49,0.45,-0.20,-0.13,-0.36
16:09:09:4070,3.37,9.50,0.46,-0.24,-0.11,-0.32
16:09:09:4270,3.35,9.46,0.49,-0.24,-0.07,-0.38
16:09:09:4470,3.37,9.50,0.47,-0.20,-0.20,-0.40
16:09:09:4671,3.33,9.45,0.47,-0.18,-0.16,-0.37
16:09:09:4871,3.38,9.49,0.47,-0.08,-0.07,-0.35
16:09:09:5070,3.35,9.51,0.47,-0.19,-0.13,-0.37
16:09:09:5270,3.36,9.49,0.45,-0.20,-0.06,-0.39
16:09:09:5470,3.35,9.50,0.48,-0.27,-0.10,-0.38
16:09:09:5670,3.34,9.48,0.45,-0.12,-0.11,-0.38
16:09:09:5871,3.36,9.48,0.48,-0.24,-0.16,-0.34
16:09:09:6070,3.37,9.50,0.45,-0.15,-0.08,-0.34
16:09:09:6270,3.32,9.46,0.43,-0.24,-0.23,-0.41
16:09:09:6470,3.36,9.49,0.45,-0.27,-0.34,-0.39
16:09:09:6670,3.33,9.47,0.44,-0.10,0.05,-0.33
16:09:09:6870,3.36,9.49,0.49,-0.22,-0.28,-0.43
16:09:09:7070,3.35,9.49,0.44,-0.05,-0.01,-0.37
16:09:09:7270,3.34,9.50,0.45,-0.19,-0.19,-0.40
16:09:09:7470,3.36,9.47,0.44,-0.20,-0.17,-0.32
16:09:09:7670,3.37,9.49,0.46,-0.13,-0.20,-0.36
16:09:09:7870,3.37,9.47,0.47,-0.30,-0.08,-0.35
16:09:09:8070,3.37,9.49,0.46,-0.25,-0.31,-0.39
16:09:09:8270,3.39,9.50,0.49,-0.19,-0.18,-0.41
16:09:09:8470,3.39,9.48,0.49,-0.24,-0.19,-0.36
16:09:09:8670,3.35,9.48,0.45,-0.23,-0.04,-0.34
16:09:09:8870,3.38,9.51,0.47,-0.20,-0.04,-0.32
16:09:09:9070,3.34,9.50,0.47,-0.13,0.02,-0.37
16:09:09:9270,3.36,9.51,0.49,-0.20,-0.05,-0.35
16:09:09:9470,3.36,9.46,0.45,-0.20,0.02,-0.40
16:09:09:9671,3.37,9.49,0.46,-0.17,-0.13,-0.38
16:09:09:9870,3.36,9.51,0.46,-0.25,-0.20,-0.39
16:09:10:0070,3.35,9.45,0.47,-0.20,-0.03,-0.32
16:09:10:0270,3.34,9.47,0.47,-0.26,-0.25,-0.36
16:09:10:0470,3.37,9.49,0.48,-0.20,-0.04,-0.32
16:09:10:0670,3.37,9.49,0.47,-0.20,-0.18,-0.47
16:09:10:0870,3.37,9.47,0.49,-0.20,-0.25,-0.32
16:09:10:1070,3.34,9.47,0.45,-0.14,-0.20,-0.34
16:09:10:1270,3.36,9.49,0.43,-0.21,-0.12,-0.42
16:09:10:1470,3.36,9.48,0.49,-0.12,-0.06,-0.34
16:09:10:1670,3.36,9.51,0.44,-0.25,-0.09,-0.31
16:09:10:1870,3.34,9.48,0.47,-0.17,-0.05,-0.28
16:09:10:2070,3.38,9.52,0.48,-0.18,-0.18,-0.34
16:09:10:2271,3.34,9.47,0.47,-0.20,-0.09,-0.40
16:09:10:2470,3.37,9.51,0.46,-0.17,-0.03,-0.43
16:09:10:2671,3.34,9.48,0.47,-0.11,-0.18,-0.35
16:09:10:2870,3.36,9.50,0.45,-0.31,-0.23,-0.38
16:09:10:3071,3.36,9.50,0.47,-0.24,-0.19,-0.33
16:09:10:3271,3.36,9.47,0.46,-0.21,-0.03,-0.34
16:09:10:3471,3.37,9.49,0.47,-0.12,-0.08,-0.34
16:09:10:3671,3.36,9.47,0.46,-0.23,-0.01,-0.34
16:09:10:3871,3.34,9.48,0.46,-0.23,-0.19,-0.34
16:09:10:4071,3.36,9.48,0.45,-0.26,-0.16,-0.32
