Time,Ax,Ay,Az,Gx,Gy,Gz
16:41:03:1761,0.16,0.34,-9.52,-0.14,0.01,-0.34
16:41:03:1961,0.19,0.33,-9.50,-0.14,-0.17,-0.35
16:41:03:2161,0.17,0.34,-9.50,-0.28,-0.20,-0.31
16:41:03:2361,0.18,0.32,-9.48,-0.23,-0.18,-0.37
16:41:03:2561,0.16,0.34,-9.49,-0.20,-0.18,-0.32
16:41:03:2761,0.20,0.34,-9.51,-0.18,-0.04,-0.44
16:41:03:2961,0.19,0.32,-9.51,-0.28,-0.13,-0.39
16:41:03:3161,0.18,0.32,-9.47,-0.26,-0.16,-0.27
16:41:03:3361,0.19,0.35,-9.48,-0.19,-0.20,-0.31
16:41:03:3562,0.18,0.32,-9.49,-0.19,-0.13,-0.33
16:41:03:3761,0.18,0.32,-9.51,-0.17,-0.13,-0.37
16:41:03:3961,0.18,0.34,-9.47,-0.17,0.02,-0.36
16:41:03:4161,0.17,0.30,-9.53,-0.13,-0.03,-0.39
16:41:03:4361,0.18,0.32,-9.52,-0.29,-0.13,-0.37
16:41:03:4561,0.17,0.33,-9.46,-0.26,-0.12,-0.40
16:41:03:4761,0.18,0.31,-9.52,-0.18,0.05,-0.38
16:41:03:4960,0.18,0.35,-9.57,-0.34,-0.21,-0.33
16:41:03:5161,0.19,0.32,-9.45,-0.33,0.07,-0.36
16:41:03:5361,0.19,0.32,-9.52,-0.16,-0.13,-0.34
16:41:03:5561,0.16,0.32,-9.54,-0.23,-0.17,-0.36
16:41:03:5760,0.18,0.34,-9.50,-0.18,-0.17,-0.31
16:41:03:5960,0.19,0.33,-9.51,-0.24,-0.07,-0.30
16:41:03:6161,0.19,0.33,-9.48,-0.23,-0.03,-0.37
16:41:03:6360,0.19,0.32,-9.50,-0.27,-0.21,-0.39
16:41:03:6560,0.19,0.31,-9.52,-0.21,-0.14,-0.27
16:41:03:6761,0.18,0.34,-9.48,-0.22,-0.17,-0.31
16:41:03:6961,0.17,0.33,-9.48,-0.26,-0.17,-0.37
16:41:03:7161,0.18,0.30,-9.50,-0.39,-0.15,-0.31
16:41:03:7361,0.19,0.31,-9.54,-0.26,-0.23,-0.36
16:41:03:7561,0.19,0.33,-9.51,-0.23,-0.13,-0.32
16:41:03:7761,0.19,0.33,-9.55,-0.19,0.00,-0.37
16:41:03:7961,0.17,0.33,-9.48,-0.22,-0.21,-0.46
16:41:03:8161,0.19,0.33,-9.46,-0.21,-0.11,-0.30
16:41:03:8361,0.18,0.32,-9.50,-0.08,0.08,-0.42
16:41:03:8562,0.17,0.35,-9.49,-0.12,-0.07,-0.44
16:41:03:8761,0.17,0.33,-9.52,-0.28,-0.12,-0.29
16:41:03:8961,0.19,0.31,-9.48,-0.32,-0.20,-0.35
16:41:03:9161,0.16,0.34,-9.49,-0.24,-0.27,-0.37
16:41:03:9361,0.18,0.31,-9.53,-0.20,-0.10,-0.34
16:41:03:9561,0.18,0.34,-9.50,-0.29,-0.09,-0.24
16:41:03:9761,0.16,0.35,-9.48,-0.31,-0.04,-0.36
16:41:03:9961,0.18,0.34,-9.51,-0.16,-0.14,-0.37
16:41:04:0161,0.18,0.31,-9.52,-0.20,-0.04,-0.37
16:41:04:0361,0.19,0.34,-9.49,-0.20,-0.03,-0.42
16:41:04:0561,0.18,0.33,-9.48,-0.08,0.03,-0.30
16:41:04:0761,0.19,0.35,-9.52,-0.19,-0.14,-0.28
16:41:04:0961,0.17,0.34,-9.50,-0.23,-0.06,-0.34
16:41:04:1161,0.18,0.30,-9.51,-0.22,-0.22,-0.42
16:41:04:1361,0.17,0.33,-9.50,-0.20,-0.22,-0.41
16:41:04:1561,0.18,0.31,-9.50,-0.09,0.00,-0.39
16:41:04:1761,0.16,0.33,-9.48,-0.20,-0.15,-0.45
16:41:04:1961,0.18,0.33,-9.51,-0.34,-0.29,-0.31
16:41:04:2161,0.18,0.33,-9.51,-0.30,-0.09,-0.40
16:41:04:2361,0.17,0.31,-9.51,-0.28,-0.31,-0.31
16:41:04:2561,0.17,0.33,-9.53,-0.13,-0.19,-0.37
16:41:04:2761,0.16,0.33,-9.50,-0.23,-0.07,-0.30
16:41:04:2961,0.17,0.35,-9.52,-0.19,-0.14,-0.36
16:41:04:3161,0.19,0.32,-9.51,-0.20,-0.20,-0.29
16:41:04:3361,0.17,0.35,-9.47,-0.29,-0.15,-0.33
16:41:04:3562,0.16,0.34,-9.48,-0.20,-0.21,-0.33
16:41:04:3761,0.19,0.31,-9.52,-0.24,-0.01,-0.32
16:41:04:3961,0.15,0.35,-9.48,-0.27,-0.24,-0.35
16:41:04:4161,0.19,0.33,-9.48,-0.28,-0.12,-0.33
16:41:04:4361,0.18,0.35,-9.51,-0.12,-0.11,-0.29
16:41:04:4561,0.13,0.33,-9.49,-0.19,-0.14,-0.44
16:41:04:4761,0.18,0.33,-9.49,-0.34,-0.08,-0.29
16:41:04:4961,0.17,0.33,-9.48,-0.27,-0.03,-0.44
16:41:04:5161,0.18,0.33,-9.50,-0.19,0.00,-0.35
16:41:04:5361,0.19,0.33,-9.48,-0.22,-0.19,-0.32
16:41:04:5561,0.17,0.33,-9.53,-0.20,-0.23,-0.27
16:41:04:5761,0.19,0.33,-9.51,-0.48,-0.18,-0.36
16:41:04:5961,0.18,0.33,-9.49,-0.20,-0.03,-0.30
16:41:04:6161,0.16,0.34,-9.50,-0.25,-0.09,-0.40
16:41:04:6361,0.19,0.30,-9.51,-0.24,-0.19,-0.37
16:41:04:6561,0.18,0.35,-9.51,-0.24,-0.20,-0.36
16:41:04:6762,0.16,0.30,-9.48,-0.27,-0.11,-0.38
16:41:04:6962,0.19,0.31,-9.45,-0.20,-0.09,-0.36
16:41:04:7161,0.19,0.35,-9.53,-0.15,-0.19,-0.34
16:41:04:7361,0.15,0.35,-9.52,-0.19,-0.12,-0.32
16:41:04:7562,0.19,0.33,-9.50,-0.39,-0.07,-0.42
16:41:04:7761,0.17,0.33,-9.49,-0.15,-0.18,-0.32
16:41:04:7961,0.19,0.33,-9.51,-0.28,-0.06,-0.37
