Time,Ax,Ay,Az,Gx,Gy,Gz
18:33:08:3521,-9.70,0.14,-0.07,-0.16,-0.12,-0.39
18:33:08:3721,-9.70,0.15,-0.06,-0.19,-0.05,-0.34
18:33:08:3921,-9.69,0.13,-0.06,-0.03,-0.06,-0.33
18:33:08:4121,-9.69,0.15,-0.05,-0.14,-0.06,-0.34
18:33:08:4321,-9.68,0.13,-0.07,-0.24,-0.17,-0.40
18:33:08:4521,-9.72,0.14,-0.08,-0.18,-0.14,-0.37
18:33:08:4743,-9.70,0.15,-0.06,-0.14,-0.15,-0.37
18:33:08:4921,-9.70,0.17,-0.03,-0.15,-0.19,-0.44
18:33:08:5122,-9.70,0.14,-0.05,-0.23,-0.01,-0.35
18:33:08:5321,-9.69,0.17,-0.04,-0.18,-0.08,-0.36
18:33:08:5522,-9.72,0.15,-0.06,-0.27,-0.10,-0.37
18:33:08:5721,-9.71,0.13,-0.07,-0.22,-0.23,-0.39
18:33:08:5922,-9.68,0.15,-0.04,-0.31,-0.06,-0.39
18:33:08:6122,-9.71,0.12,-0.07,-0.15,0.02,-0.34
18:33:08:6322,-9.73,0.15,-0.06,-0.19,-0.03,-0.38
18:33:08:6522,-9.69,0.14,-0.06,-0.21,-0.17,-0.34
18:33:08:6722,-9.70,0.15,-0.07,-0.21,-0.26,-0.40
18:33:08:6922,-9.70,0.13,-0.07,-0.20,-0.14,-0.35
18:33:08:7122,-9.71,0.14,-0.05,-0.06,-0.27,-0.32
18:33:08:7322,-9.71,0.15,-0.05,-0.18,-0.09,-0.30
18:33:08:7523,-9.69,0.14,-0.06,-0.25,-0.23,-0.27
18:33:08:7722,-9.70,0.14,-0.03,-0.23,-0.26,-0.34
18:33:08:7922,-9.72,0.15,-0.06,-0.28,-0.17,-0.41
18:33:08:8122,-9.71,0.17,-0.04,-0.20,-0.15,-0.39
18:33:08:8322,-9.70,0.14,-0.08,-0.20,0.01,-0.36
18:33:08:8522,-9.69,0.14,-0.08,-0.15,-0.22,-0.34
18:33:08:8722,-9.71,0.15,-0.06,-0.01,-0.06,-0.38
18:33:08:8922,-9.71,0.16,-0.06,-0.22,-0.11,-0.35
18:33:08:9122,-9.70,0.15,-0.06,-0.20,-0.20,-0.36
18:33:08:9323,-9.70,0.16,-0.02,-0.23,-0.15,-0.33
18:33:08:9523,-9.71,0.15,-0.05,-0.14,-0.13,-0.34
18:33:08:9745,-9.69,0.14,-0.04,-0.19,-0.16,-0.35
18:33:08:9923,-9.69,0.16,-0.05,-0.19,0.00,-0.34
18:33:09:0124,-9.71,0.14,-0.04,-0.36,-0.30,-0.29
18:33:09:0323,-9.70,0.17,-0.09,-0.32,-0.08,-0.37
18:33:09:0523,-9.72,0.15,-0.07,-0.18,-0.17,-0.32
18:33:09:0723,-9.69,0.15,-0.07,-0.21,-0.25,-0.38
18:33:09:0923,-9.71,0.14,-0.04,-0.22,-0.15,-0.40
18:33:09:1123,-9.70,0.13,-0.05,-0.21,-0.03,-0.31
18:33:09:1323,-9.69,0.14,-0.06,-0.13,-0.03,-0.41
18:33:09:1524,-9.70,0.16,-0.05,-0.16,-0.19,-0.37
18:33:09:1723,-9.70,0.16,-0.07,-0.12,-0.11,-0.40
18:33:09:1923,-9.70,0.15,-0.04,-0.06,-0.09,-0.39
18:33:09:2123,-9.69,0.13,-0.06,-0.26,-0.20,-0.29
18:33:09:2323,-9.71,0.13,-0.06,-0.14,-0.03,-0.44
18:33:09:2524,-9.69,0.15,-0.06,-0.22,-0.27,-0.36
18:33:09:2723,-9.70,0.11,-0.06,-0.18,-0.14,-0.42
18:33:09:2924,-9.70,0.17,-0.03,-0.28,-0.17,-0.33
18:33:09:3124,-9.70,0.16,-0.02,-0.18,-0.12,-0.34
18:33:09:3324,-9.69,0.15,-0.06,-0.20,-0.23,-0.35
18:33:09:3524,-9.69,0.15,-0.04,-0.11,-0.04,-0.34
18:33:09:3724,-9.68,0.13,-0.04,-0.20,-0.19,-0.36
18:33:09:3924,-9.69,0.15,-0.06,-0.07,-0.02,-0.46
18:33:09:4124,-9.72,0.15,-0.09,-0.20,-0.12,-0.28
18:33:09:4324,-9.70,0.14,-0.02,-0.20,-0.19,-0.43
18:33:09:4524,-9.71,0.13,-0.08,-0.17,0.00,-0.41
18:33:09:4745,-9.69,0.15,-0.05,-0.17,-0.16,-0.34
18:33:09:4924,-9.71,0.14,-0.05,-0.22,-0.20,-0.37
18:33:09:5124,-9.69,0.13,-0.05,-0.26,-0.20,-0.27
18:33:09:5324,-9.70,0.14,-0.08,-0.18,-0.11,-0.40
18:33:09:5524,-9.71,0.15,-0.06,-0.13,-0.06,-0.33
18:33:09:5724,-9.70,0.13,-0.08,-0.19,-0.20,-0.40
18:33:09:5924,-9.70,0.13,-0.05,-0.23,-0.22,-0.30
18:33:09:6124,-9.70,0.15,-0.05,-0.20,-0.05,-0.42
18:33:09:6324,-9.71,0.13,-0.05,-0.20,-0.19,-0.31
18:33:09:6524,-9.69,0.16,-0.09,-0.27,-0.21,-0.34
18:33:09:6724,-9.70,0.13,-0.03,-0.22,-0.14,-0.37
18:33:09:6924,-9.69,0.14,-0.07,-0.23,-0.17,-0.34
18:33:09:7124,-9.70,0.14,-0.02,-0.12,-0.16,-0.36
18:33:09:7324,-9.71,0.15,-0.06,-0.33,-0.30,-0.36
18:33:09:7525,-9.69,0.16,-0.04,-0.22,-0.19,-0.30
18:33:09:7725,-9.69,0.14,-0.05,-0.18,-0.20,-0.44
18:33:09:7924,-9.71,0.15,-0.06,-0.17,-0.17,-0.37
18:33:09:8124,-9.69,0.14,-0.05,-0.20,-0.12,-0.32
18:33:09:8324,-9.71,0.14,-0.06,-0.20,-0.23,-0.33
18:33:09:8524,-9.71,0.15,-0.04,-0.23,-0.13,-0.36
18:33:09:8724,-9.70,0.13,-0.07,-0.26,-0.15,-0.42
18:33:09:8924,-9.67,0.14,-0.07,-0.13,-0.01,-0.41
18:33:09:9124,-9.69,0.13,-0.07,-0.09,0.04,-0.31
18:33:09:9325,-9.70,0.13,-0.05,-0.18,-0.12,-0.36
18:33:09:9526,-9.70,0.16,-0.03,-0.14,-0.13,-0.38
18:33:09:9747,-9.67,0.15,-0.05,-0.14,-0.19,-0.37
18:33:09:9926,-9.70,0.14,-0.02,-0.24,-0.22,-0.40
18:33:10:0126,-9.70,0.15,-0.06,-0.08,-0.12,-0.45
18:33:10:0326,-9.68,0.15,-0.06,-0.08,-0.03,-0.36
18:33:10:0526,-9.70,0.13,-0.04,-0.15,-0.14,-0.40
18:33:10:0726,-9.72,0.17,-0.05,-0.22,-0.14,-0.40
18:33:10:0926,-9.69,0.14,-0.07,-0.21,-0.11,-0.39
18:33:10:1126,-9.69,0.14,-0.06,-0.20,-0.12,-0.31
18:33:10:1326,-9.70,0.14,-0.06,-0.14,-0.11,-0.40
18:33:10:1526,-9.70,0.14,-0.05,-0.33,-0.12,-0.32
18:33:10:1726,-9.69,0.15,-0.06,-0.11,-0.08,-0.37
18:33:10:1926,-9.71,0.15,-0.06,-0.15,-0.12,-0.46
18:33:10:2126,-9.69,0.14,-0.05,-0.09,0.00,-0.33
18:33:10:2326,-9.72,0.13,-0.06,-0.17,-0.14,-0.42
18:33:10:2527,-9.71,0.12,-0.05,-0.18,-0.12,-0.36
18:33:10:2726,-9.70,0.15,-0.06,-0.19,-0.01,-0.40
18:33:10:2926,-9.67,0.12,-0.06,0.02,-0.08,-0.32
18:33:10:3126,-9.72,0.15,-0.05,-0.24,-0.28,-0.35
18:33:10:3326,-9.69,0.12,-0.03,-0.20,-0.07,-0.31
18:33:10:3526,-9.68,0.12,-0.09,-0.39,-0.27,-0.34
18:33:10:3726,-9.70,0.14,-0.03,-0.22,-0.25,-0.41
18:33:10:3926,-9.70,0.13,-0.06,-0.22,-0.24,-0.37
18:33:10:4126,-9.69,0.14,-0.04,-0.18,-0.05,-0.29
18:33:10:4326,-9.71,0.14,-0.07,-0.23,-0.23,-0.37
18:33:10:4526,-9.71,0.14,-0.02,-0.34,-0.19,-0.33
18:33:10:4749,-9.70,0.15,-0.05,-0.27,-0.18,-0.40
18:33:10:4926,-9.70,0.14,-0.08,-0.24,-0.25,-0.33
