Time,Ax,Ay,Az,Gx,Gy,Gz
10:59:19:4606,9.84,0.23,0.72,-0.23,-0.23,-0.31
10:59:19:4807,9.86,0.20,0.74,-0.16,-0.13,-0.33
10:59:19:5006,9.83,0.21,0.73,-0.23,-0.25,-0.33
10:59:19:5207,9.87,0.23,0.73,-0.34,-0.21,-0.34
10:59:19:5407,9.85,0.21,0.73,-0.22,-0.19,-0.36
10:59:19:5607,9.84,0.20,0.70,-0.26,-0.23,-0.36
10:59:19:5807,9.85,0.21,0.72,-0.35,-0.14,-0.36
10:59:19:6007,9.87,0.20,0.73,-0.21,-0.05,-0.34
10:59:19:6207,9.85,0.20,0.74,-0.20,-0.04,-0.37
10:59:19:6407,9.86,0.20,0.74,-0.12,-0.11,-0.36
10:59:19:6607,9.84,0.20,0.75,-0.25,-0.06,-0.39
10:59:19:6807,9.87,0.20,0.75,-0.19,-0.14,-0.37
10:59:19:7007,9.84,0.20,0.70,-0.31,-0.20,-0.37
10:59:19:7207,9.86,0.23,0.75,-0.25,-0.20,-0.39
10:59:19:7407,9.85,0.21,0.73,-0.21,-0.18,-0.38
10:59:19:7607,9.88,0.22,0.70,-0.27,-0.23,-0.28
10:59:19:7807,9.86,0.20,0.72,-0.23,-0.19,-0.36
10:59:19:8007,9.85,0.20,0.73,-0.19,-0.27,-0.37
10:59:19:8207,9.85,0.22,0.73,-0.26,-0.17,-0.34
10:59:19:8407,9.86,0.22,0.75,-0.17,-0.02,-0.40
10:59:19:8607,9.85,0.21,0.72,-0.16,-0.09,-0.37
10:59:19:8807,9.85,0.20,0.73,-0.15,-0.06,-0.33
10:59:19:9007,9.82,0.21,0.71,-0.21,-0.10,-0.33
10:59:19:9207,9.85,0.20,0.75,-0.18,-0.17,-0.36
10:59:19:9407,9.83,0.23,0.72,-0.30,-0.03,-0.47
10:59:19:9607,9.87,0.20,0.74,-0.17,-0.09,-0.41
10:59:19:9807,9.83,0.23,0.71,-0.08,-0.11,-0.34
10:59:20:0007,9.87,0.22,0.74,-0.26,-0.26,-0.30
10:59:20:0207,9.82,0.20,0.74,-0.20,-0.02,-0.39
10:59:20:0407,9.87,0.19,0.71,-0.26,-0.19,-0.33
10:59:20:0607,9.84,0.19,0.75,-0.16,-0.11,-0.31
10:59:20:0808,9.87,0.20,0.74,-0.20,-0.20,-0.37
10:59:20:1008,9.84,0.20,0.72,-0.30,-0.23,-0.40
10:59:20:1208,9.87,0.21,0.77,-0.23,-0.17,-0.26
10:59:20:1407,9.84,0.21,0.71,-0.23,-0.09,-0.36
10:59:20:1607,9.88,0.20,0.71,-0.28,-0.23,-0.30
10:59:20:1807,9.85,0.22,0.75,-0.22,-0.11,-0.36
10:59:20:2008,9.84,0.21,0.73,-0.18,-0.18,-0.34
10:59:20:2208,9.84,0.20,0.68,-0.30,-0.26,-0.34
10:59:20:2408,9.83,0.21,0.72,-0.24,-0.06,-0.38
10:59:20:2608,9.83,0.21,0.74,-0.19,-0.11,-0.40
10:59:20:2808,9.85,0.20,0.73,-0.22,-0.18,-0.40
10:59:20:3008,9.84,0.21,0.70,-0.23,-0.07,-0.34
10:59:20:3208,9.87,0.24,0.75,-0.17,-0.06,-0.40
10:59:20:3407,9.83,0.21,0.74,-0.23,-0.09,-0.37
10:59:20:3607,9.85,0.20,0.74,-0.28,-0.16,-0.35
10:59:20:3807,9.84,0.20,0.74,-0.20,-0.25,-0.33
10:59:20:4007,9.86,0.20,0.71,-0.26,-0.16,-0.34
10:59:20:4207,9.82,0.21,0.76,-0.27,-0.07,-0.34
10:59:20:4407,9.85,0.22,0.70,-0.18,-0.14,-0.42
10:59:20:4607,9.84,0.21,0.74,-0.30,-0.17,-0.35
10:59:20:4807,9.83,0.21,0.70,-0.22,-0.15,-0.41
10:59:20:5007,9.82,0.21,0.72,-0.24,-0.11,-0.37
10:59:20:5207,9.89,0.20,0.77,-0.20,-0.16,-0.32
10:59:20:5407,9.84,0.20,0.71,-0.22,-0.19,-0.31
10:59:20:5607,9.85,0.20,0.74,-0.20,-0.14,-0.34
10:59:20:5808,9.84,0.20,0.73,-0.27,-0.20,-0.36
10:59:20:6007,9.86,0.22,0.74,-0.30,-0.25,-0.39
10:59:20:6207,9.83,0.18,0.72,-0.13,-0.05,-0.42
10:59:20:6407,9.84,0.20,0.69,-0.25,-0.18,-0.34
10:59:20:6607,9.83,0.19,0.74,-0.34,-0.22,-0.37
10:59:20:6807,9.86,0.22,0.75,-0.25,-0.18,-0.33
10:59:20:7007,9.88,0.21,0.79,-0.26,-0.19,-0.35
10:59:20:7208,9.85,0.23,0.70,-0.10,-0.06,-0.34
10:59:20:7407,9.84,0.18,0.74,-0.24,-0.08,-0.42
10:59:20:7607,9.86,0.22,0.72,-0.28,-0.20,-0.45
10:59:20:7807,9.81,0.20,0.72,-0.36,-0.20,-0.28
10:59:20:8007,9.84,0.20,0.71,-0.27,-0.09,-0.41
10:59:20:8207,9.84,0.21,0.69,-0.13,-0.11,-0.37
10:59:20:8408,9.84,0.20,0.74,-0.20,-0.12,-0.35
10:59:20:8608,9.83,0.22,0.71,-0.34,-0.16,-0.43
10:59:20:8808,9.85,0.23,0.74,-0.26,-0.06,-0.36
10:59:20:9008,9.84,0.20,0.74,-0.19,-0.09,-0.35
10:59:20:9208,9.84,0.20,0.72,-0.26,-0.13,-0.37
10:59:20:9408,9.85,0.21,0.74,-0.21,-0.15,-0.38
10:59:20:9608,9.86,0.22,0.74,-0.32,-0.24,-0.34
10:59:20:9808,9.84,0.21,0.72,-0.15,-0.01,-0.33
10:59:21:0008,9.85,0.21,0.71,-0.24,-0.14,-0.34
10:59:21:0208,9.87,0.20,0.74,-0.12,-0.06,-0.38
10:59:21:0408,9.86,0.20,0.73,-0.28,-0.21,-0.35
10:59:21:0608,9.84,0.20,0.75,-0.24,-0.01,-0.37
10:59:21:0809,9.85,0.20,0.72,-0.23,-0.06,-0.43
10:59:21:1008,9.87,0.21,0.73,-0.17,-0.21,-0.30
10:59:21:1208,9.84,0.21,0.72,-0.24,-0.11,-0.37
10:59:21:1408,9.86,0.21,0.74,-0.20,-0.03,-0.40
10:59:21:1608,9.86,0.21,0.73,-0.22,-0.09,-0.37
10:59:21:1808,9.86,0.20,0.74,-0.20,-0.24,-0.36
10:59:21:2008,9.84,0.20,0.71,-0.23,-0.17,-0.34
10:59:21:2208,9.85,0.21,0.73,-0.21,-0.11,-0.42
10:59:21:2408,9.84,0.21,0.72,-0.25,-0.13,-0.40
10:59:21:2608,9.87,0.20,0.76,-0.29,-0.30,-0.32
10:59:21:2808,9.84,0.20,0.70,-0.20,-0.19,-0.36
10:59:21:3008,9.83,0.20,0.72,-0.27,-0.26,-0.36
10:59:21:3208,9.84,0.20,0.72,-0.21,-0.20,-0.29
10:59:21:3408,9.84,0.21,0.73,-0.17,-0.03,-0.32
10:59:21:3607,9.85,0.22,0.73,-0.20,-0.05,-0.36
10:59:21:3807,9.85,0.20,0.72,-0.28,-0.14,-0.32
10:59:21:4007,9.85,0.21,0.73,-0.17,0.02,-0.35
10:59:21:4207,9.84,0.22,0.73,-0.20,-0.11,-0.41
10:59:21:4407,9.84,0.21,0.73,-0.21,-0.16,-0.32
10:59:21:4607,9.84,0.21,0.71,-0.18,-0.09,-0.36
10:59:21:4808,9.84,0.22,0.69,-0.14,-0.01,-0.38
10:59:21:5007,9.83,0.20,0.74,-0.33,-0.02,-0.38
10:59:21:5208,9.84,0.21,0.75,-0.20,-0.09,-0.39
10:59:21:5408,9.83,0.19,0.73,-0.12,-0.20,-0.31
10:59:21:5608,9.83,0.21,0.72,-0.20,-0.10,-0.35
10:59:21:5808,9.86,0.20,0.74,-0.26,-0.17,-0.33
10:59:21:6008,9.82,0.21,0.70,-0.28,-0.30,-0.33
10:59:21:6208,9.85,0.21,0.73,-0.15,-0.18,-0.41
10:59:21:6408,9.83,0.22,0.72,-0.21,-0.05,-0.38
10:59:21:6608,9.86,0.20,0.75,-0.24,-0.05,-0.38
10:59:21:6808,9.85,0.21,0.77,-0.26,-0.09,-0.42
10:59:21:7008,9.85,0.22,0.73,-0.26,-0.19,-0.32
10:59:21:7208,9.85,0.21,0.73,-0.17,0.00,-0.34
10:59:21:7408,9.86,0.23,0.75,-0.17,-0.07,-0.40
10:59:21:7608,9.86,0.20,0.73,-0.32,-0.27,-0.25
10:59:21:7808,9.86,0.22,0.76,-0.26,-0.09,-0.48
10:59:21:8008,9.84,0.20,0.74,-0.31,-0.14,-0.38
10:59:21:8208,9.85,0.20,0.74,-0.26,-0.16,-0.31
10:59:21:8408,9.88,0.23,0.72,-0.21,-0.19,-0.34
10:59:21:8608,9.86,0.20,0.74,-0.30,-0.17,-0.34
10:59:21:8808,9.82,0.19,0.74,-0.26,-0.20,-0.42
10:59:21:9008,9.86,0.20,0.75,-0.22,-0.21,-0.28
10:59:21:9208,9.84,0.20,0.73,-0.20,-0.11,-0.34
10:59:21:9408,9.85,0.20,0.73,-0.22,-0.24,-0.45
10:59:21:9608,9.85,0.22,0.74,-0.15,-0.11,-0.34
10:59:21:9808,9.86,0.22,0.72,-0.19,-0.05,-0.32
10:59:22:0008,9.85,0.20,0.74,-0.21,-0.05,-0.31
10:59:22:0208,9.86,0.20,0.75,-0.17,-0.27,-0.33
10:59:22:0408,9.86,0.21,0.74,-0.29,-0.23,-0.32
10:59:22:0608,9.84,0.20,0.72,-0.15,-0.01,-0.34
10:59:22:0809,9.86,0.20,0.73,-0.24,-0.09,-0.32
10:59:22:1009,9.84,0.20,0.73,-0.27,-0.19,-0.30
10:59:22:1209,9.84,0.20,0.73,-0.20,0.00,-0.38
10:59:22:1408,9.85,0.20,0.72,-0.21,0.02,-0.40
10:59:22:1608,9.86,0.20,0.73,-0.21,-0.10,-0.39
10:59:22:1809,9.85,0.21,0.72,-0.21,-0.06,-0.36
10:59:22:2009,9.85,0.20,0.76,-0.28,-0.14,-0.32
10:59:22:2209,9.85,0.20,0.74,-0.25,-0.20,-0.37
10:59:22:2409,9.86,0.24,0.73,-0.31,-0.14,-0.37
10:59:22:2609,9.86,0.21,0.75,-0.37,-0.33,-0.31
10:59:22:2809,9.91,0.20,0.69,-0.24,-0.29,-0.29
10:59:22:3009,9.97,0.20,0.78,-0.19,-0.01,-0.40
10:59:22:3209,9.84,0.21,0.76,-0.31,-0.06,-0.41
10:59:22:3408,9.84,0.21,0.67,-0.20,-0.11,-0.40
10:59:22:3608,9.85,0.21,0.69,-0.23,-0.12,-0.30
10:59:22:3808,9.87,0.21,0.75,-0.20,-0.15,-0.37
10:59:22:4008,9.83,0.20,0.75,-0.20,-0.20,-0.39
10:59:22:4208,9.84,0.20,0.72,-0.20,-0.04,-0.39
10:59:22:4408,9.83,0.22,0.73,-0.20,-0.15,-0.38
10:59:22:4608,9.86,0.20,0.72,-0.31,-0.19,-0.34
10:59:22:4808,9.82,0.22,0.76,-0.29,-0.10,-0.40
10:59:22:5008,9.84,0.22,0.73,-0.24,-0.10,-0.34
10:59:22:5208,9.86,0.20,0.74,-0.14,-0.09,-0.38
10:59:22:5408,9.85,0.21,0.75,-0.32,-0.24,-0.34
10:59:22:5608,9.83,0.20,0.71,-0.20,-0.21,-0.36
10:59:22:5809,9.86,0.19,0.72,-0.31,-0.32,-0.34
10:59:22:6008,9.84,0.20,0.74,-0.22,-0.20,-0.32
10:59:22:6208,9.87,0.21,0.76,-0.17,0.00,-0.42
10:59:22:6408,9.85,0.20,0.75,-0.34,-0.18,-0.33
10:59:22:6608,9.86,0.20,0.77,-0.16,-0.04,-0.40
10:59:22:6808,9.84,0.21,0.71,-0.34,-0.29,-0.30
10:59:22:7008,9.89,0.23,0.73,-0.20,-0.10,-0.37
10:59:22:7208,9.83,0.20,0.72,-0.20,-0.02,-0.36
10:59:22:7408,9.87,0.21,0.70,-0.16,-0.15,-0.35
10:59:22:7608,9.82,0.20,0.73,-0.24,-0.20,-0.25
10:59:22:7808,9.89,0.23,0.74,-0.19,0.07,-0.40
10:59:22:8008,9.82,0.22,0.74,-0.24,-0.09,-0.33
10:59:22:8208,9.83,0.22,0.74,-0.16,0.02,-0.26
10:59:22:8409,9.84,0.21,0.74,-0.23,-0.21,-0.43
10:59:22:8608,9.86,0.20,0.71,-0.21,-0.20,-0.39
10:59:22:8809,9.87,0.20,0.75,-0.23,-0.32,-0.31
10:59:22:9009,9.84,0.22,0.73,-0.13,-0.20,-0.40
10:59:22:9209,9.86,0.22,0.78,-0.25,-0.24,-0.30
10:59:22:9409,9.88,0.24,0.72,-0.18,-0.16,-0.31
10:59:22:9609,9.85,0.20,0.73,-0.17,-0.09,-0.40
10:59:22:9809,9.83,0.23,0.73,-0.18,-0.06,-0.36
10:59:23:0009,9.84,0.20,0.70,-0.23,-0.09,-0.40
10:59:23:0209,9.82,0.20,0.70,-0.26,-0.13,-0.31
10:59:23:0409,9.85,0.20,0.72,-0.22,-0.13,-0.32
10:59:23:0609,9.85,0.21,0.72,-0.12,-0.19,-0.29
10:59:23:0810,9.83,0.21,0.72,-0.24,-0.03,-0.37
10:59:23:1009,9.85,0.21,0.77,-0.26,-0.18,-0.31
10:59:23:1209,9.86,0.20,0.73,-0.24,-0.11,-0.36
10:59:23:1409,9.85,0.20,0.72,-0.23,-0.05,-0.34
10:59:23:1609,9.85,0.22,0.73,-0.20,-0.01,-0.42
10:59:23:1809,9.84,0.21,0.72,-0.22,-0.13,-0.34
10:59:23:2009,9.84,0.20,0.76,-0.28,-0.19,-0.33
10:59:23:2209,9.86,0.21,0.76,-0.23,-0.09,-0.36
10:59:23:2409,9.85,0.22,0.73,-0.19,-0.16,-0.37
10:59:23:2609,9.87,0.20,0.74,-0.26,-0.03,-0.39
10:59:23:2809,9.84,0.20,0.71,-0.20,-0.14,-0.40
10:59:23:3009,9.86,0.22,0.72,-0.25,-0.25,-0.32
10:59:23:3209,9.85,0.22,0.71,-0.29,-0.10,-0.40
10:59:23:3409,9.87,0.20,0.75,-0.29,-0.14,-0.38
10:59:23:3608,9.86,0.20,0.74,-0.20,-0.04,-0.36
