Time,Ax,Ay,Az,Gx,Gy,Gz
11:19:37:6159,9.82,0.07,0.96,-0.20,-0.02,-0.36
11:19:37:6359,9.84,0.09,0.90,-0.21,-0.23,-0.42
11:19:37:6559,9.82,0.08,0.96,-0.11,0.00,-0.31
11:19:37:6759,9.82,0.08,0.92,-0.15,-0.12,-0.44
11:19:37:6959,9.82,0.09,0.95,-0.17,0.01,-0.31
11:19:37:7159,9.82,0.06,0.94,-0.28,-0.29,-0.40
11:19:37:7359,9.82,0.09,0.92,-0.21,-0.11,-0.34
11:19:37:7559,9.84,0.07,0.95,-0.28,-0.24,-0.36
11:19:37:7759,9.83,0.07,0.96,-0.21,-0.09,-0.39
11:19:37:7960,9.81,0.08,0.93,-0.17,-0.23,-0.42
11:19:37:8159,9.84,0.08,0.91,-0.27,-0.04,-0.32
11:19:37:8359,9.84,0.08,0.92,-0.28,-0.31,-0.32
11:19:37:8559,9.81,0.08,0.92,-0.24,-0.23,-0.34
11:19:37:8760,9.82,0.10,0.94,-0.22,-0.38,-0.35
11:19:37:8960,9.81,0.05,0.95,-0.18,-0.13,-0.34
11:19:37:9160,9.84,0.10,0.92,-0.26,-0.23,-0.31
11:19:37:9360,9.82,0.10,0.90,-0.16,-0.17,-0.33
11:19:37:9560,9.81,0.09,0.92,-0.19,-0.24,-0.40
11:19:37:9760,9.81,0.08,0.94,-0.12,-0.15,-0.34
11:19:37:9960,9.81,0.10,0.91,-0.27,-0.26,-0.29
11:19:38:0160,9.85,0.10,0.92,-0.23,-0.11,-0.32
11:19:38:0360,9.80,0.09,0.95,-0.13,0.11,-0.41
11:19:38:0560,9.83,0.08,0.93,-0.25,-0.11,-0.35
11:19:38:0760,9.83,0.07,0.94,-0.28,-0.32,-0.45
11:19:38:0960,9.84,0.08,0.95,-0.18,-0.15,-0.34
11:19:38:1160,9.82,0.09,0.94,-0.17,-0.15,-0.41
11:19:38:1360,9.82,0.08,0.94,-0.19,-0.04,-0.34
11:19:38:1560,9.84,0.08,0.92,-0.21,-0.10,-0.36
11:19:38:1760,9.84,0.09,0.94,-0.24,-0.21,-0.39
11:19:38:1960,9.85,0.07,0.94,-0.18,-0.15,-0.34
11:19:38:2160,9.83,0.06,0.94,-0.20,0.03,-0.35
11:19:38:2360,9.83,0.08,0.93,-0.24,-0.20,-0.37
11:19:38:2560,9.82,0.07,0.94,-0.21,-0.29,-0.37
11:19:38:2760,9.82,0.07,0.91,-0.25,-0.21,-0.29
11:19:38:2961,9.82,0.08,0.95,-0.28,-0.06,-0.41
11:19:38:3161,9.84,0.05,0.92,-0.19,-0.08,-0.41
11:19:38:3360,9.82,0.06,0.94,-0.16,0.09,-0.33
11:19:38:3560,9.82,0.08,0.92,-0.21,-0.24,-0.38
11:19:38:3761,9.83,0.11,0.96,-0.22,-0.24,-0.34
11:19:38:3961,9.82,0.11,0.92,-0.15,-0.17,-0.32
11:19:38:4161,9.81,0.10,0.96,-0.24,0.04,-0.38
11:19:38:4362,9.83,0.07,0.94,-0.16,0.07,-0.37
11:19:38:4562,9.83,0.07,0.94,-0.24,0.01,-0.36
11:19:38:4762,9.81,0.07,0.92,-0.28,-0.28,-0.37
11:19:38:4962,9.81,0.07,0.95,-0.29,-0.21,-0.31
11:19:38:5162,9.80,0.07,0.91,-0.13,-0.21,-0.40
11:19:38:5362,9.80,0.08,0.94,-0.24,-0.08,-0.36
11:19:38:5562,9.81,0.05,0.94,-0.10,-0.11,-0.37
11:19:38:5762,9.85,0.08,0.94,-0.26,-0.14,-0.37
11:19:38:5962,9.81,0.10,0.94,-0.25,-0.23,-0.38
11:19:38:6162,9.82,0.09,0.99,-0.25,-0.17,-0.36
11:19:38:6362,9.81,0.06,0.94,-0.19,-0.17,-0.36
11:19:38:6562,9.82,0.09,0.96,-0.27,-0.05,-0.28
11:19:38:6762,9.82,0.09,0.89,-0.21,-0.04,-0.32
11:19:38:6962,9.83,0.10,0.94,-0.21,-0.04,-0.39
11:19:38:7162,9.82,0.06,0.94,-0.23,-0.12,-0.34
11:19:38:7362,9.83,0.11,0.92,-0.21,-0.11,-0.36
11:19:38:7562,9.82,0.08,0.91,-0.24,-0.34,-0.32
11:19:38:7762,9.85,0.11,0.93,-0.27,-0.12,-0.36
11:19:38:7963,9.81,0.08,0.91,-0.14,-0.19,-0.37
11:19:38:8162,9.84,0.07,0.92,-0.28,-0.28,-0.29
11:19:38:8362,9.82,0.12,0.92,-0.15,-0.27,-0.38
11:19:38:8562,9.83,0.10,0.95,-0.12,-0.04,-0.39
11:19:38:8762,9.81,0.09,0.89,-0.21,-0.28,-0.33
11:19:38:8962,9.83,0.09,0.95,-0.22,-0.20,-0.34
11:19:38:9162,9.81,0.08,0.92,-0.16,-0.13,-0.48
11:19:38:9362,9.84,0.07,0.91,-0.17,-0.21,-0.31
11:19:38:9562,9.82,0.02,0.91,-0.21,-0.27,-0.39
11:19:38:9762,9.82,0.08,0.93,-0.18,-0.15,-0.33
11:19:38:9962,9.82,0.06,0.93,-0.20,-0.26,-0.29
11:19:39:0162,9.83,0.13,0.92,-0.27,-0.17,-0.42
11:19:39:0363,9.80,0.06,0.89,-0.20,-0.19,-0.43
11:19:39:0563,9.84,0.10,0.93,-0.12,-0.07,-0.44
11:19:39:0763,9.81,0.07,0.94,-0.25,-0.01,-0.34
11:19:39:0963,9.84,0.09,0.95,-0.26,-0.24,-0.31
11:19:39:1163,9.82,0.06,0.94,-0.17,-0.21,-0.34
11:19:39:1363,9.82,0.08,0.92,-0.26,-0.21,-0.34
11:19:39:1563,9.81,0.06,0.95,-0.24,-0.20,-0.35
11:19:39:1763,9.81,0.07,0.91,-0.15,-0.11,-0.44
11:19:39:1963,9.81,0.05,0.95,-0.10,0.04,-0.32
11:19:39:2163,9.86,0.12,0.95,-0.14,-0.24,-0.29
11:19:39:2363,9.82,0.11,0.94,-0.20,-0.13,-0.36
11:19:39:2563,9.86,0.09,0.93,-0.17,-0.15,-0.30
11:19:39:2763,9.85,0.00,0.92,-0.16,-0.10,-0.32
11:19:39:2964,9.94,0.07,0.94,-0.19,-0.25,-0.33
11:19:39:3163,9.80,0.09,0.94,-0.31,-0.21,-0.25
11:19:39:3363,9.89,0.06,0.98,-0.11,-0.13,-0.34
