Time,Ax,Ay,Az,Gx,Gy,Gz
17:58:59:4083,-9.65,0.49,0.08,-0.24,-0.17,-0.40
17:58:59:4283,-9.70,0.47,0.06,-0.22,-0.14,-0.31
17:58:59:4484,-9.66,0.49,0.12,-0.27,-0.19,-0.36
17:58:59:4683,-9.69,0.49,0.14,-0.21,-0.18,-0.31
17:58:59:4883,-9.66,0.49,0.12,-0.19,-0.18,-0.42
17:58:59:5083,-9.67,0.48,0.12,-0.23,-0.18,-0.36
17:58:59:5283,-9.67,0.47,0.14,-0.19,-0.05,-0.32
17:58:59:5483,-9.69,0.48,0.12,-0.23,-0.20,-0.33
17:58:59:5683,-9.65,0.50,0.10,-0.21,0.00,-0.36
17:58:59:5883,-9.67,0.47,0.11,-0.20,0.01,-0.39
17:58:59:6083,-9.68,0.48,0.11,-0.18,-0.10,-0.36
17:58:59:6283,-9.67,0.49,0.09,-0.14,-0.23,-0.35
17:58:59:6483,-9.67,0.49,0.11,-0.20,-0.21,-0.31
17:58:59:6705,-9.68,0.49,0.09,-0.12,0.01,-0.38
17:58:59:6883,-9.68,0.49,0.09,-0.14,-0.11,-0.38
17:58:59:7084,-9.66,0.48,0.14,-0.12,-0.04,-0.39
17:58:59:7283,-9.69,0.48,0.13,-0.19,-0.18,-0.33
17:58:59:7483,-9.66,0.47,0.11,-0.20,-0.32,-0.36
17:58:59:7683,-9.66,0.48,0.07,-0.10,-0.02,-0.40
17:58:59:7883,-9.68,0.49,0.14,-0.22,-0.26,-0.35
17:58:59:8083,-9.67,0.49,0.12,-0.12,-0.06,-0.48
17:58:59:8283,-9.69,0.49,0.15,-0.15,-0.19,-0.28
17:58:59:8484,-9.67,0.52,0.11,-0.12,-0.21,-0.31
17:58:59:8683,-9.66,0.48,0.10,-0.25,-0.09,-0.37
17:58:59:8883,-9.66,0.48,0.06,-0.19,-0.24,-0.31
17:58:59:9083,-9.66,0.50,0.12,-0.31,-0.17,-0.31
17:58:59:9283,-9.66,0.51,0.12,-0.12,-0.17,-0.39
17:58:59:9484,-9.69,0.49,0.13,-0.20,-0.28,-0.41
17:58:59:9683,-9.67,0.49,0.08,-0.24,-0.23,-0.35
17:58:59:9883,-9.68,0.48,0.09,-0.20,-0.13,-0.36
17:59:00:0083,-9.64,0.46,0.13,-0.13,-0.14,-0.36
17:59:00:0283,-9.66,0.48,0.14,-0.20,-0.12,-0.35
17:59:00:0483,-9.69,0.48,0.11,-0.16,-0.05,-0.32
17:59:00:0683,-9.71,0.49,0.10,-0.19,-0.09,-0.37
17:59:00:0883,-9.67,0.48,0.12,-0.23,-0.17,-0.31
