Time,Ax,Ay,Az,Gx,Gy,Gz
15:23:40:4373,0.12,10.00,0.38,-0.18,-0.07,-0.40
15:23:40:4573,0.13,10.00,0.38,-0.22,-0.21,-0.36
15:23:40:4772,0.13,10.00,0.39,-0.22,-0.15,-0.34
15:23:40:4976,0.13,10.00,0.36,-0.20,-0.16,-0.39
15:23:40:5174,0.15,10.02,0.32,-0.26,-0.04,-0.35
15:23:40:5374,0.14,10.05,0.31,-0.19,-0.14,-0.35
15:23:40:5574,0.10,9.98,0.42,-0.27,-0.01,-0.32
15:23:40:5775,0.12,9.96,0.43,-0.21,-0.04,-0.32
15:23:40:5974,0.11,9.97,0.42,-0.23,-0.16,-0.36
15:23:40:6175,0.14,10.02,0.31,-0.17,0.00,-0.35
15:23:40:6375,0.16,10.01,0.34,-0.24,-0.15,-0.44
15:23:40:6575,0.10,9.99,0.42,-0.20,-0.14,-0.32
15:23:40:6775,0.13,10.00,0.41,-0.25,-0.14,-0.31
15:23:40:6975,0.12,10.00,0.34,-0.27,-0.10,-0.38
15:23:40:7173,0.13,10.02,0.35,-0.23,-0.06,-0.43
15:23:40:7373,0.12,9.98,0.40,-0.26,-0.27,-0.36
15:23:40:7573,0.12,9.96,0.43,-0.23,-0.06,-0.41
15:23:40:7773,0.15,10.02,0.30,-0.21,-0.08,-0.40
15:23:40:7973,0.16,10.00,0.31,-0.17,-0.19,-0.34
15:23:40:8174,0.09,9.98,0.45,-0.30,-0.24,-0.32
15:23:40:8373,0.10,9.98,0.46,-0.27,-0.17,-0.37
15:23:40:8573,0.16,10.02,0.32,-0.32,-0.08,-0.38
15:23:40:8773,0.14,10.00,0.31,-0.25,-0.09,-0.31
15:23:40:8973,0.15,10.01,0.34,-0.19,-0.05,-0.36
15:23:40:9173,0.11,9.99,0.39,-0.21,-0.12,-0.33
15:23:40:9373,0.14,10.00,0.38,-0.09,-0.03,-0.34
15:23:40:9573,0.13,10.00,0.39,-0.23,-0.14,-0.34
15:23:40:9773,0.13,10.00,0.41,-0.29,-0.22,-0.31
15:23:40:9973,0.14,9.98,0.34,-0.24,-0.14,-0.35
15:23:41:0173,0.13,10.02,0.33,-0.21,-0.04,-0.39
15:23:41:0373,0.13,10.01,0.37,-0.30,-0.02,-0.37
15:23:41:0573,0.13,10.00,0.43,-0.28,-0.26,-0.29
15:23:41:0773,0.10,10.00,0.39,-0.28,0.04,-0.42
15:23:41:0973,0.13,10.01,0.37,-0.26,-0.08,-0.34
15:23:41:1173,0.14,9.99,0.35,-0.25,-0.04,-0.36
15:23:41:1373,0.10,10.00,0.39,-0.23,-0.12,-0.40
15:23:41:1573,0.13,10.00,0.38,-0.15,0.04,-0.45
15:23:41:1773,0.13,10.00,0.36,-0.31,-0.04,-0.36
15:23:41:1973,0.12,10.00,0.38,-0.30,-0.07,-0.42
15:23:41:2173,0.11,10.00,0.39,-0.15,0.05,-0.35
15:23:41:2373,0.13,10.00,0.42,-0.20,-0.03,-0.41
15:23:41:2573,0.12,10.00,0.35,-0.19,-0.10,-0.37
15:23:41:2773,0.13,10.00,0.35,-0.28,-0.02,-0.34
15:23:41:2973,0.14,10.00,0.37,-0.20,-0.17,-0.35
15:23:41:3174,0.11,10.00,0.38,-0.21,-0.16,-0.33
15:23:41:3373,0.13,10.02,0.39,-0.32,-0.28,-0.29
15:23:41:3573,0.12,9.98,0.37,-0.25,0.04,-0.38
15:23:41:3773,0.15,10.01,0.37,-0.25,-0.19,-0.35
15:23:41:3974,0.15,10.01,0.32,-0.26,-0.12,-0.45
15:23:41:4174,0.13,10.00,0.42,-0.20,-0.16,-0.35
15:23:41:4374,0.12,10.00,0.43,-0.24,-0.22,-0.40
15:23:41:4574,0.11,9.99,0.47,-0.23,-0.27,-0.36
15:23:41:4775,0.15,10.01,0.33,-0.18,-0.15,-0.36
15:23:41:4975,0.16,10.01,0.34,-0.38,-0.20,-0.37
15:23:41:5175,0.11,10.00,0.37,-0.30,-0.11,-0.31
15:23:41:5375,0.13,10.01,0.36,-0.17,-0.12,-0.36
15:23:41:5575,0.12,10.02,0.40,-0.25,-0.05,-0.36
