Time,Ax,Ay,Az,Gx,Gy,Gz
18:28:13:4775,-9.70,0.26,0.11,-0.18,-0.20,-0.39
18:28:13:4975,-9.68,0.25,0.13,-0.19,-0.18,-0.30
18:28:13:5175,-9.70,0.26,0.14,-0.24,-0.10,-0.37
18:28:13:5375,-9.69,0.28,0.11,-0.19,-0.19,-0.41
18:28:13:5575,-9.68,0.26,0.12,-0.23,-0.29,-0.35
18:28:13:5775,-9.68,0.27,0.10,-0.18,-0.21,-0.33
18:28:13:5975,-9.70,0.29,0.11,-0.11,-0.06,-0.37
18:28:13:6175,-9.67,0.27,0.12,-0.19,-0.07,-0.42
18:28:13:6375,-9.71,0.29,0.11,-0.25,-0.13,-0.38
18:28:13:6575,-9.68,0.28,0.10,-0.12,-0.11,-0.37
18:28:13:6775,-9.70,0.27,0.09,-0.15,-0.12,-0.30
18:28:13:6976,-9.68,0.26,0.12,-0.12,-0.09,-0.41
18:28:13:7175,-9.71,0.29,0.11,-0.19,-0.02,-0.38
18:28:13:7375,-9.70,0.27,0.14,-0.30,-0.03,-0.41
18:28:13:7575,-9.70,0.26,0.12,-0.14,-0.02,-0.34
18:28:13:7775,-9.71,0.26,0.11,-0.16,-0.14,-0.31
18:28:13:7975,-9.70,0.26,0.10,-0.19,-0.12,-0.42
18:28:13:8175,-9.70,0.28,0.15,-0.16,-0.19,-0.36
18:28:13:8375,-9.69,0.27,0.13,-0.19,-0.08,-0.36
18:28:13:8575,-9.69,0.27,0.08,-0.22,-0.17,-0.36
18:28:13:8775,-9.67,0.30,0.14,-0.17,-0.09,-0.36
18:28:13:8975,-9.70,0.29,0.14,0.03,-0.04,-0.39
18:28:13:9198,-9.69,0.27,0.09,-0.20,-0.15,-0.38
18:28:13:9376,-9.68,0.26,0.13,-0.17,-0.16,-0.37
18:28:13:9577,-9.67,0.27,0.14,-0.24,-0.20,-0.32
18:28:13:9776,-9.71,0.26,0.14,-0.12,-0.11,-0.39
18:28:13:9976,-9.68,0.27,0.10,-0.20,-0.21,-0.35
18:28:14:0176,-9.70,0.28,0.11,-0.13,-0.08,-0.33
18:28:14:0376,-9.68,0.26,0.13,-0.18,-0.13,-0.33
18:28:14:0576,-9.69,0.27,0.11,-0.23,-0.08,-0.47
18:28:14:0776,-9.70,0.26,0.12,-0.24,-0.17,-0.33
18:28:14:0977,-9.67,0.28,0.11,-0.17,-0.19,-0.31
18:28:14:1177,-9.69,0.29,0.13,-0.13,-0.10,-0.33
18:28:14:1377,-9.68,0.29,0.10,-0.16,-0.17,-0.42
18:28:14:1577,-9.69,0.31,0.12,-0.24,-0.11,-0.36
18:28:14:1777,-9.68,0.27,0.10,-0.23,-0.04,-0.37
18:28:14:1977,-9.70,0.30,0.13,-0.15,-0.12,-0.41
18:28:14:2177,-9.69,0.27,0.14,-0.24,-0.28,-0.31
18:28:14:2377,-9.70,0.29,0.11,-0.20,-0.17,-0.34
18:28:14:2577,-9.69,0.27,0.13,-0.20,-0.16,-0.36
18:28:14:2777,-9.70,0.27,0.10,-0.17,-0.05,-0.36
18:28:14:2977,-9.68,0.26,0.12,-0.20,-0.17,-0.37
18:28:14:3177,-9.69,0.27,0.12,-0.17,-0.23,-0.37
18:28:14:3377,-9.68,0.28,0.12,-0.13,0.00,-0.27
18:28:14:3577,-9.69,0.24,0.12,-0.10,-0.22,-0.37
18:28:14:3777,-9.70,0.24,0.08,-0.21,-0.26,-0.36
18:28:14:3977,-9.69,0.29,0.09,-0.25,-0.16,-0.35
18:28:14:4198,-9.70,0.27,0.10,-0.20,-0.06,-0.41
18:28:14:4377,-9.70,0.27,0.09,-0.11,-0.07,-0.32
18:28:14:4577,-9.68,0.27,0.10,-0.14,-0.08,-0.43
18:28:14:4777,-9.68,0.27,0.11,-0.14,-0.08,-0.37
18:28:14:4977,-9.69,0.26,0.11,-0.19,-0.06,-0.26
18:28:14:5177,-9.70,0.29,0.10,-0.29,-0.10,-0.41
18:28:14:5377,-9.70,0.28,0.11,-0.22,0.05,-0.33
