Time,Ax,Ay,Az,Gx,Gy,Gz
14:53:02:5252,-0.77,1.43,9.90,-0.11,-0.16,-0.32
14:53:02:5452,-0.82,1.46,9.92,-0.17,-0.04,-0.52
14:53:02:5652,-0.74,1.43,9.95,-0.20,-0.21,-0.32
14:53:02:5852,-0.82,1.43,9.87,-0.11,0.04,-0.40
14:53:02:6052,-0.75,1.49,9.96,-0.35,-0.19,-0.34
14:53:02:6252,-0.81,1.42,9.84,-0.17,0.02,-0.35
14:53:02:6452,-0.78,1.45,9.93,-0.29,-0.21,-0.41
14:53:02:6652,-0.77,1.43,9.87,-0.29,-0.26,-0.32
14:53:02:6852,-0.78,1.47,9.95,-0.16,-0.05,-0.45
14:53:02:7052,-0.77,1.41,9.85,-0.11,-0.07,-0.25
14:53:02:7253,-0.76,1.48,9.93,-0.36,-0.36,-0.39
14:53:02:7452,-0.79,1.41,9.89,-0.07,0.07,-0.36
14:53:02:7652,-0.80,1.47,9.91,-0.34,-0.21,-0.35
14:53:02:7852,-0.79,1.38,9.93,-0.29,-0.28,-0.31
14:53:02:8053,-0.77,1.43,9.90,-0.20,-0.11,-0.37
14:53:02:8253,-0.81,1.41,9.91,-0.18,-0.28,-0.37
14:53:02:8453,-0.78,1.42,9.89,-0.19,-0.23,-0.40
14:53:02:8654,-0.80,1.44,9.92,-0.21,-0.09,-0.36
14:53:02:8853,-0.76,1.43,9.89,-0.17,-0.04,-0.37
14:53:02:9053,-0.78,1.47,9.88,-0.22,-0.13,-0.46
14:53:02:9253,-0.79,1.41,9.90,-0.08,-0.03,-0.36
14:53:02:9453,-0.76,1.46,9.90,-0.31,-0.18,-0.41
14:53:02:9654,-0.79,1.43,9.89,-0.14,-0.16,-0.30
14:53:02:9853,-0.76,1.49,9.90,-0.37,-0.31,-0.28
14:53:03:0053,-0.80,1.39,9.90,-0.17,-0.14,-0.38
14:53:03:0254,-0.78,1.46,9.94,-0.24,-0.23,-0.43
14:53:03:0454,-0.80,1.42,9.89,-0.21,-0.09,-0.30
14:53:03:0654,-0.78,1.43,9.88,-0.24,-0.16,-0.34
14:53:03:0854,-0.78,1.44,9.90,-0.21,-0.18,-0.31
14:53:03:1054,-0.77,1.48,9.92,-0.16,-0.15,-0.39
14:53:03:1254,-0.78,1.45,9.87,-0.17,-0.05,-0.39
14:53:03:1454,-0.81,1.47,9.93,-0.34,-0.17,-0.43
