Time,Ax,Ay,Az,Gx,Gy,Gz
17:13:59:1605,0.33,1.81,-9.37,-0.30,0.06,-0.33
17:13:59:1805,0.31,1.80,-9.37,-0.12,-0.11,-0.34
17:13:59:2005,0.30,1.80,-9.36,-0.26,0.01,-0.40
17:13:59:2205,0.31,1.79,-9.35,-0.24,-0.20,-0.31
17:13:59:2406,0.31,1.78,-9.36,-0.22,-0.19,-0.29
17:13:59:2605,0.28,1.80,-9.36,-0.21,-0.33,-0.34
17:13:59:2805,0.33,1.82,-9.38,-0.17,-0.18,-0.41
17:13:59:3005,0.32,1.78,-9.41,-0.29,-0.12,-0.24
17:13:59:3205,0.31,1.80,-9.39,-0.12,-0.21,-0.40
17:13:59:3405,0.33,1.79,-9.40,-0.32,-0.04,-0.27
17:13:59:3605,0.30,1.78,-9.41,-0.08,-0.20,-0.37
17:13:59:3805,0.31,1.80,-9.39,-0.19,-0.09,-0.32
17:13:59:4005,0.29,1.79,-9.38,-0.05,-0.10,-0.43
17:13:59:4205,0.33,1.78,-9.37,-0.20,-0.08,-0.37
17:13:59:4405,0.29,1.80,-9.39,-0.17,-0.18,-0.32
17:13:59:4606,0.31,1.79,-9.40,-0.13,-0.06,-0.38
17:13:59:4807,0.31,1.77,-9.40,-0.20,-0.06,-0.39
17:13:59:5006,0.33,1.81,-9.45,-0.08,-0.20,-0.35
17:13:59:5206,0.29,1.80,-9.39,-0.32,-0.10,-0.39
17:13:59:5405,0.32,1.82,-9.37,-0.26,-0.36,-0.27
17:13:59:5605,0.32,1.81,-9.38,-0.23,0.01,-0.37
17:13:59:5805,0.30,1.79,-9.40,-0.26,-0.44,-0.34
17:13:59:6005,0.33,1.81,-9.37,-0.19,0.00,-0.31
17:13:59:6205,0.31,1.78,-9.42,-0.17,-0.24,-0.39
17:13:59:6405,0.31,1.83,-9.37,-0.29,-0.17,-0.34
17:13:59:6605,0.33,1.80,-9.38,-0.23,-0.03,-0.28
17:13:59:6805,0.31,1.80,-9.39,-0.23,-0.14,-0.43
17:13:59:7005,0.32,1.79,-9.40,-0.29,-0.06,-0.31
17:13:59:7205,0.31,1.82,-9.38,-0.16,-0.15,-0.39
17:13:59:7405,0.32,1.80,-9.43,-0.41,-0.09,-0.36
17:13:59:7605,0.31,1.79,-9.36,-0.24,-0.18,-0.35
17:13:59:7805,0.32,1.78,-9.40,-0.21,-0.06,-0.32
17:13:59:8005,0.32,1.81,-9.38,-0.11,-0.11,-0.24
17:13:59:8205,0.29,1.77,-9.35,-0.16,-0.08,-0.34
17:13:59:8405,0.32,1.81,-9.40,-0.15,0.05,-0.39
17:13:59:8605,0.32,1.79,-9.37,-0.10,-0.19,-0.40
17:13:59:8805,0.30,1.79,-9.36,-0.32,-0.29,-0.29
17:13:59:9005,0.30,1.80,-9.38,-0.26,-0.11,-0.32
17:13:59:9205,0.31,1.79,-9.42,-0.22,-0.16,-0.35
17:13:59:9405,0.33,1.78,-9.42,-0.14,-0.09,-0.35
17:13:59:9605,0.32,1.82,-9.41,-0.31,-0.14,-0.33
17:13:59:9806,0.31,1.78,-9.43,-0.24,-0.24,-0.36
17:14:00:0005,0.30,1.81,-9.35,-0.18,-0.14,-0.34
17:14:00:0205,0.30,1.80,-9.36,-0.17,-0.18,-0.40
17:14:00:0406,0.35,1.80,-9.35,-0.30,-0.06,-0.35
17:14:00:0606,0.30,1.80,-9.39,-0.13,-0.15,-0.34
17:14:00:0806,0.30,1.80,-9.35,-0.14,-0.26,-0.33
17:14:00:1006,0.31,1.77,-9.42,-0.38,-0.16,-0.39
17:14:00:1206,0.31,1.81,-9.39,-0.07,-0.19,-0.39
17:14:00:1406,0.30,1.79,-9.38,-0.31,0.03,-0.41
17:14:00:1606,0.34,1.80,-9.42,-0.07,-0.25,-0.40
17:14:00:1806,0.31,1.80,-9.39,-0.20,-0.20,-0.39
17:14:00:2006,0.31,1.78,-9.38,-0.22,-0.14,-0.29
17:14:00:2206,0.30,1.79,-9.37,-0.21,-0.08,-0.39
17:14:00:2406,0.31,1.80,-9.39,-0.21,-0.11,-0.31
17:14:00:2606,0.32,1.78,-9.40,-0.10,-0.07,-0.36
17:14:00:2806,0.33,1.81,-9.41,-0.26,-0.20,-0.37
17:14:00:3006,0.31,1.79,-9.42,-0.29,-0.26,-0.26
17:14:00:3206,0.33,1.82,-9.37,-0.20,-0.01,-0.31
17:14:00:3406,0.33,1.81,-9.45,-0.19,-0.21,-0.39
17:14:00:3606,0.31,1.77,-9.31,-0.13,0.02,-0.43
17:14:00:3806,0.28,1.78,-9.41,-0.23,-0.08,-0.34
17:14:00:4006,0.34,1.79,-9.35,-0.07,-0.10,-0.33
17:14:00:4206,0.31,1.79,-9.34,-0.36,0.07,-0.38
17:14:00:4406,0.32,1.83,-9.32,-0.10,-0.24,-0.46
17:14:00:4606,0.29,1.79,-9.30,-0.45,-0.09,-0.32
17:14:00:4807,0.28,1.79,-9.34,-0.07,-0.27,-0.37
17:14:00:5007,0.30,1.81,-9.31,-0.19,0.10,-0.41
17:14:00:5206,0.34,1.79,-9.41,-0.21,0.00,-0.48
17:14:00:5406,0.33,1.79,-9.42,-0.25,-0.20,-0.29
17:14:00:5606,0.32,1.79,-9.43,-0.26,-0.20,-0.40
17:14:00:5806,0.33,1.78,-9.39,-0.13,-0.19,-0.32
17:14:00:6006,0.32,1.80,-9.42,-0.20,-0.06,-0.34
17:14:00:6206,0.35,1.81,-9.35,-0.16,-0.04,-0.32
17:14:00:6406,0.29,1.77,-9.39,-0.23,-0.29,-0.37
17:14:00:6606,0.29,1.80,-9.36,-0.16,-0.17,-0.40
17:14:00:6807,0.32,1.80,-9.41,-0.38,-0.05,-0.37
17:14:00:7006,0.30,1.80,-9.32,-0.12,-0.32,-0.34
17:14:00:7206,0.33,1.80,-9.42,-0.39,0.01,-0.37
17:14:00:7407,0.30,1.80,-9.43,-0.06,-0.29,-0.38
17:14:00:7606,0.36,1.79,-9.41,-0.46,-0.11,-0.39
17:14:00:7807,0.31,1.83,-9.40,-0.15,-0.13,-0.42
17:14:00:8007,0.35,1.80,-9.37,-0.14,-0.14,-0.32
17:14:00:8207,0.30,1.81,-9.42,-0.30,-0.32,-0.44
17:14:00:8407,0.27,1.80,-9.32,-0.13,-0.20,-0.29
17:14:00:8607,0.32,1.79,-9.39,-0.24,-0.04,-0.36
17:14:00:8807,0.33,1.80,-9.40,-0.07,-0.20,-0.44
17:14:00:9007,0.30,1.82,-9.38,-0.33,-0.03,-0.33
17:14:00:9207,0.30,1.78,-9.41,-0.16,-0.15,-0.34
17:14:00:9407,0.33,1.80,-9.43,-0.22,0.12,-0.42
17:14:00:9607,0.30,1.80,-9.40,-0.19,-0.22,-0.30
17:14:00:9808,0.32,1.80,-9.38,-0.23,0.00,-0.39
17:14:01:0007,0.31,1.79,-9.47,-0.16,-0.07,-0.35
17:14:01:0207,0.32,1.81,-9.37,-0.16,0.06,-0.43
17:14:01:0407,0.29,1.79,-9.39,-0.21,-0.06,-0.41
17:14:01:0607,0.32,1.80,-9.37,-0.03,-0.26,-0.37
17:14:01:0807,0.33,1.77,-9.37,-0.33,-0.11,-0.37
17:14:01:1007,0.32,1.82,-9.37,-0.19,-0.14,-0.31
17:14:01:1207,0.33,1.81,-9.38,-0.37,-0.08,-0.36
17:14:01:1407,0.33,1.78,-9.43,-0.23,-0.31,-0.38
17:14:01:1607,0.31,1.80,-9.37,-0.22,0.05,-0.44
17:14:01:1807,0.33,1.80,-9.37,-0.22,-0.16,-0.36
17:14:01:2007,0.30,1.79,-9.39,-0.20,-0.12,-0.46
17:14:01:2207,0.33,1.81,-9.40,-0.32,-0.13,-0.39
17:14:01:2408,0.32,1.77,-9.38,-0.08,-0.31,-0.35
17:14:01:2607,0.32,1.82,-9.37,-0.21,0.04,-0.41
17:14:01:2808,0.30,1.78,-9.39,-0.07,-0.29,-0.28
17:14:01:3007,0.30,1.79,-9.36,-0.39,0.10,-0.45
17:14:01:3207,0.29,1.79,-9.40,-0.10,-0.25,-0.35
17:14:01:3408,0.33,1.81,-9.40,-0.24,-0.09,-0.36
17:14:01:3608,0.32,1.76,-9.42,-0.20,-0.37,-0.34
17:14:01:3808,0.30,1.79,-9.38,-0.17,-0.24,-0.31
17:14:01:4008,0.32,1.79,-9.39,-0.32,0.02,-0.36
17:14:01:4208,0.32,1.78,-9.39,-0.12,-0.34,-0.36
17:14:01:4408,0.32,1.80,-9.38,-0.40,-0.08,-0.37
17:14:01:4608,0.31,1.77,-9.39,-0.04,-0.24,-0.38
17:14:01:4809,0.32,1.78,-9.39,-0.34,0.00,-0.31
17:14:01:5008,0.32,1.80,-9.37,-0.10,0.01,-0.40
17:14:01:5208,0.31,1.77,-9.39,-0.23,-0.11,-0.31
17:14:01:5409,0.34,1.79,-9.38,-0.30,-0.08,-0.38
17:14:01:5609,0.31,1.79,-9.38,-0.13,-0.39,-0.24
17:14:01:5809,0.34,1.81,-9.36,-0.36,-0.07,-0.43
17:14:01:6009,0.31,1.77,-9.40,-0.09,-0.14,-0.45
17:14:01:6209,0.29,1.81,-9.37,-0.32,-0.12,-0.25
17:14:01:6409,0.30,1.79,-9.36,-0.18,0.04,-0.41
17:14:01:6609,0.32,1.83,-9.40,-0.07,-0.06,-0.34
17:14:01:6809,0.32,1.79,-9.38,-0.21,-0.11,-0.30
17:14:01:7009,0.32,1.80,-9.36,-0.18,-0.01,-0.37
17:14:01:7209,0.29,1.79,-9.37,-0.22,-0.04,-0.34
17:14:01:7410,0.34,1.81,-9.38,-0.19,-0.06,-0.34
17:14:01:7609,0.31,1.79,-9.39,-0.20,-0.28,-0.35
17:14:01:7809,0.32,1.81,-9.33,-0.33,-0.11,-0.30
17:14:01:8009,0.31,1.79,-9.41,-0.24,-0.26,-0.34
17:14:01:8209,0.31,1.81,-9.35,-0.24,-0.10,-0.47
