Time,Ax,Ay,Az,Gx,Gy,Gz
14:23:48:7998,0.01,0.16,10.00,-0.22,-0.14,-0.39
14:23:48:8167,-0.00,0.18,10.05,-0.24,-0.02,-0.38
14:27:46:6347,-0.01,0.16,10.07,-0.20,-0.13,-0.40
14:27:46:6547,-0.00,0.20,10.01,-0.16,-0.15,-0.34
14:27:46:6747,-0.00,0.20,10.02,-0.20,-0.13,-0.36
14:27:46:6947,-0.02,0.18,10.02,-0.16,-0.05,-0.41
14:27:46:7147,-0.00,0.17,10.03,-0.31,-0.11,-0.34
14:27:46:7347,-0.00,0.18,10.01,-0.27,-0.21,-0.41
14:27:46:7548,-0.01,0.19,10.04,-0.33,-0.20,-0.36
14:27:46:7747,-0.00,0.18,10.01,-0.17,-0.08,-0.41
14:27:46:7948,-0.00,0.19,10.05,-0.29,-0.21,-0.31
14:27:46:8148,-0.01,0.17,10.04,-0.27,-0.26,-0.36
14:27:46:8348,-0.00,0.19,10.01,-0.15,-0.04,-0.33
14:27:46:8548,-0.00,0.18,10.05,-0.32,-0.09,-0.39
14:27:46:8748,-0.00,0.17,10.02,-0.27,-0.10,-0.34
14:27:46:8948,-0.00,0.17,9.99,-0.26,-0.09,-0.32
14:27:46:9148,-0.01,0.19,10.04,-0.16,0.00,-0.42
14:27:46:9348,-0.01,0.17,10.04,-0.19,-0.20,-0.30
14:27:46:9548,-0.00,0.20,10.02,-0.26,-0.20,-0.42
14:27:46:9748,-0.00,0.18,10.03,-0.23,-0.09,-0.37
14:27:46:9948,-0.00,0.18,10.03,-0.24,-0.08,-0.36
14:27:47:0149,-0.00,0.17,10.02,-0.17,-0.08,-0.43
14:27:47:0348,-0.00,0.18,10.00,-0.09,0.08,-0.31
14:27:47:0549,-0.01,0.18,10.04,-0.31,-0.27,-0.34
14:27:47:0748,0.01,0.18,10.04,-0.22,-0.09,-0.34
14:27:47:0948,-0.01,0.19,10.06,-0.40,-0.20,-0.29
14:27:47:1149,-0.01,0.18,10.01,-0.21,-0.05,-0.42
14:27:47:1349,-0.00,0.17,10.02,-0.26,-0.15,-0.36
14:27:47:1549,-0.00,0.20,10.06,-0.31,-0.18,-0.36
14:27:47:1749,0.02,0.17,10.04,-0.20,-0.05,-0.34
14:27:47:1949,-0.00,0.15,10.04,-0.24,-0.17,-0.33
14:27:47:2149,-0.00,0.18,10.02,-0.32,-0.29,-0.36
14:27:47:2349,-0.00,0.18,10.03,-0.19,-0.23,-0.39
14:27:47:2550,-0.00,0.18,10.04,-0.28,-0.20,-0.31
14:27:47:2749,-0.00,0.17,10.05,-0.23,-0.20,-0.31
14:27:47:2949,-0.00,0.15,10.01,-0.26,-0.20,-0.37
14:27:47:3149,0.02,0.17,10.00,-0.20,-0.09,-0.33
14:27:47:3349,-0.02,0.16,10.03,-0.29,-0.18,-0.42
14:27:47:3549,0.01,0.16,10.03,-0.16,-0.08,-0.42
14:27:47:3749,-0.02,0.19,10.03,-0.32,-0.09,-0.39
14:27:47:3949,-0.00,0.18,10.03,-0.27,-0.19,-0.36
14:27:47:4149,-0.00,0.19,10.01,-0.34,-0.23,-0.34
14:27:47:4349,-0.00,0.18,10.03,-0.21,-0.18,-0.38
14:27:47:4549,-0.00,0.19,10.03,-0.19,-0.20,-0.41
14:27:47:4749,0.01,0.19,10.01,-0.21,-0.20,-0.33
14:27:47:4949,-0.00,0.19,10.02,-0.26,-0.09,-0.41
14:27:47:5149,-0.02,0.18,10.04,-0.26,-0.19,-0.43
14:27:47:5349,-0.00,0.20,10.08,-0.24,-0.11,-0.32
14:27:47:5549,-0.00,0.20,10.00,-0.29,-0.02,-0.38
14:27:47:5749,-0.00,0.18,10.02,-0.32,-0.10,-0.31
14:27:47:5949,0.01,0.18,10.07,-0.26,-0.18,-0.34
14:27:47:6149,-0.00,0.15,10.03,-0.29,-0.19,-0.30
14:27:47:6349,-0.00,0.16,9.99,-0.17,-0.02,-0.42
14:27:47:6550,-0.00,0.18,10.02,-0.20,-0.07,-0.36
14:27:47:6749,-0.00,0.18,10.03,-0.25,-0.08,-0.36
14:27:47:6949,-0.00,0.19,10.03,-0.26,-0.11,-0.33
14:27:47:7149,-0.00,0.16,10.01,-0.27,-0.28,-0.37
14:27:47:7349,-0.00,0.18,10.03,-0.26,-0.08,-0.39
14:27:47:7550,-0.00,0.18,10.00,-0.22,-0.09,-0.34
14:27:47:7749,-0.00,0.17,10.05,-0.16,-0.08,-0.42
14:27:47:7950,-0.00,0.15,10.03,-0.24,-0.20,-0.32
14:27:47:8151,-0.00,0.16,10.02,-0.20,-0.27,-0.33
14:27:47:8351,-0.00,0.18,10.00,-0.25,-0.05,-0.34
14:27:47:8551,-0.02,0.18,10.01,-0.27,-0.16,-0.37
14:27:47:8751,0.01,0.18,10.05,-0.32,-0.14,-0.30
14:27:47:8951,-0.01,0.18,10.03,-0.26,-0.18,-0.34
14:27:47:9151,-0.00,0.19,10.08,-0.29,-0.28,-0.33
14:27:47:9351,0.01,0.18,10.00,-0.28,-0.11,-0.36
14:27:47:9551,-0.01,0.20,10.06,-0.26,-0.08,-0.38
14:27:47:9751,-0.00,0.17,10.00,-0.20,-0.12,-0.30
14:27:47:9951,-0.00,0.20,10.03,-0.26,-0.14,-0.37
14:27:48:0151,0.01,0.19,10.03,-0.16,-0.07,-0.32
14:27:48:0351,-0.00,0.17,10.08,-0.20,0.04,-0.43
14:27:48:0551,-0.00,0.16,10.04,-0.20,-0.26,-0.30
14:27:48:0751,-0.00,0.18,10.06,-0.31,-0.19,-0.32
14:27:48:0951,-0.00,0.15,10.04,-0.21,-0.17,-0.34
14:27:48:1151,-0.01,0.17,10.04,-0.22,-0.20,-0.40
14:27:48:1351,-0.00,0.17,10.04,-0.28,-0.06,-0.35
14:27:48:1551,-0.00,0.18,10.00,-0.31,-0.35,-0.39
14:27:48:1751,-0.00,0.16,10.03,-0.20,-0.11,-0.27
14:27:48:1951,-0.00,0.15,10.04,-0.19,-0.08,-0.33
14:27:48:2151,-0.01,0.16,10.03,-0.24,-0.24,-0.43
14:27:48:2351,0.01,0.19,10.03,-0.28,-0.20,-0.34
14:27:48:2552,-0.03,0.20,10.04,-0.25,-0.11,-0.42
14:27:48:2752,0.02,0.20,10.02,-0.20,-0.19,-0.37
14:27:48:2951,-0.00,0.20,10.01,-0.28,-0.08,-0.36
14:27:48:3151,-0.01,0.17,10.06,-0.23,-0.09,-0.40
14:27:48:3351,-0.00,0.18,10.00,-0.14,-0.01,-0.34
14:27:48:3551,0.01,0.18,10.03,-0.31,-0.27,-0.37
14:27:48:3751,-0.00,0.19,10.04,-0.21,-0.13,-0.38
14:27:48:3951,-0.01,0.17,10.03,-0.26,-0.20,-0.39
14:27:48:4151,-0.00,0.17,10.07,-0.28,-0.15,-0.33
14:27:48:4351,-0.00,0.17,10.06,-0.17,-0.12,-0.34
14:27:48:4552,-0.00,0.17,10.04,-0.28,-0.01,-0.32
14:27:48:4751,-0.01,0.19,10.02,-0.31,-0.20,-0.38
14:27:48:4951,-0.00,0.18,10.01,-0.18,-0.12,-0.40
14:27:48:5152,-0.00,0.22,10.02,-0.27,-0.19,-0.29
14:27:48:5351,-0.00,0.18,10.05,-0.16,-0.03,-0.39
14:27:48:5552,-0.00,0.19,10.04,-0.25,-0.13,-0.37
14:27:48:5752,-0.00,0.18,10.04,-0.31,-0.16,-0.36
14:27:48:5952,0.01,0.19,10.05,-0.23,-0.01,-0.34
14:27:48:6152,-0.00,0.19,10.05,-0.21,-0.17,-0.39
14:27:48:6352,-0.02,0.17,10.01,-0.25,-0.18,-0.36
14:27:48:6552,-0.00,0.17,10.00,-0.30,-0.15,-0.36
14:27:48:6752,-0.00,0.19,10.01,-0.19,0.02,-0.38
14:27:48:6952,-0.00,0.20,10.02,-0.14,-0.03,-0.37
14:27:48:7152,-0.00,0.17,10.02,-0.30,-0.06,-0.37
14:27:48:7352,-0.00,0.19,10.05,-0.28,-0.14,-0.29
14:27:48:7553,-0.00,0.17,10.04,-0.17,-0.09,-0.43
14:27:48:7752,-0.00,0.19,10.02,-0.21,-0.06,-0.38
14:27:48:7953,0.01,0.17,10.06,-0.21,-0.18,-0.46
14:27:48:8153,-0.00,0.18,9.99,-0.12,-0.20,-0.37
14:27:48:8353,-0.00,0.18,10.02,-0.29,-0.05,-0.31
14:27:48:8553,-0.00,0.19,10.01,-0.15,-0.08,-0.36
14:27:48:8753,0.01,0.18,10.02,-0.26,-0.34,-0.36
14:27:48:8953,-0.01,0.19,10.04,-0.27,-0.14,-0.38
14:27:48:9153,-0.00,0.16,10.02,-0.22,-0.09,-0.31
14:27:48:9353,-0.01,0.18,10.01,-0.22,-0.20,-0.33
14:27:48:9553,0.01,0.18,10.02,-0.27,-0.22,-0.40
14:27:48:9753,-0.00,0.16,10.03,-0.19,0.00,-0.39
14:27:48:9953,-0.00,0.18,10.06,-0.31,-0.17,-0.36
14:27:49:0154,-0.00,0.16,10.03,-0.34,-0.02,-0.34
14:27:49:0353,-0.00,0.15,10.02,-0.21,-0.10,-0.43
14:27:49:0553,-0.00,0.18,9.99,-0.12,0.00,-0.32
14:27:49:0753,-0.00,0.18,10.07,-0.32,-0.20,-0.39
14:27:49:0953,-0.00,0.17,10.01,-0.17,-0.20,-0.37
14:27:49:1153,-0.00,0.16,10.04,-0.27,-0.06,-0.44
14:27:49:1353,-0.00,0.20,10.09,-0.27,-0.26,-0.38
14:27:49:1553,0.01,0.16,9.99,-0.20,0.00,-0.31
14:27:49:1753,-0.00,0.18,10.05,-0.29,0.00,-0.36
14:27:49:1953,-0.00,0.18,10.04,-0.14,-0.10,-0.39
14:27:49:2153,-0.00,0.18,10.02,-0.20,-0.08,-0.35
14:27:49:2353,0.01,0.18,10.07,-0.22,-0.08,-0.39
14:27:49:2554,0.01,0.21,10.02,-0.22,0.00,-0.41
14:27:49:2753,-0.00,0.16,10.03,-0.21,-0.16,-0.37
14:27:49:2954,-0.00,0.16,10.02,-0.28,-0.18,-0.32
14:27:49:3154,-0.00,0.17,10.04,-0.24,-0.13,-0.39
14:27:49:3354,-0.00,0.18,10.02,-0.20,-0.06,-0.48
14:27:49:3554,-0.00,0.17,10.05,-0.20,-0.06,-0.38
14:27:49:3754,-0.00,0.18,10.06,-0.19,0.02,-0.46
14:27:49:3954,-0.01,0.17,10.01,-0.25,-0.10,-0.34
14:27:49:4154,-0.03,0.17,10.03,-0.29,-0.12,-0.37
14:27:49:4354,-0.00,0.16,10.03,-0.13,0.05,-0.37
14:27:49:4554,-0.00,0.19,10.04,-0.29,-0.21,-0.34
14:27:49:4754,-0.00,0.18,10.03,-0.20,-0.04,-0.43
14:27:49:4954,-0.00,0.16,10.04,-0.20,-0.12,-0.38
14:27:49:5154,-0.00,0.20,10.00,-0.28,-0.11,-0.31
14:27:49:5354,0.01,0.13,10.05,-0.33,-0.23,-0.34
14:27:49:5554,-0.02,0.17,10.05,-0.29,-0.20,-0.39
14:27:49:5754,-0.00,0.18,10.01,-0.20,-0.13,-0.34
14:27:49:5954,-0.01,0.15,9.98,-0.28,-0.20,-0.31
