Time,Ax,Ay,Az,Gx,Gy,Gz
16:44:10:1762,0.20,0.36,-9.49,-0.26,-0.10,-0.35
16:44:10:1962,0.17,0.39,-9.52,-0.21,-0.21,-0.31
16:44:10:2162,0.19,0.37,-9.48,-0.15,-0.07,-0.32
16:44:10:2362,0.18,0.37,-9.49,-0.29,-0.09,-0.40
16:44:10:2562,0.19,0.36,-9.53,-0.13,-0.11,-0.38
16:44:10:2762,0.19,0.38,-9.49,-0.28,-0.01,-0.37
16:44:10:2962,0.17,0.35,-9.47,-0.21,-0.14,-0.34
16:44:10:3162,0.19,0.34,-9.54,-0.24,-0.20,-0.29
16:44:10:3362,0.19,0.37,-9.48,-0.20,0.04,-0.37
16:44:10:3563,0.18,0.35,-9.53,-0.18,0.05,-0.32
16:44:10:3763,0.19,0.36,-9.51,-0.34,-0.09,-0.32
16:44:10:3962,0.18,0.36,-9.50,-0.10,-0.16,-0.31
16:44:10:4162,0.19,0.34,-9.47,-0.23,-0.26,-0.40
16:44:10:4362,0.19,0.37,-9.45,-0.14,-0.13,-0.36
16:44:10:4562,0.18,0.35,-9.51,-0.18,-0.14,-0.32
16:44:10:4762,0.19,0.37,-9.51,-0.27,-0.01,-0.36
16:44:10:4962,0.19,0.34,-9.56,-0.19,-0.13,-0.37
16:44:10:5162,0.19,0.34,-9.52,-0.17,-0.06,-0.34
16:44:10:5362,0.19,0.36,-9.47,-0.39,-0.32,-0.36
16:44:10:5562,0.18,0.35,-9.52,-0.20,-0.02,-0.34
16:44:10:5762,0.19,0.36,-9.49,-0.28,-0.23,-0.36
16:44:10:5962,0.19,0.38,-9.51,-0.30,-0.04,-0.41
16:44:10:6162,0.18,0.39,-9.51,-0.17,0.02,-0.32
16:44:10:6362,0.19,0.38,-9.49,-0.21,-0.04,-0.35
16:44:10:6563,0.18,0.35,-9.53,-0.26,-0.14,-0.35
16:44:10:6763,0.19,0.35,-9.51,-0.23,-0.24,-0.34
16:44:10:6963,0.19,0.36,-9.48,-0.35,-0.14,-0.37
16:44:10:7163,0.19,0.36,-9.48,-0.07,-0.12,-0.32
16:44:10:7363,0.19,0.37,-9.51,-0.15,-0.05,-0.40
16:44:10:7563,0.19,0.36,-9.52,-0.24,-0.28,-0.42
16:44:10:7763,0.17,0.38,-9.50,-0.32,-0.14,-0.24
16:44:10:7963,0.19,0.35,-9.48,-0.20,-0.04,-0.45
16:44:10:8163,0.19,0.36,-9.50,-0.20,-0.03,-0.31
16:44:10:8363,0.18,0.38,-9.53,-0.25,-0.21,-0.39
16:44:10:8564,0.19,0.36,-9.52,-0.17,-0.09,-0.36
16:44:10:8763,0.19,0.38,-9.49,-0.08,0.04,-0.38
16:44:10:8963,0.19,0.36,-9.50,-0.26,-0.17,-0.33
16:44:10:9163,0.18,0.34,-9.48,-0.16,-0.14,-0.40
