Time,Ax,Ay,Az,Gx,Gy,Gz
15:00:40:1705,-1.56,0.44,9.87,-0.18,-0.14,-0.33
15:00:40:1905,-1.57,0.42,9.89,-0.20,-0.08,-0.34
15:00:40:2105,-1.54,0.43,9.87,-0.25,-0.20,-0.42
15:00:40:2305,-1.56,0.42,9.85,-0.23,-0.16,-0.32
15:00:40:2505,-1.56,0.44,9.84,-0.17,-0.04,-0.36
15:00:40:2705,-1.54,0.43,9.88,-0.20,-0.02,-0.39
15:00:40:2906,-1.55,0.41,9.92,-0.20,-0.15,-0.43
15:00:40:3105,-1.54,0.44,9.88,-0.20,-0.15,-0.38
15:00:40:3305,-1.56,0.42,9.93,-0.11,-0.16,-0.34
15:00:40:3505,-1.53,0.42,9.89,-0.20,-0.18,-0.27
15:00:40:3705,-1.55,0.40,9.94,-0.15,-0.14,-0.39
15:00:40:3905,-1.57,0.46,9.85,-0.14,-0.13,-0.41
15:00:40:4105,-1.56,0.41,9.84,-0.23,-0.22,-0.39
15:00:40:4305,-1.56,0.42,9.87,-0.29,-0.12,-0.30
15:00:40:4505,-1.57,0.43,9.84,-0.18,-0.11,-0.39
15:00:40:4705,-1.57,0.40,9.86,-0.19,-0.13,-0.34
15:00:40:4905,-1.55,0.45,9.80,-0.29,-0.19,-0.33
15:00:40:5105,-1.56,0.40,9.92,-0.24,-0.16,-0.31
15:00:40:5306,-1.55,0.42,9.88,-0.29,-0.17,-0.37
15:00:40:5506,-1.55,0.41,9.89,-0.19,-0.16,-0.37
15:00:40:5706,-1.56,0.38,9.88,-0.05,0.04,-0.34
15:00:40:5906,-1.58,0.44,9.91,-0.20,-0.21,-0.31
15:00:40:6106,-1.57,0.38,9.86,-0.12,0.07,-0.43
15:00:40:6306,-1.55,0.42,9.87,-0.26,-0.32,-0.41
15:00:40:6506,-1.56,0.42,9.83,-0.17,-0.20,-0.36
15:00:40:6706,-1.56,0.42,9.82,-0.14,-0.11,-0.38
15:00:40:6906,-1.58,0.42,9.79,-0.23,-0.10,-0.42
15:00:40:7106,-1.57,0.45,9.81,-0.13,-0.14,-0.31
15:00:40:7306,-1.56,0.46,9.80,-0.12,-0.03,-0.42
15:00:40:7506,-1.56,0.42,9.86,-0.24,-0.19,-0.29
15:00:40:7706,-1.56,0.45,9.88,-0.19,-0.03,-0.37
15:00:40:7905,-1.55,0.43,9.86,-0.28,-0.11,-0.38
15:00:40:8105,-1.57,0.46,9.85,-0.24,-0.25,-0.40
15:00:40:8305,-1.56,0.42,9.86,-0.20,-0.09,-0.39
15:00:40:8505,-1.55,0.41,9.86,-0.21,-0.26,-0.34
15:00:40:8705,-1.55,0.40,9.90,-0.24,-0.23,-0.36
15:00:40:8905,-1.56,0.40,9.89,-0.30,-0.17,-0.37
15:00:40:9105,-1.56,0.43,9.87,-0.12,-0.03,-0.40
15:00:40:9305,-1.53,0.42,9.86,-0.17,-0.05,-0.42
15:00:40:9505,-1.57,0.45,9.87,-0.20,-0.06,-0.41
15:00:40:9705,-1.56,0.41,9.85,-0.20,-0.17,-0.36
15:00:40:9905,-1.56,0.41,9.89,-0.26,-0.17,-0.41
15:00:41:0105,-1.54,0.42,9.90,-0.17,-0.08,-0.37
