Time,Ax,Ay,Az,Gx,Gy,Gz
11:57:50:9881,9.77,1.32,0.57,-0.17,0.02,-0.40
11:57:51:0081,9.78,1.34,0.61,-0.11,-0.06,-0.35
11:57:51:0281,9.78,1.34,0.58,-0.19,-0.19,-0.29
11:57:51:0481,9.76,1.38,0.59,-0.28,-0.17,-0.31
11:57:51:0681,9.76,1.36,0.60,-0.20,-0.20,-0.38
11:57:51:0882,9.78,1.35,0.59,-0.12,-0.23,-0.31
11:57:51:1081,9.78,1.36,0.60,-0.19,-0.07,-0.43
11:57:51:1281,9.77,1.35,0.60,-0.20,-0.24,-0.37
11:57:51:1481,9.75,1.34,0.59,-0.26,-0.42,-0.32
11:57:51:1681,9.78,1.36,0.58,-0.14,-0.21,-0.35
11:57:51:1882,9.78,1.36,0.59,-0.26,-0.44,-0.32
11:57:51:2081,9.76,1.34,0.59,-0.21,-0.09,-0.38
11:57:51:2282,9.78,1.34,0.57,-0.12,0.00,-0.36
11:57:51:2482,9.78,1.33,0.59,-0.13,0.00,-0.40
11:57:51:2682,9.78,1.35,0.58,-0.27,-0.32,-0.35
11:57:51:2882,9.77,1.36,0.56,-0.22,-0.32,-0.35
11:57:51:3082,9.80,1.35,0.59,-0.19,-0.13,-0.37
11:57:51:3282,9.77,1.37,0.61,-0.13,-0.26,-0.47
11:57:51:3482,9.78,1.36,0.59,-0.07,-0.23,-0.40
11:57:51:3681,9.77,1.37,0.59,-0.18,-0.46,-0.32
11:57:51:3881,9.79,1.34,0.57,-0.16,-0.23,-0.28
11:57:51:4081,9.77,1.38,0.59,-0.26,-0.33,-0.31
11:57:51:4281,9.80,1.37,0.59,-0.11,-0.07,-0.37
11:57:51:4481,9.77,1.34,0.60,-0.20,0.10,-0.37
11:57:51:4681,9.79,1.33,0.58,-0.17,-0.20,-0.42
11:57:51:4881,9.78,1.35,0.58,-0.16,-0.16,-0.33
11:57:51:5081,9.78,1.36,0.57,-0.17,-0.17,-0.32
11:57:51:5281,9.77,1.35,0.58,-0.26,-0.23,-0.47
11:57:51:5482,9.80,1.36,0.59,-0.23,-0.26,-0.35
11:57:51:5682,9.75,1.36,0.58,-0.21,-0.31,-0.32
11:57:51:5882,9.79,1.37,0.56,-0.19,-0.20,-0.31
11:57:51:6082,9.77,1.34,0.58,-0.20,-0.20,-0.39
11:57:51:6282,9.77,1.35,0.55,-0.12,-0.02,-0.38
11:57:51:6482,9.78,1.35,0.60,-0.14,0.02,-0.39
11:57:51:6682,9.78,1.34,0.57,-0.17,0.08,-0.39
11:57:51:6882,9.76,1.34,0.60,-0.18,-0.13,-0.37
11:57:51:7082,9.79,1.35,0.56,-0.20,-0.28,-0.32
11:57:51:7282,9.74,1.35,0.58,-0.20,-0.28,-0.35
11:57:51:7482,9.79,1.36,0.57,-0.19,-0.15,-0.33
11:57:51:7682,9.78,1.36,0.58,-0.19,0.04,-0.34
11:57:51:7882,9.78,1.36,0.58,-0.29,-0.12,-0.36
11:57:51:8082,9.76,1.37,0.57,-0.23,-0.05,-0.39
