Time,Ax,Ay,Az,Gx,Gy,Gz
14:31:17:6411,-0.00,0.22,10.02,-0.41,-0.25,-0.31
14:31:17:6545,-0.11,0.20,10.04,-0.25,-0.11,-0.34
14:31:17:6745,-0.11,0.21,10.05,-0.29,-0.08,-0.36
14:31:17:6945,-0.10,0.20,10.05,-0.21,-0.16,-0.36
14:33:11:9465,-0.12,0.23,10.04,-0.21,-0.13,-0.38
14:33:11:9665,-0.10,0.20,10.07,-0.33,-0.10,-0.32
14:33:11:9865,-0.13,0.21,10.00,-0.20,-0.12,-0.34
14:33:12:0065,-0.14,0.22,10.02,-0.33,-0.23,-0.42
14:33:12:0265,-0.10,0.22,10.05,-0.18,-0.12,-0.31
14:33:12:0465,-0.10,0.23,10.02,-0.23,-0.07,-0.38
14:33:12:0666,-0.10,0.23,10.05,-0.29,-0.17,-0.40
14:33:12:0865,-0.11,0.20,10.05,-0.29,-0.21,-0.35
14:33:12:1066,-0.11,0.21,9.99,-0.19,-0.20,-0.31
14:33:12:1265,-0.10,0.21,10.02,-0.32,-0.18,-0.42
14:33:12:1465,-0.09,0.20,10.04,-0.24,0.07,-0.33
14:33:12:1665,-0.12,0.22,10.06,-0.34,-0.20,-0.38
14:33:12:1865,-0.11,0.21,10.08,-0.25,-0.17,-0.33
14:33:12:2065,-0.12,0.20,10.03,-0.14,0.01,-0.32
14:33:12:2265,-0.09,0.22,10.03,-0.30,-0.24,-0.36
14:33:12:2466,-0.11,0.18,10.02,-0.26,-0.18,-0.39
14:33:12:2666,-0.11,0.21,10.03,-0.24,-0.10,-0.39
14:33:12:2866,-0.11,0.20,10.06,-0.26,-0.14,-0.40
14:33:12:3067,-0.13,0.21,10.02,-0.30,-0.11,-0.33
14:33:12:3266,-0.12,0.20,10.07,-0.13,-0.03,-0.37
14:33:12:3466,-0.11,0.20,10.02,-0.19,-0.16,-0.36
14:33:12:3666,-0.12,0.23,10.04,-0.34,-0.25,-0.32
14:33:12:3866,-0.11,0.20,10.02,-0.19,-0.08,-0.32
14:33:12:4066,-0.11,0.20,10.03,-0.23,-0.30,-0.34
14:33:12:4266,-0.11,0.20,10.04,-0.23,-0.07,-0.34
14:33:12:4466,-0.10,0.22,10.00,-0.27,-0.17,-0.36
14:33:12:4666,-0.11,0.22,10.04,-0.27,-0.03,-0.40
14:33:12:4866,-0.11,0.22,10.06,-0.29,-0.26,-0.29
14:33:12:5066,-0.14,0.22,10.07,-0.13,-0.17,-0.38
14:33:12:5266,-0.12,0.21,10.06,-0.26,-0.11,-0.33
14:33:12:5466,-0.08,0.21,10.01,-0.08,-0.15,-0.36
14:33:12:5666,-0.14,0.22,10.02,-0.23,-0.11,-0.36
14:33:12:5866,-0.10,0.23,10.02,-0.24,-0.09,-0.48
14:33:12:6066,-0.10,0.22,10.01,-0.14,-0.14,-0.40
14:33:12:6266,-0.08,0.21,10.01,-0.14,-0.19,-0.31
14:33:12:6466,-0.13,0.21,10.04,-0.18,-0.06,-0.39
14:33:12:6666,-0.10,0.23,10.04,-0.28,-0.18,-0.28
14:33:12:6866,-0.09,0.20,10.01,-0.18,0.06,-0.40
14:33:12:7066,-0.11,0.20,10.03,-0.17,0.01,-0.44
14:33:12:7266,-0.15,0.19,10.06,-0.36,-0.13,-0.35
14:33:12:7466,-0.10,0.21,10.01,-0.20,-0.11,-0.30
14:33:12:7666,-0.11,0.21,10.01,-0.18,-0.05,-0.38
14:33:12:7866,-0.13,0.21,10.06,-0.17,-0.07,-0.40
14:33:12:8066,-0.12,0.21,10.01,-0.19,-0.19,-0.38
14:33:12:8265,-0.11,0.20,10.03,-0.34,-0.34,-0.32
14:33:12:8465,-0.11,0.22,10.08,-0.24,-0.02,-0.37
14:33:12:8665,-0.10,0.22,10.03,-0.16,-0.02,-0.39
14:33:12:8865,-0.10,0.23,10.05,-0.32,-0.23,-0.25
14:33:12:9066,-0.10,0.20,10.05,-0.28,-0.11,-0.35
14:33:12:9265,-0.10,0.20,10.03,-0.15,-0.14,-0.38
14:33:12:9466,-0.11,0.20,10.04,-0.24,-0.20,-0.31
14:33:12:9666,-0.12,0.21,10.00,-0.22,-0.21,-0.31
14:33:12:9866,-0.12,0.24,10.01,-0.18,-0.06,-0.33
14:33:13:0066,-0.11,0.20,10.04,-0.25,-0.20,-0.32
14:33:13:0266,-0.11,0.21,10.01,-0.26,-0.18,-0.36
14:33:13:0466,-0.09,0.20,10.04,-0.29,-0.12,-0.34
14:33:13:0666,-0.12,0.21,10.07,-0.29,-0.11,-0.42
14:33:13:0866,-0.14,0.21,10.02,-0.20,-0.06,-0.32
14:33:13:1066,-0.10,0.20,10.03,-0.29,-0.18,-0.35
14:33:13:1266,-0.11,0.21,9.96,-0.28,-0.02,-0.38
14:33:13:1466,-0.11,0.21,10.03,-0.31,-0.30,-0.37
14:33:13:1666,-0.11,0.20,10.00,-0.20,-0.09,-0.39
14:33:13:1866,-0.10,0.20,10.01,-0.18,-0.02,-0.36
14:33:13:2066,-0.09,0.22,10.03,-0.13,-0.04,-0.41
14:33:13:2266,-0.10,0.22,10.03,-0.21,-0.04,-0.42
14:33:13:2466,-0.09,0.20,10.02,-0.22,-0.01,-0.40
14:33:13:2666,-0.10,0.21,10.01,-0.22,-0.05,-0.38
14:33:13:2866,-0.13,0.20,10.04,-0.20,-0.20,-0.26
14:33:13:3067,-0.09,0.20,10.01,-0.26,-0.24,-0.30
14:33:13:3266,-0.10,0.22,10.03,-0.27,-0.22,-0.31
14:33:13:3466,-0.11,0.23,10.04,-0.17,-0.04,-0.40
14:33:13:3666,-0.11,0.21,10.04,-0.20,0.00,-0.36
