Time,Ax,Ay,Az,Gx,Gy,Gz
15:00:16:3259,-1.57,0.44,9.81,-0.19,-0.14,-0.44
15:00:16:3324,-1.14,-0.52,9.89,-0.19,-0.12,-0.35
15:00:16:3496,-1.11,-0.49,9.92,-0.16,-0.08,-0.44
15:00:16:3696,-1.13,-0.51,9.94,-0.11,-0.15,-0.31
15:02:36:6236,-1.10,-0.52,9.87,-0.29,-0.20,-0.30
15:02:36:6436,-1.11,-0.52,9.90,-0.10,-0.04,-0.39
15:02:36:6636,-1.10,-0.50,9.96,-0.26,-0.29,-0.36
15:02:36:6836,-1.13,-0.49,9.95,-0.19,-0.16,-0.43
15:02:36:7036,-1.11,-0.52,9.86,-0.14,-0.11,-0.42
15:02:36:7236,-1.11,-0.50,9.84,-0.17,-0.18,-0.42
15:02:36:7436,-1.06,-0.49,10.00,-0.23,-0.20,-0.41
15:02:36:7636,-1.12,-0.49,9.95,-0.24,-0.09,-0.41
15:02:36:7836,-1.11,-0.49,9.96,-0.17,-0.05,-0.37
15:02:36:8035,-1.10,-0.51,9.86,-0.26,-0.16,-0.35
15:02:36:8235,-1.12,-0.54,9.92,-0.20,-0.09,-0.44
15:02:36:8435,-1.12,-0.49,9.96,-0.14,-0.03,-0.34
15:02:36:8635,-1.12,-0.51,9.94,-0.15,-0.04,-0.36
15:02:36:8835,-1.11,-0.49,9.91,-0.18,-0.21,-0.39
15:02:36:9035,-1.12,-0.51,9.91,-0.28,-0.17,-0.37
15:02:36:9235,-1.11,-0.50,9.93,-0.14,-0.16,-0.42
15:02:36:9435,-1.09,-0.51,9.91,-0.19,-0.20,-0.33
15:02:36:9635,-1.10,-0.50,9.92,-0.19,-0.09,-0.40
15:02:36:9835,-1.12,-0.50,9.92,-0.20,-0.08,-0.43
15:02:37:0035,-1.12,-0.52,9.94,-0.20,-0.27,-0.35
15:02:37:0235,-1.11,-0.50,9.91,-0.29,-0.36,-0.29
15:02:37:0436,-1.10,-0.50,9.92,-0.23,-0.14,-0.36
15:02:37:0635,-1.12,-0.49,9.90,-0.25,-0.11,-0.32
15:02:37:0835,-1.14,-0.49,9.91,-0.29,-0.16,-0.47
15:02:37:1035,-1.10,-0.51,9.93,-0.20,-0.04,-0.29
15:02:37:1235,-1.12,-0.49,9.95,-0.21,-0.08,-0.38
15:02:37:1436,-1.11,-0.51,9.94,-0.06,-0.17,-0.42
15:02:37:1635,-1.13,-0.50,9.88,-0.28,-0.06,-0.28
15:02:37:1836,-1.13,-0.52,9.97,-0.25,-0.35,-0.36
15:02:37:2036,-1.11,-0.48,9.98,-0.42,-0.13,-0.36
15:02:37:2236,-1.12,-0.53,9.96,-0.17,-0.29,-0.37
15:02:37:2436,-1.13,-0.51,9.92,-0.29,0.04,-0.47
15:02:37:2636,-1.13,-0.53,9.95,-0.23,-0.07,-0.31
15:02:37:2836,-1.11,-0.50,9.95,-0.18,-0.24,-0.32
15:02:37:3036,-1.08,-0.49,9.94,-0.15,-0.13,-0.41
15:02:37:3236,-1.12,-0.49,9.93,-0.11,-0.12,-0.33
15:02:37:3436,-1.13,-0.50,9.90,-0.21,-0.02,-0.37
15:02:37:3636,-1.11,-0.50,9.96,-0.15,-0.02,-0.39
15:02:37:3836,-1.11,-0.52,9.92,-0.14,-0.22,-0.39
15:02:37:4036,-1.11,-0.50,9.93,-0.29,-0.12,-0.40
15:02:37:4236,-1.11,-0.52,9.96,-0.19,-0.11,-0.40
15:02:37:4436,-1.11,-0.52,9.97,-0.17,-0.12,-0.39
15:02:37:4636,-1.11,-0.51,9.96,-0.23,-0.14,-0.35
15:02:37:4836,-1.14,-0.51,9.88,-0.13,0.08,-0.33
15:02:37:5036,-1.12,-0.51,9.90,-0.21,-0.14,-0.40
15:02:37:5236,-1.11,-0.51,9.87,-0.20,-0.20,-0.35
15:02:37:5437,-1.12,-0.47,9.93,-0.22,-0.31,-0.36
15:02:37:5636,-1.09,-0.50,9.96,-0.15,-0.12,-0.39
15:02:37:5836,-1.13,-0.49,9.91,-0.21,-0.14,-0.36
15:02:37:6036,-1.12,-0.52,9.87,-0.20,-0.20,-0.31
15:02:37:6236,-1.13,-0.51,9.90,-0.18,-0.11,-0.41
15:02:37:6436,-1.12,-0.53,9.91,-0.21,-0.28,-0.34
15:02:37:6636,-1.10,-0.48,9.96,-0.36,-0.17,-0.41
15:02:37:6836,-1.09,-0.50,9.96,-0.12,-0.20,-0.32
15:02:37:7036,-1.14,-0.51,9.91,-0.30,-0.27,-0.32
15:02:37:7236,-1.11,-0.53,9.86,-0.09,-0.20,-0.35
15:02:37:7436,-1.12,-0.51,9.91,-0.27,-0.11,-0.38
15:02:37:7636,-1.11,-0.53,9.91,-0.14,-0.08,-0.36
15:02:37:7836,-1.10,-0.52,9.93,-0.17,-0.10,-0.38
15:02:37:8037,-1.13,-0.49,9.92,-0.19,0.04,-0.36
15:02:37:8237,-1.09,-0.55,9.90,-0.17,-0.09,-0.36
15:02:37:8437,-1.12,-0.49,9.94,-0.24,-0.28,-0.34
15:02:37:8637,-1.10,-0.53,9.93,-0.31,-0.14,-0.43
15:02:37:8837,-1.11,-0.49,9.95,-0.21,-0.19,-0.37
15:02:37:9037,-1.11,-0.52,9.92,-0.20,-0.12,-0.40
15:02:37:9237,-1.14,-0.49,9.93,-0.23,-0.23,-0.37
15:02:37:9437,-1.02,-0.53,9.94,-0.03,-0.23,-0.36
15:02:37:9637,-1.15,-0.48,9.95,-0.22,0.07,-0.42
