Time,Ax,Ay,Az,Gx,Gy,Gz
16:47:30:4605,-0.01,-9.65,0.31,-0.16,-0.17,-0.31
16:47:30:4805,-0.00,-9.64,0.27,-0.20,-0.33,-0.33
16:47:30:5005,-0.01,-9.63,0.26,-0.18,-0.23,-0.30
16:47:30:5205,-0.00,-9.66,0.27,-0.17,-0.16,-0.37
16:47:30:5406,-0.00,-9.65,0.25,-0.30,-0.18,-0.34
16:47:30:5605,-0.02,-9.65,0.30,-0.28,-0.17,-0.39
16:47:30:5806,-0.00,-9.66,0.26,-0.08,-0.09,-0.35
16:47:30:6006,-0.01,-9.66,0.26,-0.11,-0.05,-0.37
16:47:30:6206,-0.00,-9.64,0.29,-0.16,0.00,-0.40
16:47:30:6406,-0.00,-9.65,0.25,-0.21,-0.19,-0.31
16:47:30:6606,-0.01,-9.65,0.26,-0.09,-0.16,-0.37
16:47:30:6806,-0.01,-9.65,0.28,-0.24,-0.16,-0.35
16:47:30:7006,-0.00,-9.63,0.29,-0.24,-0.19,-0.36
16:47:30:7206,-0.00,-9.64,0.27,-0.20,-0.17,-0.36
16:47:30:7406,-0.00,-9.66,0.26,-0.16,-0.03,-0.33
16:47:30:7606,-0.00,-9.63,0.30,-0.20,-0.05,-0.42
16:47:30:7807,-0.02,-9.65,0.26,-0.11,-0.14,-0.35
16:47:30:8007,-0.02,-9.66,0.27,-0.17,-0.06,-0.36
16:47:30:8207,-0.02,-9.61,0.29,-0.18,-0.23,-0.42
16:47:30:8406,-0.01,-9.65,0.27,-0.23,-0.20,-0.34
16:47:30:8606,-0.00,-9.66,0.28,-0.23,-0.22,-0.37
16:47:30:8806,-0.00,-9.65,0.25,-0.12,-0.11,-0.29
16:47:30:9006,-0.00,-9.64,0.29,-0.17,0.12,-0.36
16:47:30:9206,-0.00,-9.64,0.27,-0.27,-0.05,-0.38
16:47:30:9406,-0.00,-9.64,0.28,-0.10,-0.03,-0.39
16:47:30:9607,-0.00,-9.67,0.27,-0.18,-0.22,-0.39
16:47:30:9807,-0.00,-9.62,0.27,-0.10,-0.11,-0.37
16:47:31:0007,-0.00,-9.67,0.30,-0.18,-0.12,-0.43
16:47:31:0207,-0.00,-9.67,0.25,-0.20,-0.15,-0.30
16:47:31:0407,-0.00,-9.68,0.28,-0.18,-0.01,-0.40
16:47:31:0607,-0.00,-9.62,0.28,-0.19,-0.08,-0.36
16:47:31:0807,-0.00,-9.64,0.28,-0.26,-0.31,-0.28
16:47:31:1007,-0.00,-9.63,0.31,-0.20,-0.21,-0.30
16:47:31:1207,-0.00,-9.64,0.28,-0.20,-0.13,-0.34
16:47:31:1407,-0.00,-9.64,0.27,-0.18,-0.31,-0.29
16:47:31:1607,-0.00,-9.66,0.28,-0.23,-0.23,-0.34
16:47:31:1807,-0.01,-9.65,0.26,-0.16,-0.15,-0.37
16:47:31:2007,-0.00,-9.66,0.25,-0.32,-0.31,-0.36
16:47:31:2207,-0.01,-9.63,0.27,-0.16,0.02,-0.43
16:47:31:2407,-0.01,-9.66,0.28,-0.16,-0.20,-0.34
16:47:31:2607,-0.00,-9.66,0.29,-0.11,-0.08,-0.43
16:47:31:2808,-0.00,-9.65,0.26,-0.17,-0.16,-0.26
16:47:31:3007,-0.00,-9.65,0.29,-0.17,-0.07,-0.34
16:47:31:3207,-0.00,-9.66,0.29,-0.11,-0.10,-0.38
16:47:31:3407,-0.00,-9.67,0.27,-0.24,-0.04,-0.32
16:47:31:3607,-0.01,-9.65,0.28,-0.18,-0.11,-0.37
16:47:31:3807,-0.00,-9.66,0.30,-0.11,0.02,-0.37
16:47:31:4007,-0.00,-9.66,0.27,-0.11,-0.16,-0.38
16:47:31:4207,-0.00,-9.64,0.27,-0.10,-0.07,-0.36
16:47:31:4407,-0.00,-9.65,0.27,-0.04,-0.17,-0.42
16:47:31:4607,-0.01,-9.66,0.25,-0.20,-0.17,-0.36
16:47:31:4807,-0.00,-9.63,0.27,-0.26,-0.23,-0.34
16:47:31:5007,-0.00,-9.66,0.28,-0.20,-0.21,-0.33
16:47:31:5207,-0.00,-9.65,0.28,-0.21,-0.25,-0.38
16:47:31:5408,-0.00,-9.67,0.27,-0.13,-0.23,-0.31
16:47:31:5607,-0.00,-9.62,0.28,-0.16,0.01,-0.40
16:47:31:5807,-0.02,-9.66,0.27,-0.20,-0.06,-0.34
16:47:31:6007,-0.00,-9.64,0.28,-0.20,-0.06,-0.36
16:47:31:6207,-0.00,-9.67,0.28,-0.09,-0.12,-0.36
16:47:31:6407,-0.00,-9.65,0.26,-0.16,-0.09,-0.39
16:47:31:6607,-0.01,-9.65,0.27,-0.21,-0.22,-0.32
16:47:31:6807,-0.00,-9.66,0.29,-0.20,-0.09,-0.44
16:47:31:7007,-0.00,-9.65,0.28,-0.22,-0.12,-0.42
16:47:31:7207,-0.02,-9.68,0.28,-0.21,-0.18,-0.38
16:47:31:7407,-0.01,-9.66,0.26,-0.20,-0.13,-0.40
16:47:31:7607,-0.00,-9.64,0.25,-0.19,-0.20,-0.35
16:47:31:7808,-0.00,-9.67,0.26,-0.19,-0.12,-0.35
16:47:31:8008,-0.01,-9.64,0.26,-0.20,-0.20,-0.38
16:47:31:8207,-0.00,-9.65,0.29,-0.20,-0.20,-0.31
16:47:31:8407,-0.00,-9.66,0.26,-0.20,-0.29,-0.33
16:47:31:8607,-0.00,-9.65,0.27,-0.19,-0.11,-0.32
16:47:31:8807,-0.00,-9.62,0.29,-0.07,0.00,-0.36
16:47:31:9007,-0.00,-9.67,0.29,-0.20,-0.17,-0.33
16:47:31:9207,-0.02,-9.64,0.29,-0.08,0.01,-0.41
16:47:31:9407,-0.00,-9.67,0.27,-0.23,-0.26,-0.28
16:47:31:9607,-0.00,-9.63,0.28,-0.14,-0.14,-0.38
16:47:31:9807,-0.00,-9.65,0.28,-0.04,-0.03,-0.42
