Time,Ax,Ay,Az,Gx,Gy,Gz
16:28:21:5575,0.23,0.23,-9.51,-0.18,0.01,-0.36
16:28:21:5775,0.20,0.22,-9.50,-0.27,-0.04,-0.40
16:28:21:5975,0.21,0.22,-9.48,-0.18,-0.01,-0.30
16:28:21:6175,0.19,0.21,-9.52,-0.20,-0.10,-0.39
16:28:21:6375,0.20,0.21,-9.50,-0.17,0.04,-0.37
16:28:21:6574,0.19,0.24,-9.52,-0.22,-0.03,-0.33
16:28:21:6774,0.21,0.21,-9.50,-0.28,-0.32,-0.35
16:28:21:6974,0.20,0.20,-9.54,-0.37,-0.13,-0.29
16:28:21:7174,0.19,0.20,-9.52,-0.21,-0.15,-0.38
16:28:21:7374,0.20,0.21,-9.55,-0.29,-0.12,-0.37
16:28:21:7574,0.20,0.24,-9.52,-0.25,-0.01,-0.44
16:28:21:7774,0.21,0.21,-9.52,-0.29,-0.28,-0.41
16:28:21:7974,0.21,0.23,-9.53,-0.14,-0.13,-0.40
16:28:21:8175,0.19,0.24,-9.55,-0.23,-0.08,-0.38
16:28:21:8375,0.20,0.20,-9.52,-0.23,-0.10,-0.31
16:28:21:8575,0.19,0.22,-9.50,-0.35,-0.20,-0.37
16:28:21:8776,0.22,0.23,-9.50,-0.19,-0.05,-0.36
16:28:21:8975,0.19,0.24,-9.51,-0.15,-0.06,-0.36
16:28:21:9175,0.19,0.23,-9.55,-0.29,-0.06,-0.37
16:28:21:9375,0.23,0.22,-9.54,-0.22,-0.01,-0.39
16:28:21:9575,0.20,0.23,-9.49,-0.22,-0.25,-0.44
16:28:21:9775,0.24,0.23,-9.49,-0.24,-0.11,-0.31
16:28:21:9975,0.19,0.20,-9.50,-0.15,0.08,-0.34
16:28:22:0175,0.20,0.21,-9.47,-0.28,-0.19,-0.34
16:28:22:0375,0.21,0.22,-9.48,-0.17,-0.02,-0.30
16:28:22:0575,0.20,0.22,-9.53,-0.24,-0.15,-0.36
16:28:22:0775,0.19,0.20,-9.52,-0.27,-0.11,-0.42
16:28:22:0975,0.19,0.24,-9.55,-0.34,-0.18,-0.35
16:28:22:1175,0.22,0.21,-9.50,-0.28,-0.02,-0.35
16:28:22:1375,0.20,0.22,-9.52,-0.24,-0.28,-0.33
16:28:22:1575,0.20,0.22,-9.47,-0.17,0.06,-0.38
16:28:22:1775,0.21,0.20,-9.55,-0.28,-0.15,-0.37
16:28:22:1974,0.21,0.23,-9.52,-0.19,-0.06,-0.33
16:28:22:2174,0.19,0.21,-9.49,-0.25,-0.13,-0.36
16:28:22:2374,0.23,0.21,-9.53,-0.25,-0.20,-0.36
16:28:22:2574,0.21,0.23,-9.53,-0.20,-0.11,-0.34
16:28:22:2774,0.20,0.22,-9.51,-0.23,-0.14,-0.40
16:28:22:2974,0.21,0.20,-9.52,-0.17,0.07,-0.32
16:28:22:3174,0.20,0.23,-9.51,-0.23,-0.14,-0.34
16:28:22:3374,0.19,0.21,-9.50,-0.29,-0.10,-0.38
16:28:22:3574,0.21,0.20,-9.54,-0.30,-0.23,-0.45
16:28:22:3775,0.23,0.20,-9.55,-0.19,-0.09,-0.36
16:28:22:3974,0.19,0.22,-9.50,-0.11,0.03,-0.39
16:28:22:4174,0.19,0.23,-9.47,-0.22,-0.30,-0.28
16:28:22:4374,0.19,0.20,-9.44,-0.20,-0.19,-0.34
16:28:22:4574,0.23,0.19,-9.55,-0.29,0.06,-0.33
