Time,Ax,Ay,Az,Gx,Gy,Gz
18:01:51:5476,-9.67,-0.06,0.33,-0.19,-0.30,-0.35
18:01:51:5676,-9.67,-0.05,0.30,-0.19,-0.28,-0.45
18:01:51:5876,-9.67,-0.05,0.33,-0.23,-0.19,-0.32
18:01:51:6076,-9.67,-0.07,0.33,-0.20,-0.10,-0.42
18:01:51:6276,-9.68,-0.07,0.30,-0.20,-0.08,-0.43
18:01:51:6476,-9.68,-0.05,0.31,-0.20,-0.26,-0.37
18:01:51:6676,-9.66,-0.03,0.32,-0.20,-0.08,-0.35
18:01:51:6898,-9.66,-0.05,0.29,-0.20,-0.16,-0.34
18:01:51:7076,-9.69,-0.06,0.32,-0.24,-0.23,-0.29
18:01:51:7277,-9.65,-0.06,0.34,-0.29,-0.23,-0.37
18:01:51:7476,-9.68,-0.06,0.32,-0.24,-0.29,-0.33
18:01:51:7676,-9.69,-0.04,0.30,-0.25,-0.16,-0.38
18:01:51:7876,-9.69,-0.05,0.29,-0.21,-0.07,-0.31
18:01:51:8076,-9.68,-0.06,0.31,-0.16,-0.19,-0.40
18:01:51:8276,-9.66,-0.08,0.31,-0.06,-0.09,-0.36
18:01:51:8476,-9.71,-0.06,0.31,-0.01,-0.10,-0.34
18:01:51:8677,-9.68,-0.03,0.30,-0.16,-0.05,-0.41
18:01:51:8876,-9.68,-0.08,0.32,-0.20,-0.15,-0.34
18:01:51:9076,-9.69,-0.06,0.34,-0.26,-0.17,-0.29
18:01:51:9276,-9.68,-0.06,0.33,-0.24,-0.30,-0.37
18:01:51:9476,-9.68,-0.07,0.32,-0.23,-0.09,-0.33
18:01:51:9677,-9.70,-0.08,0.31,-0.32,-0.24,-0.31
18:01:51:9876,-9.68,-0.06,0.32,-0.08,-0.13,-0.41
18:01:52:0076,-9.68,-0.06,0.31,-0.17,-0.11,-0.29
18:01:52:0276,-9.70,-0.05,0.32,-0.19,-0.20,-0.44
18:01:52:0476,-9.70,-0.05,0.31,-0.08,-0.11,-0.37
