Time,Ax,Ay,Az,Gx,Gy,Gz
18:35:35:3782,-9.70,0.17,-0.02,-0.20,-0.10,-0.31
18:35:35:3982,-9.72,0.16,-0.01,-0.13,-0.13,-0.32
18:35:35:4182,-9.70,0.16,-0.03,-0.20,-0.12,-0.34
18:35:35:4382,-9.70,0.13,-0.00,-0.24,-0.20,-0.37
18:35:35:4582,-9.70,0.17,-0.00,-0.23,-0.12,-0.39
18:35:35:4782,-9.71,0.19,-0.01,-0.23,-0.10,-0.37
18:35:35:5005,-9.71,0.15,-0.01,-0.18,-0.09,-0.29
18:35:35:5182,-9.68,0.15,-0.02,-0.10,-0.13,-0.47
18:35:35:5382,-9.70,0.16,-0.00,-0.19,-0.13,-0.32
18:35:35:5582,-9.71,0.15,-0.02,-0.17,-0.21,-0.33
18:35:35:5782,-9.68,0.15,-0.03,-0.20,-0.14,-0.39
18:35:35:5982,-9.69,0.14,-0.02,-0.21,-0.14,-0.38
18:35:35:6182,-9.69,0.16,-0.01,-0.08,-0.15,-0.45
18:35:35:6382,-9.70,0.15,-0.04,-0.16,-0.19,-0.39
18:35:35:6582,-9.72,0.15,-0.00,-0.17,-0.13,-0.28
18:35:35:6782,-9.70,0.15,-0.01,-0.24,-0.22,-0.40
18:35:35:6982,-9.70,0.15,-0.01,-0.08,-0.09,-0.34
18:35:35:7182,-9.70,0.15,-0.01,-0.20,-0.20,-0.34
18:35:35:7382,-9.69,0.17,-0.00,-0.16,-0.03,-0.43
18:35:35:7582,-9.71,0.16,-0.01,-0.12,-0.17,-0.38
18:35:35:7783,-9.71,0.17,-0.04,-0.16,-0.19,-0.32
18:35:35:7983,-9.71,0.14,-0.00,-0.16,-0.18,-0.38
18:35:35:8182,-9.70,0.16,-0.00,-0.08,-0.13,-0.36
18:35:35:8382,-9.70,0.18,-0.00,-0.17,-0.06,-0.33
18:35:35:8582,-9.69,0.17,-0.03,-0.19,-0.15,-0.28
18:35:35:8782,-9.71,0.17,0.01,-0.15,-0.07,-0.40
18:35:35:8982,-9.70,0.16,-0.00,-0.23,-0.06,-0.39
18:35:35:9182,-9.70,0.15,-0.03,-0.18,-0.16,-0.30
18:35:35:9382,-9.70,0.17,-0.00,-0.24,-0.22,-0.34
18:35:35:9582,-9.69,0.19,-0.02,-0.21,-0.24,-0.36
18:35:35:9783,-9.69,0.18,-0.01,-0.07,-0.07,-0.38
18:35:36:0004,-9.70,0.14,-0.01,-0.17,-0.16,-0.34
18:35:36:0182,-9.70,0.15,-0.00,-0.15,-0.17,-0.30
18:35:36:0383,-9.68,0.15,-0.03,-0.23,-0.15,-0.33
18:35:36:0583,-9.69,0.17,-0.02,-0.18,-0.14,-0.34
18:35:36:0783,-9.70,0.16,-0.02,-0.24,-0.27,-0.32
18:35:36:0983,-9.70,0.16,-0.03,-0.15,-0.19,-0.36
18:35:36:1183,-9.71,0.16,-0.00,-0.19,-0.21,-0.38
18:35:36:1383,-9.69,0.18,-0.00,-0.20,-0.31,-0.30
18:35:36:1583,-9.73,0.15,-0.01,-0.15,-0.21,-0.36
18:35:36:1783,-9.70,0.17,-0.02,-0.14,-0.16,-0.36
18:35:36:1983,-9.69,0.17,-0.03,-0.19,-0.13,-0.36
18:35:36:2183,-9.71,0.15,-0.00,-0.19,-0.18,-0.35
18:35:36:2383,-9.71,0.17,-0.04,-0.19,-0.19,-0.43
18:35:36:2583,-9.70,0.18,-0.01,-0.20,-0.10,-0.41
18:35:36:2784,-9.70,0.14,-0.01,-0.20,-0.12,-0.37
18:35:36:2983,-9.72,0.17,-0.03,-0.21,-0.17,-0.37
18:35:36:3183,-9.69,0.16,-0.01,-0.16,-0.11,-0.28
18:35:36:3383,-9.70,0.17,-0.01,-0.19,-0.27,-0.38
18:35:36:3583,-9.69,0.18,-0.00,-0.21,-0.02,-0.41
18:35:36:3783,-9.70,0.17,-0.00,-0.14,-0.06,-0.42
18:35:36:3983,-9.71,0.16,-0.02,-0.13,-0.12,-0.41
18:35:36:4183,-9.70,0.16,-0.01,-0.18,-0.04,-0.34
18:35:36:4383,-9.70,0.16,-0.00,-0.20,-0.10,-0.36
18:35:36:4583,-9.71,0.16,-0.00,-0.21,-0.16,-0.35
18:35:36:4783,-9.71,0.15,-0.03,-0.23,-0.20,-0.43
18:35:36:5005,-9.69,0.16,-0.02,-0.20,-0.08,-0.32
18:35:36:5183,-9.70,0.13,-0.00,-0.29,-0.20,-0.27
18:35:36:5384,-9.68,0.16,-0.02,-0.19,-0.05,-0.39
18:35:36:5583,-9.72,0.17,-0.03,-0.11,0.02,-0.39
