Time,Ax,Ay,Az,Gx,Gy,Gz
16:01:23:3108,0.19,10.04,0.32,-0.21,-0.14,-0.33
16:01:23:3308,0.19,10.01,0.30,-0.15,-0.16,-0.38
16:01:23:3508,0.17,10.04,0.28,-0.23,-0.08,-0.34
16:01:23:3708,0.18,10.02,0.31,-0.29,-0.17,-0.38
16:01:23:3908,0.19,10.01,0.29,-0.34,-0.26,-0.31
16:01:23:4109,0.18,10.01,0.29,-0.21,-0.14,-0.30
16:01:23:4309,0.19,10.02,0.30,-0.29,-0.04,-0.37
16:01:23:4509,0.19,10.00,0.30,-0.23,-0.12,-0.44
16:01:23:4709,0.19,10.01,0.28,-0.24,-0.12,-0.36
16:01:23:4909,0.19,10.03,0.31,-0.21,-0.17,-0.33
16:01:23:5109,0.19,10.04,0.30,-0.18,-0.06,-0.39
16:01:23:5309,0.18,10.01,0.32,-0.25,-0.10,-0.32
16:01:23:5509,0.19,10.00,0.30,-0.27,-0.24,-0.36
16:01:23:5709,0.19,10.00,0.34,-0.21,-0.20,-0.35
16:01:23:5909,0.19,10.02,0.30,-0.22,-0.14,-0.36
16:01:23:6108,0.19,10.03,0.31,-0.18,-0.11,-0.36
16:01:23:6308,0.18,10.00,0.25,-0.22,-0.16,-0.27
16:01:23:6508,0.18,10.00,0.29,-0.21,-0.12,-0.29
16:01:23:6708,0.19,10.04,0.31,-0.20,-0.17,-0.42
16:01:23:6908,0.19,10.04,0.31,-0.22,-0.11,-0.30
16:01:23:7108,0.19,10.06,0.30,-0.20,0.04,-0.34
16:01:23:7308,0.19,10.00,0.27,-0.19,0.02,-0.43
16:01:23:7508,0.19,10.03,0.32,-0.13,-0.13,-0.40
16:01:23:7708,0.19,10.02,0.24,-0.25,-0.20,-0.38
16:01:23:7908,0.19,10.05,0.26,-0.16,0.04,-0.39
16:01:23:8108,0.18,10.03,0.27,-0.18,-0.17,-0.32
16:01:23:8308,0.18,10.02,0.30,-0.17,-0.12,-0.35
16:01:23:8508,0.19,10.03,0.29,-0.08,0.10,-0.35
16:01:23:8708,0.19,10.05,0.28,-0.28,-0.13,-0.35
16:01:23:8908,0.18,10.00,0.30,-0.20,-0.08,-0.41
16:01:23:9109,0.18,10.05,0.27,-0.28,-0.28,-0.28
16:01:23:9308,0.18,10.03,0.31,-0.05,-0.07,-0.48
16:01:23:9508,0.19,10.04,0.30,-0.20,-0.15,-0.38
16:01:23:9709,0.18,10.01,0.30,-0.28,-0.14,-0.29
16:01:23:9909,0.19,10.02,0.31,-0.14,-0.07,-0.32
16:01:24:0109,0.19,10.00,0.28,-0.26,-0.17,-0.34
16:01:24:0309,0.19,10.03,0.29,-0.26,-0.21,-0.24
16:01:24:0509,0.19,10.02,0.28,-0.20,-0.12,-0.31
16:01:24:0709,0.20,10.02,0.26,-0.23,-0.21,-0.36
16:01:24:0909,0.19,10.02,0.32,-0.10,-0.12,-0.33
16:01:24:1109,0.19,10.03,0.27,-0.34,-0.23,-0.34
16:01:24:1309,0.18,10.01,0.32,-0.17,0.05,-0.34
16:01:24:1509,0.19,10.03,0.27,-0.19,-0.15,-0.36
16:01:24:1709,0.19,10.01,0.31,-0.07,-0.11,-0.31
16:01:24:1909,0.17,10.03,0.30,-0.27,-0.04,-0.36
16:01:24:2109,0.19,10.05,0.31,-0.30,-0.20,-0.31
16:01:24:2309,0.18,10.03,0.29,-0.29,-0.33,-0.37
16:01:24:2509,0.19,10.01,0.28,-0.21,-0.20,-0.29
16:01:24:2709,0.19,10.03,0.29,-0.20,-0.07,-0.35
16:01:24:2909,0.18,10.02,0.25,-0.29,-0.12,-0.36
16:01:24:3109,0.19,10.03,0.28,-0.11,-0.16,-0.35
16:01:24:3309,0.18,10.04,0.27,-0.34,-0.17,-0.37
16:01:24:3509,0.18,10.04,0.31,-0.20,-0.04,-0.30
16:01:24:3709,0.18,9.99,0.29,-0.19,-0.02,-0.35
16:01:24:3909,0.19,10.03,0.25,-0.17,-0.14,-0.34
16:01:24:4110,0.19,10.00,0.30,-0.20,-0.03,-0.38
16:01:24:4310,0.19,10.05,0.27,-0.28,-0.14,-0.38
16:01:24:4509,0.19,10.01,0.29,-0.08,-0.02,-0.36
16:01:24:4709,0.19,10.04,0.27,-0.21,0.02,-0.34
16:01:24:4909,0.18,9.99,0.32,-0.15,-0.05,-0.40
16:01:24:5109,0.19,10.02,0.26,-0.27,-0.16,-0.33
16:01:24:5309,0.19,10.00,0.29,-0.25,-0.31,-0.34
16:01:24:5509,0.19,10.03,0.28,-0.26,-0.02,-0.41
16:01:24:5709,0.18,10.02,0.30,-0.20,-0.20,-0.25
16:01:24:5909,0.17,10.02,0.27,-0.21,-0.09,-0.47
16:01:24:6110,0.19,10.03,0.32,-0.21,-0.09,-0.31
16:01:24:6309,0.17,9.99,0.24,-0.32,-0.20,-0.28
16:01:24:6509,0.19,10.03,0.27,-0.29,-0.11,-0.42
16:01:24:6710,0.19,10.02,0.29,-0.26,-0.23,-0.33
16:01:24:6909,0.19,10.04,0.29,-0.24,-0.18,-0.36
16:01:24:7109,0.18,10.00,0.29,-0.29,-0.11,-0.34
16:01:24:7310,0.19,10.00,0.30,-0.31,-0.26,-0.23
16:01:24:7510,0.19,10.03,0.35,-0.21,-0.20,-0.39
16:01:24:7710,0.19,10.05,0.27,-0.22,-0.06,-0.42
16:01:24:7910,0.19,10.01,0.31,-0.16,0.00,-0.33
16:01:24:8110,0.19,10.04,0.28,-0.20,-0.09,-0.33
16:01:24:8310,0.19,10.03,0.30,-0.18,-0.03,-0.34
16:01:24:8510,0.17,10.05,0.29,-0.17,0.02,-0.38
16:01:24:8710,0.19,10.04,0.27,-0.28,-0.20,-0.28
16:01:24:8910,0.18,10.00,0.30,-0.20,-0.16,-0.35
16:01:24:9111,0.19,10.03,0.30,-0.27,-0.20,-0.33
16:01:24:9310,0.19,10.03,0.31,-0.14,-0.15,-0.29
16:01:24:9510,0.17,10.00,0.30,-0.29,-0.10,-0.39
16:01:24:9710,0.18,10.02,0.27,-0.25,-0.17,-0.34
16:01:24:9910,0.19,10.01,0.28,-0.20,-0.23,-0.30
16:01:25:0110,0.18,10.03,0.29,-0.18,-0.01,-0.37
16:01:25:0310,0.17,10.00,0.30,-0.21,-0.13,-0.29
16:01:25:0510,0.17,10.03,0.27,-0.26,-0.11,-0.42
16:01:25:0710,0.17,10.01,0.28,-0.13,-0.03,-0.32
16:01:25:0910,0.18,10.02,0.27,-0.32,-0.21,-0.35
16:01:25:1110,0.17,10.01,0.29,-0.17,-0.17,-0.27
16:01:25:1310,0.19,10.06,0.32,-0.28,-0.13,-0.32
16:01:25:1510,0.18,10.00,0.28,-0.19,-0.09,-0.36
16:01:25:1711,0.19,10.03,0.27,-0.28,-0.41,-0.29
16:01:25:1910,0.19,10.01,0.31,-0.22,-0.18,-0.34
16:01:25:2110,0.19,10.05,0.27,-0.14,-0.13,-0.39
16:01:25:2310,0.16,10.01,0.33,-0.23,-0.14,-0.36
16:01:25:2510,0.18,10.03,0.29,-0.29,-0.01,-0.34
16:01:25:2710,0.16,10.00,0.31,-0.26,-0.21,-0.28
16:01:25:2910,0.17,10.01,0.29,-0.33,-0.34,-0.37
16:01:25:3110,0.19,10.01,0.30,-0.20,-0.18,-0.39
16:01:25:3310,0.19,10.03,0.27,-0.23,-0.09,-0.34
16:01:25:3510,0.19,10.00,0.30,-0.20,-0.08,-0.41
16:01:25:3711,0.18,10.03,0.33,-0.19,-0.06,-0.33
16:01:25:3911,0.18,10.02,0.27,-0.23,-0.21,-0.35
16:01:25:4112,0.18,10.03,0.31,-0.20,-0.07,-0.37
16:01:25:4311,0.19,10.01,0.25,-0.21,-0.19,-0.36
16:01:25:4511,0.19,10.01,0.32,-0.20,-0.04,-0.35
16:01:25:4711,0.19,10.00,0.29,-0.31,-0.21,-0.40
16:01:25:4911,0.18,10.05,0.28,-0.11,-0.04,-0.40
16:01:25:5111,0.19,10.00,0.31,-0.10,0.02,-0.45
16:01:25:5311,0.19,10.02,0.30,-0.29,-0.21,-0.36
16:01:25:5511,0.14,10.02,0.37,-0.20,-0.13,-0.37
16:01:25:5711,0.19,10.03,0.23,-0.35,-0.23,-0.36
16:01:25:5911,0.18,10.00,0.30,-0.14,-0.09,-0.37
16:01:25:6112,0.19,10.04,0.30,-0.27,-0.04,-0.42
16:01:25:6312,0.17,10.01,0.33,-0.23,-0.29,-0.32
16:01:25:6512,0.19,10.01,0.28,-0.23,-0.11,-0.37
