Time,Ax,Ay,Az,Gx,Gy,Gz
16:25:34:1930,0.23,0.26,-9.52,-0.08,0.05,-0.37
16:25:34:2130,0.24,0.22,-9.52,-0.22,-0.21,-0.32
16:25:34:2330,0.23,0.26,-9.56,-0.37,-0.15,-0.39
16:25:34:2530,0.23,0.26,-9.48,-0.23,-0.20,-0.34
16:25:34:2730,0.24,0.27,-9.53,-0.26,-0.16,-0.31
16:25:34:2930,0.24,0.25,-9.49,-0.24,-0.23,-0.31
16:25:34:3130,0.22,0.24,-9.53,-0.18,-0.09,-0.37
16:25:34:3330,0.25,0.26,-9.51,-0.33,-0.20,-0.30
16:25:34:3530,0.22,0.25,-9.50,-0.25,-0.06,-0.44
16:25:34:3730,0.26,0.26,-9.52,-0.30,-0.03,-0.39
16:25:34:3930,0.23,0.22,-9.50,-0.19,-0.05,-0.35
16:25:34:4130,0.24,0.29,-9.56,-0.33,-0.08,-0.31
16:25:34:4329,0.21,0.27,-9.44,-0.22,0.00,-0.32
16:25:34:4529,0.24,0.28,-9.57,-0.25,-0.09,-0.37
16:25:34:4729,0.23,0.25,-9.49,-0.30,-0.28,-0.30
16:25:34:4929,0.25,0.29,-9.49,-0.22,-0.20,-0.25
16:25:34:5129,0.24,0.25,-9.52,-0.26,-0.18,-0.32
16:25:34:5329,0.25,0.25,-9.47,-0.20,-0.02,-0.37
16:25:34:5529,0.24,0.28,-9.55,-0.28,-0.08,-0.43
16:25:34:5729,0.24,0.25,-9.49,-0.15,-0.25,-0.38
16:25:34:5929,0.23,0.26,-9.55,-0.28,-0.21,-0.36
16:25:34:6129,0.26,0.26,-9.48,-0.17,-0.05,-0.40
16:25:34:6329,0.24,0.26,-9.52,-0.20,-0.03,-0.33
16:25:34:6529,0.23,0.25,-9.49,-0.20,-0.11,-0.31
16:25:34:6729,0.23,0.26,-9.48,-0.27,-0.14,-0.34
16:25:34:6929,0.24,0.25,-9.49,-0.33,-0.20,-0.35
16:25:34:7129,0.22,0.24,-9.49,-0.24,-0.14,-0.34
16:25:34:7329,0.25,0.26,-9.50,-0.27,-0.06,-0.41
16:25:34:7529,0.23,0.27,-9.52,-0.17,-0.10,-0.37
16:25:34:7729,0.23,0.25,-9.48,-0.40,-0.24,-0.31
16:25:34:7929,0.23,0.27,-9.49,-0.23,-0.19,-0.32
16:25:34:8128,0.24,0.25,-9.56,-0.24,-0.04,-0.37
16:25:34:8328,0.26,0.26,-9.47,-0.23,-0.14,-0.40
16:25:34:8529,0.24,0.23,-9.48,-0.24,-0.04,-0.39
16:25:34:8729,0.24,0.24,-9.50,-0.24,-0.14,-0.34
16:25:34:8930,0.24,0.25,-9.53,-0.31,-0.04,-0.34
16:25:34:9129,0.24,0.23,-9.50,-0.21,-0.14,-0.32
16:25:34:9329,0.26,0.25,-9.50,-0.16,-0.12,-0.34
16:25:34:9529,0.24,0.27,-9.48,-0.17,0.02,-0.43
16:25:34:9729,0.24,0.23,-9.50,-0.31,-0.06,-0.40
16:25:34:9929,0.24,0.23,-9.52,-0.31,-0.07,-0.35
16:25:35:0129,0.23,0.29,-9.48,-0.19,0.02,-0.38
16:25:35:0329,0.24,0.26,-9.49,-0.30,-0.06,-0.39
16:25:35:0529,0.26,0.24,-9.51,-0.22,-0.11,-0.37
16:25:35:0729,0.23,0.25,-9.53,-0.26,-0.21,-0.39
16:25:35:0929,0.23,0.25,-9.49,-0.23,0.03,-0.43
16:25:35:1129,0.25,0.26,-9.52,-0.25,0.12,-0.36
16:25:35:1329,0.23,0.27,-9.53,-0.37,-0.20,-0.38
16:25:35:1529,0.24,0.27,-9.51,-0.20,-0.04,-0.44
16:25:35:1729,0.25,0.27,-9.50,-0.31,-0.12,-0.35
16:25:35:1929,0.26,0.27,-9.48,-0.16,-0.09,-0.43
16:25:35:2128,0.24,0.24,-9.52,-0.26,0.01,-0.43
16:25:35:2328,0.25,0.28,-9.50,-0.34,-0.20,-0.35
16:25:35:2528,0.23,0.25,-9.53,-0.22,-0.14,-0.39
16:25:35:2728,0.25,0.27,-9.48,-0.17,-0.11,-0.39
16:25:35:2928,0.24,0.23,-9.55,-0.25,-0.11,-0.28
16:25:35:3128,0.23,0.26,-9.46,-0.24,-0.17,-0.39
16:25:35:3328,0.24,0.26,-9.51,-0.21,-0.14,-0.40
16:25:35:3528,0.24,0.26,-9.50,-0.21,-0.18,-0.35
16:25:35:3728,0.23,0.26,-9.52,-0.30,-0.16,-0.41
16:25:35:3929,0.25,0.25,-9.49,-0.23,-0.16,-0.34
16:25:35:4128,0.23,0.27,-9.48,-0.23,-0.24,-0.39
16:25:35:4328,0.23,0.24,-9.57,-0.34,-0.14,-0.32
16:25:35:4528,0.24,0.26,-9.45,-0.19,-0.02,-0.31
16:25:35:4728,0.22,0.27,-9.55,-0.24,0.06,-0.40
16:25:35:4928,0.23,0.25,-9.47,-0.29,-0.13,-0.34
16:25:35:5128,0.23,0.25,-9.56,-0.22,0.01,-0.39
16:25:35:5328,0.23,0.27,-9.55,-0.28,-0.14,-0.35
16:25:35:5528,0.23,0.24,-9.49,-0.23,-0.20,-0.32
16:25:35:5728,0.23,0.24,-9.57,-0.32,0.02,-0.37
16:25:35:5928,0.25,0.27,-9.51,-0.19,-0.13,-0.35
16:25:35:6127,0.21,0.26,-9.54,-0.25,-0.01,-0.37
16:25:35:6327,0.23,0.28,-9.50,-0.20,-0.06,-0.41
16:25:35:6528,0.21,0.25,-9.47,-0.31,-0.08,-0.42
16:25:35:6727,0.25,0.26,-9.53,-0.20,-0.07,-0.37
16:25:35:6927,0.23,0.27,-9.49,-0.28,-0.14,-0.32
16:25:35:7127,0.24,0.27,-9.49,-0.21,-0.17,-0.35
16:25:35:7327,0.24,0.24,-9.51,-0.22,-0.21,-0.36
16:25:35:7527,0.24,0.25,-9.50,-0.26,-0.04,-0.32
16:25:35:7727,0.25,0.27,-9.56,-0.18,0.10,-0.35
16:25:35:7927,0.24,0.26,-9.47,-0.24,0.02,-0.36
16:25:35:8127,0.25,0.24,-9.51,-0.22,-0.04,-0.39
16:25:35:8327,0.23,0.25,-9.49,-0.21,-0.19,-0.36
16:25:35:8528,0.23,0.28,-9.49,-0.18,0.04,-0.37
16:25:35:8728,0.21,0.24,-9.52,-0.19,-0.09,-0.41
16:25:35:8929,0.22,0.23,-9.50,-0.23,-0.04,-0.40
16:25:35:9128,0.25,0.27,-9.51,-0.21,-0.05,-0.40
16:25:35:9328,0.23,0.23,-9.54,-0.31,-0.24,-0.37
16:25:35:9528,0.23,0.28,-9.51,-0.30,-0.19,-0.32
16:25:35:9728,0.19,0.24,-9.55,-0.28,-0.08,-0.40
16:25:35:9928,0.25,0.28,-9.54,-0.27,-0.11,-0.37
16:25:36:0127,0.25,0.24,-9.51,-0.23,-0.23,-0.34
16:25:36:0327,0.23,0.25,-9.50,-0.29,-0.18,-0.36
16:25:36:0527,0.22,0.26,-9.51,-0.24,-0.19,-0.39
16:25:36:0727,0.24,0.25,-9.51,-0.36,-0.25,-0.30
16:25:36:0927,0.26,0.26,-9.50,-0.13,0.06,-0.41
16:25:36:1127,0.24,0.25,-9.53,-0.18,-0.09,-0.29
16:25:36:1327,0.25,0.29,-9.49,-0.09,-0.09,-0.40
16:25:36:1528,0.24,0.25,-9.56,-0.24,-0.12,-0.36
16:25:36:1727,0.21,0.23,-9.50,-0.25,-0.01,-0.42
16:25:36:1927,0.24,0.28,-9.52,-0.20,-0.03,-0.33
16:25:36:2127,0.23,0.24,-9.53,-0.22,-0.05,-0.38
16:25:36:2327,0.21,0.28,-9.50,-0.16,-0.05,-0.28
16:25:36:2527,0.21,0.24,-9.54,-0.16,0.00,-0.33
16:25:36:2727,0.23,0.26,-9.53,-0.17,-0.12,-0.34
16:25:36:2927,0.24,0.25,-9.52,-0.20,-0.01,-0.38
16:25:36:3127,0.23,0.25,-9.48,-0.21,-0.09,-0.31
16:25:36:3327,0.23,0.28,-9.50,-0.31,-0.14,-0.37
16:25:36:3527,0.25,0.28,-9.49,-0.25,-0.14,-0.31
16:25:36:3727,0.25,0.25,-9.54,-0.29,-0.15,-0.34
16:25:36:3927,0.23,0.26,-9.48,-0.25,-0.11,-0.39
16:25:36:4127,0.24,0.25,-9.47,-0.25,-0.10,-0.32
16:25:36:4326,0.25,0.25,-9.46,-0.21,-0.03,-0.41
