Time,Ax,Ay,Az,Gx,Gy,Gz
17:23:05:9023,0.04,-7.96,-5.10,-0.26,-0.24,-0.29
17:23:05:9223,0.03,-7.97,-5.07,-0.22,-0.23,-0.37
17:23:05:9423,0.06,-7.97,-5.09,-0.19,-0.20,-0.31
17:23:05:9623,0.04,-7.96,-5.10,-0.29,-0.13,-0.33
17:23:05:9823,0.03,-7.97,-5.09,-0.29,-0.17,-0.29
17:23:06:0023,0.03,-7.97,-5.09,0.00,0.01,-0.37
17:23:06:0223,0.05,-7.96,-5.09,-0.28,-0.17,-0.32
17:23:06:0423,0.04,-7.94,-5.13,-0.10,-0.15,-0.38
17:23:06:0624,0.04,-7.96,-5.07,-0.23,-0.11,-0.35
17:23:06:0824,0.03,-7.99,-5.10,-0.05,-0.05,-0.38
17:23:06:1024,0.06,-7.99,-5.07,-0.21,-0.23,-0.41
17:23:06:1223,0.07,-7.96,-5.10,-0.19,-0.22,-0.29
17:23:06:1423,0.05,-7.95,-5.08,-0.24,0.04,-0.39
17:23:06:1623,0.03,-7.99,-5.11,-0.12,-0.12,-0.38
17:23:06:1823,0.04,-7.97,-5.09,-0.26,-0.04,-0.44
17:23:06:2024,0.04,-7.99,-5.09,-0.16,-0.09,-0.29
17:23:06:2223,0.07,-7.98,-5.10,-0.17,-0.14,-0.34
17:23:06:2424,0.04,-7.97,-5.10,-0.19,-0.15,-0.39
17:23:06:2624,0.04,-7.94,-5.11,-0.22,-0.29,-0.33
17:23:06:2824,0.05,-7.97,-5.08,-0.14,-0.04,-0.28
17:23:06:3024,0.04,-7.99,-5.10,-0.21,-0.19,-0.32
17:23:06:3224,0.05,-7.98,-5.11,-0.21,-0.20,-0.34
17:23:06:3424,0.06,-7.97,-5.07,-0.20,-0.20,-0.39
17:23:06:3624,0.04,-7.97,-5.08,-0.24,-0.11,-0.29
17:23:06:3824,0.04,-7.98,-5.10,-0.11,-0.21,-0.28
17:23:06:4024,0.03,-7.97,-5.09,-0.15,-0.22,-0.36
17:23:06:4224,0.04,-7.98,-5.10,-0.20,-0.11,-0.42
17:23:06:4424,0.05,-7.98,-5.14,-0.08,-0.18,-0.41
17:23:06:4624,0.05,-7.99,-5.10,-0.26,-0.07,-0.33
17:23:06:4824,0.05,-7.99,-5.10,-0.12,-0.12,-0.36
17:23:06:5024,0.04,-7.99,-5.08,-0.18,-0.09,-0.37
17:23:06:5224,0.04,-7.98,-5.11,-0.13,-0.12,-0.34
17:23:06:5424,0.06,-7.95,-5.07,-0.32,-0.17,-0.36
17:23:06:5626,0.05,-8.01,-5.09,-0.16,-0.25,-0.26
17:23:06:5825,0.04,-7.99,-5.11,-0.26,-0.16,-0.41
17:23:06:6025,0.04,-7.98,-5.10,-0.09,-0.15,-0.38
17:23:06:6225,0.04,-7.96,-5.10,-0.25,-0.12,-0.36
17:23:06:6425,0.03,-7.96,-5.10,-0.13,-0.12,-0.31
17:23:06:6625,0.03,-7.95,-5.10,-0.25,-0.14,-0.33
17:23:06:6825,0.04,-7.99,-5.10,-0.17,-0.17,-0.33
17:23:06:7025,0.05,-7.98,-5.08,-0.23,-0.13,-0.35
17:23:06:7225,0.06,-7.98,-5.08,-0.11,-0.04,-0.36
17:23:06:7425,0.06,-7.98,-5.09,-0.22,-0.08,-0.37
17:23:06:7625,0.06,-7.97,-5.08,-0.09,-0.17,-0.35
17:23:06:7825,0.05,-7.98,-5.09,-0.20,-0.15,-0.36
17:23:06:8025,0.03,-7.96,-5.09,-0.04,-0.20,-0.32
17:23:06:8226,0.05,-7.99,-5.10,-0.19,-0.08,-0.43
17:23:06:8425,0.04,-7.99,-5.10,-0.14,0.02,-0.31
17:23:06:8626,0.07,-7.98,-5.10,-0.26,-0.18,-0.39
17:23:06:8825,0.06,-7.96,-5.10,-0.23,-0.11,-0.40
17:23:06:9026,0.04,-7.98,-5.10,-0.26,-0.24,-0.32
17:23:06:9225,0.04,-7.99,-5.08,-0.23,0.12,-0.37
17:23:06:9426,0.05,-7.97,-5.12,-0.17,-0.04,-0.33
17:23:06:9626,0.03,-7.97,-5.09,-0.31,-0.13,-0.34
17:23:06:9826,0.06,-7.98,-5.11,-0.19,-0.27,-0.33
17:23:07:0026,0.04,-7.98,-5.07,-0.30,-0.12,-0.37
17:23:07:0226,0.04,-7.97,-5.09,-0.24,-0.23,-0.27
17:23:07:0426,0.04,-7.98,-5.09,-0.22,-0.13,-0.37
17:23:07:0627,0.04,-7.98,-5.10,-0.20,-0.20,-0.31
17:23:07:0826,0.05,-7.95,-5.10,-0.17,-0.25,-0.29
17:23:07:1026,0.05,-7.98,-5.07,-0.20,-0.10,-0.35
17:23:07:1226,0.05,-7.98,-5.10,-0.20,-0.12,-0.40
17:23:07:1426,0.04,-7.97,-5.09,-0.20,-0.12,-0.41
17:23:07:1626,0.07,-7.99,-5.10,-0.13,0.01,-0.37
17:23:07:1826,0.06,-7.99,-5.10,-0.13,-0.03,-0.34
17:23:07:2026,0.04,-8.00,-5.08,-0.21,-0.14,-0.42
17:23:07:2226,0.05,-7.98,-5.10,-0.19,-0.21,-0.35
17:23:07:2426,0.06,-7.98,-5.09,-0.19,-0.19,-0.31
17:23:07:2626,0.05,-7.98,-5.11,-0.21,-0.15,-0.36
17:23:07:2826,0.05,-7.94,-5.08,-0.20,-0.14,-0.38
17:23:07:3026,0.03,-7.98,-5.10,-0.15,0.02,-0.29
17:23:07:3226,0.07,-7.97,-5.09,-0.24,-0.24,-0.30
17:23:07:3426,0.06,-7.98,-5.09,-0.12,-0.11,-0.37
17:23:07:3626,0.05,-7.97,-5.10,-0.20,0.04,-0.29
17:23:07:3826,0.07,-7.95,-5.09,-0.06,-0.34,-0.37
17:23:07:4026,0.04,-7.98,-5.10,-0.22,-0.08,-0.29
17:23:07:4226,0.04,-7.98,-5.10,-0.12,-0.19,-0.34
17:23:07:4426,0.04,-7.97,-5.09,-0.27,-0.11,-0.29
17:23:07:4626,0.05,-7.97,-5.09,-0.17,-0.19,-0.30
17:23:07:4826,0.04,-7.96,-5.09,-0.17,-0.13,-0.37
17:23:07:5026,0.05,-7.97,-5.10,-0.16,-0.21,-0.34
17:23:07:5226,0.06,-7.96,-5.08,-0.35,-0.27,-0.29
17:23:07:5426,0.05,-7.98,-5.12,-0.17,-0.06,-0.36
17:23:07:5626,0.07,-7.95,-5.08,-0.23,-0.33,-0.33
17:23:07:5826,0.05,-7.99,-5.11,-0.13,-0.05,-0.37
17:23:07:6026,0.06,-7.97,-5.06,-0.23,-0.20,-0.44
17:23:07:6226,0.05,-7.97,-5.09,-0.20,-0.20,-0.40
17:23:07:6426,0.04,-7.98,-5.08,-0.24,-0.29,-0.37
17:23:07:6626,0.05,-7.99,-5.08,-0.20,-0.08,-0.33
17:23:07:6826,0.05,-7.97,-5.10,-0.25,-0.19,-0.34
17:23:07:7026,0.05,-7.97,-5.10,-0.18,0.04,-0.39
17:23:07:7226,0.04,-7.98,-5.10,-0.22,-0.09,-0.31
17:23:07:7426,0.05,-7.97,-5.12,-0.28,-0.13,-0.39
17:23:07:7626,0.05,-7.97,-5.11,-0.12,-0.20,-0.39
17:23:07:7826,0.04,-7.99,-5.10,-0.31,-0.20,-0.31
17:23:07:8026,0.06,-7.95,-5.09,-0.20,-0.10,-0.39
17:23:07:8226,0.06,-7.99,-5.12,-0.25,-0.12,-0.29
17:23:07:8426,0.05,-7.97,-5.07,-0.08,-0.07,-0.36
17:23:07:8626,0.03,-7.98,-5.11,-0.21,-0.06,-0.40
17:23:07:8826,0.05,-7.96,-5.08,-0.23,-0.05,-0.36
17:23:07:9026,0.04,-8.00,-5.09,-0.15,-0.20,-0.32
17:23:07:9226,0.05,-7.96,-5.10,-0.17,-0.18,-0.34
17:23:07:9426,0.04,-7.98,-5.09,-0.11,-0.15,-0.35
17:23:07:9626,0.07,-7.97,-5.10,-0.30,-0.23,-0.37
17:23:07:9826,0.05,-7.97,-5.11,-0.24,-0.07,-0.36
17:23:08:0026,0.07,-7.99,-5.09,-0.14,-0.07,-0.35
17:23:08:0226,0.04,-7.95,-5.10,-0.12,0.00,-0.39
17:23:08:0426,0.04,-8.00,-5.11,-0.31,-0.17,-0.35
17:23:08:0627,0.08,-7.99,-5.10,-0.21,-0.18,-0.41
17:23:08:0827,0.04,-7.98,-5.08,-0.16,-0.17,-0.27
17:23:08:1027,0.03,-7.99,-5.08,-0.28,-0.22,-0.34
17:23:08:1226,0.06,-7.98,-5.10,-0.18,-0.15,-0.34
17:23:08:1426,0.06,-7.98,-5.10,-0.21,-0.20,-0.32
17:23:08:1626,0.05,-7.96,-5.11,-0.19,-0.19,-0.32
17:23:08:1827,0.05,-7.97,-5.09,-0.18,-0.09,-0.40
17:23:08:2027,0.04,-7.99,-5.09,-0.16,0.00,-0.37
17:23:08:2227,0.04,-7.96,-5.11,-0.17,-0.13,-0.38
17:23:08:2427,0.05,-7.98,-5.10,-0.15,-0.25,-0.33
17:23:08:2627,0.04,-7.96,-5.10,-0.26,-0.15,-0.29
17:23:08:2827,0.04,-7.98,-5.10,-0.12,-0.23,-0.36
17:23:08:3027,0.05,-7.99,-5.10,-0.20,-0.11,-0.37
17:23:08:3227,0.03,-8.00,-5.11,-0.14,0.06,-0.44
17:23:08:3427,0.05,-7.97,-5.11,-0.21,0.13,-0.41
17:23:08:3627,0.05,-8.00,-5.10,-0.16,-0.03,-0.42
17:23:08:3827,0.04,-7.99,-5.10,-0.21,-0.04,-0.39
17:23:08:4027,0.04,-7.94,-5.10,-0.09,-0.15,-0.42
17:23:08:4227,0.06,-7.99,-5.10,-0.24,-0.18,-0.31
17:23:08:4427,0.07,-7.99,-5.09,-0.23,-0.14,-0.40
17:23:08:4627,0.05,-7.97,-5.10,-0.34,-0.28,-0.29
17:23:08:4827,0.05,-7.97,-5.08,-0.16,-0.12,-0.33
17:23:08:5027,0.05,-7.97,-5.10,-0.16,-0.06,-0.39
17:23:08:5227,0.05,-7.98,-5.10,-0.17,-0.09,-0.44
17:23:08:5427,0.05,-7.98,-5.12,-0.08,-0.11,-0.28
17:23:08:5629,0.06,-7.98,-5.09,-0.16,-0.17,-0.34
17:23:08:5828,0.05,-7.97,-5.10,-0.17,-0.16,-0.35
17:23:08:6028,0.06,-7.96,-5.11,-0.12,-0.09,-0.37
17:23:08:6228,0.05,-7.98,-5.11,-0.25,-0.15,-0.29
17:23:08:6428,0.04,-7.97,-5.10,-0.14,-0.07,-0.36
17:23:08:6628,0.05,-7.98,-5.06,-0.24,-0.17,-0.34
17:23:08:6828,0.05,-8.01,-5.10,-0.21,-0.23,-0.32
17:23:08:7028,0.05,-7.98,-5.10,-0.23,-0.16,-0.36
17:23:08:7228,0.05,-7.96,-5.11,-0.19,-0.08,-0.37
17:23:08:7428,0.04,-8.00,-5.09,-0.25,-0.17,-0.35
17:23:08:7628,0.05,-7.97,-5.11,-0.21,-0.34,-0.32
17:23:08:7828,0.03,-7.99,-5.08,-0.20,-0.14,-0.34
17:23:08:8028,0.03,-7.97,-5.11,-0.12,-0.22,-0.35
17:23:08:8229,0.05,-7.97,-5.06,-0.23,0.00,-0.34
17:23:08:8428,0.05,-7.99,-5.10,-0.16,-0.22,-0.38
17:23:08:8629,0.06,-7.97,-5.09,-0.24,0.07,-0.48
17:23:08:8828,0.04,-7.97,-5.10,-0.20,-0.06,-0.39
17:23:08:9029,0.04,-7.96,-5.09,-0.15,-0.17,-0.29
17:23:08:9228,0.03,-7.97,-5.10,-0.08,-0.12,-0.35
17:23:08:9429,0.04,-7.96,-5.13,-0.22,-0.08,-0.41
17:23:08:9629,0.05,-7.97,-5.13,-0.21,-0.10,-0.34
17:23:08:9829,0.04,-7.97,-5.10,-0.19,-0.17,-0.45
17:23:09:0029,0.03,-7.96,-5.10,-0.23,-0.02,-0.40
17:23:09:0229,0.06,-7.98,-5.10,-0.08,0.04,-0.37
17:23:09:0429,0.05,-7.96,-5.10,-0.22,-0.14,-0.37
17:23:09:0630,0.03,-7.97,-5.10,-0.20,-0.05,-0.37
17:23:09:0829,0.05,-7.97,-5.08,-0.20,-0.07,-0.36
17:23:09:1029,0.03,-7.99,-5.10,-0.19,-0.12,-0.39
17:23:09:1229,0.05,-7.97,-5.10,-0.19,-0.24,-0.29
17:23:09:1429,0.04,-7.97,-5.08,-0.20,0.00,-0.39
17:23:09:1629,0.06,-7.97,-5.12,-0.08,-0.08,-0.44
17:23:09:1829,0.06,-7.95,-5.06,-0.19,-0.09,-0.39
17:23:09:2029,0.03,-7.99,-5.10,-0.09,0.01,-0.30
17:23:09:2229,0.07,-8.00,-5.08,-0.28,-0.13,-0.30
17:23:09:2429,0.06,-7.97,-5.11,-0.08,-0.03,-0.37
17:23:09:2629,0.04,-8.00,-5.10,-0.32,-0.17,-0.44
17:23:09:2829,0.06,-7.98,-5.12,-0.07,-0.07,-0.43
17:23:09:3029,0.03,-7.97,-5.09,-0.23,-0.02,-0.33
17:23:09:3229,0.05,-7.97,-5.10,-0.15,-0.20,-0.38
17:23:09:3429,0.04,-7.97,-5.09,-0.22,-0.22,-0.26
17:23:09:3629,0.07,-7.96,-5.09,-0.11,-0.16,-0.41
17:23:09:3829,0.05,-7.97,-5.10,-0.13,-0.03,-0.33
17:23:09:4029,0.06,-7.98,-5.10,-0.16,-0.20,-0.32
17:23:09:4229,0.03,-7.99,-5.11,-0.21,-0.06,-0.37
17:23:09:4429,0.03,-7.98,-5.10,-0.26,-0.12,-0.30
17:23:09:4629,0.03,-7.98,-5.13,-0.22,-0.11,-0.35
17:23:09:4829,0.05,-7.97,-5.10,-0.19,0.00,-0.34
17:23:09:5029,0.05,-7.98,-5.10,-0.16,-0.23,-0.41
17:23:09:5229,0.06,-7.93,-5.11,-0.09,0.02,-0.37
17:23:09:5429,0.03,-7.99,-5.09,-0.30,-0.18,-0.29
17:23:09:5631,0.02,-7.98,-5.10,-0.23,0.05,-0.34
17:23:09:5830,0.03,-7.96,-5.10,-0.12,0.05,-0.39
17:23:09:6030,0.04,-7.99,-5.10,-0.19,0.02,-0.40
17:23:09:6230,0.05,-7.97,-5.09,-0.09,-0.07,-0.36
17:23:09:6430,0.03,-8.01,-5.10,-0.14,-0.06,-0.34
17:23:09:6631,0.05,-7.95,-5.10,-0.25,-0.17,-0.35
17:23:09:6831,0.05,-7.98,-5.13,-0.12,0.02,-0.36
17:23:09:7031,0.06,-7.96,-5.12,-0.12,-0.12,-0.36
17:23:09:7231,0.03,-8.00,-5.10,-0.22,-0.14,-0.37
17:23:09:7431,0.05,-7.96,-5.11,-0.20,-0.23,-0.32
17:23:09:7631,0.06,-7.99,-5.09,-0.13,-0.19,-0.30
17:23:09:7831,0.03,-7.96,-5.10,-0.20,-0.19,-0.33
17:23:09:8031,0.05,-7.98,-5.10,-0.24,-0.13,-0.33
17:23:09:8231,0.03,-7.97,-5.09,-0.16,-0.07,-0.37
17:23:09:8431,0.05,-7.96,-5.10,-0.17,-0.10,-0.40
17:23:09:8631,0.05,-7.95,-5.08,-0.18,-0.03,-0.36
17:23:09:8831,0.04,-7.99,-5.09,-0.26,-0.13,-0.34
17:23:09:9031,0.06,-7.98,-5.10,-0.19,-0.21,-0.33
17:23:09:9231,0.03,-7.98,-5.10,-0.17,0.04,-0.40
17:23:09:9431,0.03,-7.96,-5.07,-0.21,-0.07,-0.34
17:23:09:9631,0.04,-7.97,-5.11,-0.23,-0.15,-0.39
17:23:09:9831,0.05,-7.95,-5.07,-0.23,-0.11,-0.31
17:23:10:0031,0.04,-7.99,-5.09,-0.14,-0.06,-0.33
17:23:10:0231,0.06,-7.95,-5.11,-0.21,-0.17,-0.28
17:23:10:0431,0.02,-7.96,-5.10,-0.14,-0.04,-0.37
17:23:10:0632,0.05,-7.96,-5.11,-0.20,-0.06,-0.30
17:23:10:0832,0.04,-7.97,-5.08,-0.19,-0.06,-0.37
17:23:10:1031,0.05,-7.95,-5.10,-0.19,-0.07,-0.36
17:23:10:1231,0.05,-7.94,-5.10,-0.09,0.05,-0.38
17:23:10:1431,0.06,-7.99,-5.08,-0.11,0.11,-0.37
17:23:10:1631,0.06,-7.97,-5.11,-0.37,-0.10,-0.38
17:23:10:1831,0.03,-7.97,-5.09,-0.03,-0.14,-0.34
17:23:10:2031,0.05,-7.98,-5.10,-0.39,-0.20,-0.31
17:23:10:2231,0.05,-7.98,-5.10,-0.11,-0.02,-0.42
17:23:10:2431,0.04,-7.96,-5.09,-0.19,-0.04,-0.37
17:23:10:2631,0.05,-7.96,-5.11,-0.17,-0.10,-0.36
17:23:10:2831,0.05,-7.98,-5.10,-0.23,-0.06,-0.30
17:23:10:3032,0.06,-7.96,-5.10,-0.21,-0.24,-0.30
17:23:10:3232,0.03,-7.97,-5.10,-0.20,-0.26,-0.36
17:23:10:3431,0.03,-7.98,-5.09,-0.17,-0.05,-0.39
17:23:10:3631,0.05,-7.97,-5.09,-0.25,-0.19,-0.31
17:23:10:3831,0.06,-7.96,-5.10,-0.14,-0.20,-0.40
17:23:10:4031,0.04,-7.98,-5.09,-0.12,-0.16,-0.38
17:23:10:4232,0.03,-7.96,-5.09,-0.14,0.01,-0.39
17:23:10:4432,0.03,-7.96,-5.10,-0.10,-0.32,-0.31
17:23:10:4632,0.04,-7.99,-5.06,-0.37,-0.20,-0.36
17:23:10:4832,0.06,-7.96,-5.14,-0.03,-0.21,-0.40
17:23:10:5032,0.05,-8.00,-5.10,-0.23,-0.19,-0.28
17:23:10:5232,0.04,-7.97,-5.09,-0.06,-0.11,-0.44
17:23:10:5432,0.05,-7.96,-5.11,-0.29,-0.12,-0.42
17:23:10:5631,0.04,-7.95,-5.08,-0.26,-0.20,-0.32
17:23:10:5831,0.06,-7.98,-5.11,-0.04,-0.02,-0.36
17:23:10:6031,0.06,-7.98,-5.10,-0.14,-0.09,-0.30
17:23:10:6231,0.04,-7.98,-5.11,-0.10,-0.17,-0.36
17:23:10:6431,0.05,-7.99,-5.10,-0.09,-0.09,-0.41
17:23:10:6631,0.05,-7.96,-5.12,-0.08,-0.19,-0.34
17:23:10:6831,0.04,-7.96,-5.10,-0.18,-0.08,-0.36
17:23:10:7031,0.02,-8.00,-5.10,-0.14,-0.10,-0.34
17:23:10:7231,0.04,-7.98,-5.11,-0.21,-0.11,-0.42
17:23:10:7431,0.05,-7.99,-5.13,-0.18,-0.20,-0.36
17:23:10:7631,0.06,-7.97,-5.09,-0.24,-0.06,-0.32
17:23:10:7831,0.05,-7.98,-5.11,-0.07,-0.01,-0.37
17:23:10:8031,0.05,-7.94,-5.10,-0.20,-0.11,-0.43
