Time,Ax,Ay,Az,Gx,Gy,Gz
11:29:01:9935,8.71,0.07,5.04,-0.12,-0.16,-0.32
11:29:02:0135,8.70,0.09,5.02,-0.23,-0.23,-0.39
11:29:02:0335,8.70,0.09,5.03,-0.20,-0.12,-0.42
11:29:02:0535,8.70,0.06,5.02,-0.17,-0.02,-0.42
11:29:02:0735,8.70,0.06,5.00,-0.19,-0.12,-0.34
11:29:02:0935,8.69,0.09,5.03,-0.10,-0.11,-0.43
11:29:02:1135,8.69,0.08,5.02,-0.19,-0.08,-0.29
11:29:02:1335,8.68,0.08,5.00,-0.31,-0.22,-0.36
11:29:02:1535,8.68,0.07,5.01,-0.09,-0.05,-0.38
11:29:02:1735,8.70,0.08,5.05,-0.29,-0.20,-0.28
11:29:02:1935,8.67,0.07,4.97,-0.09,-0.03,-0.45
11:29:02:2135,8.68,0.07,4.99,-0.32,-0.23,-0.31
11:29:02:2335,8.69,0.08,5.05,-0.20,-0.16,-0.34
11:29:02:2535,8.68,0.06,5.05,-0.23,-0.24,-0.35
11:29:02:2735,8.69,0.08,5.05,-0.16,-0.10,-0.26
11:29:02:2935,8.68,0.09,5.01,-0.34,-0.19,-0.36
11:29:02:3135,8.68,0.06,4.99,-0.20,-0.17,-0.34
11:29:02:3335,8.71,0.08,5.02,-0.20,-0.21,-0.31
11:29:02:3535,8.69,0.08,5.04,-0.21,-0.14,-0.36
11:29:02:3735,8.69,0.09,5.03,-0.24,-0.17,-0.38
11:29:02:3934,8.70,0.09,5.05,-0.21,-0.07,-0.33
11:29:02:4134,8.66,0.09,5.06,-0.26,-0.07,-0.39
11:29:02:4334,8.69,0.05,5.03,-0.08,-0.06,-0.41
11:29:02:4534,8.67,0.07,5.01,-0.21,-0.09,-0.40
11:29:02:4734,8.70,0.08,5.02,-0.24,-0.24,-0.32
11:29:02:4934,8.70,0.10,5.07,-0.26,-0.12,-0.32
11:29:02:5135,8.69,0.07,5.04,-0.25,-0.21,-0.32
11:29:02:5334,8.69,0.08,5.02,-0.22,-0.07,-0.36
11:29:02:5535,8.68,0.08,5.03,-0.18,-0.12,-0.33
11:29:02:5735,8.70,0.08,5.03,-0.27,-0.26,-0.33
11:29:02:5935,8.68,0.07,5.02,-0.20,-0.14,-0.36
