Time,Ax,Ay,Az,Gx,Gy,Gz
16:50:48:0049,0.04,-9.83,0.19,-0.36,0.00,-0.41
16:50:48:0248,0.02,-9.67,0.19,-0.09,-0.40,-0.37
16:50:48:0449,-0.00,-9.74,0.20,-0.21,0.02,-0.36
16:50:48:0649,0.03,-9.68,0.19,-0.29,-0.31,-0.32
16:50:48:0848,-0.00,-9.65,0.19,-0.28,-0.07,-0.32
16:50:48:1048,-0.00,-9.67,0.19,-0.14,-0.12,-0.35
16:50:48:1249,-0.00,-9.61,0.24,-0.16,-0.16,-0.40
16:50:48:1449,-0.00,-9.63,0.21,-0.20,-0.19,-0.35
16:50:48:1649,0.02,-9.65,0.22,-0.18,-0.12,-0.32
16:50:48:1849,-0.00,-9.60,0.19,-0.09,-0.19,-0.38
16:50:48:2049,-0.00,-9.66,0.19,-0.23,-0.17,-0.42
16:50:48:2249,0.02,-9.59,0.22,-0.23,-0.23,-0.29
16:50:48:2449,0.02,-9.62,0.19,-0.21,-0.21,-0.43
16:50:48:2649,-0.00,-9.64,0.21,-0.08,-0.09,-0.39
16:50:48:2849,-0.00,-9.62,0.21,-0.19,-0.16,-0.34
16:50:48:3050,-0.00,-9.64,0.21,-0.12,-0.24,-0.28
16:50:48:3249,-0.00,-9.63,0.19,-0.13,-0.20,-0.36
16:50:48:3449,-0.00,-9.63,0.20,-0.17,-0.11,-0.33
16:50:48:3649,-0.00,-9.65,0.20,-0.15,-0.13,-0.36
16:50:48:3849,0.03,-9.61,0.20,-0.17,-0.29,-0.34
16:50:48:4049,0.01,-9.66,0.19,-0.20,-0.18,-0.40
16:50:48:4249,-0.00,-9.65,0.20,-0.16,-0.16,-0.43
16:50:48:4449,0.02,-9.64,0.21,-0.14,-0.14,-0.35
16:50:48:4649,0.02,-9.62,0.20,-0.07,-0.15,-0.36
16:50:48:4849,-0.00,-9.64,0.22,-0.16,-0.20,-0.37
16:50:48:5049,-0.00,-9.65,0.19,-0.20,-0.23,-0.36
16:50:48:5249,0.01,-9.65,0.23,-0.17,-0.12,-0.29
16:50:48:5449,-0.00,-9.64,0.20,-0.17,-0.08,-0.33
16:50:48:5650,-0.00,-9.66,0.22,-0.23,-0.34,-0.36
16:50:48:5848,-0.00,-9.62,0.22,-0.07,-0.11,-0.31
16:50:48:6048,-0.00,-9.66,0.22,-0.17,-0.17,-0.34
16:50:48:6248,0.01,-9.62,0.19,-0.15,-0.18,-0.34
16:50:48:6448,0.01,-9.63,0.22,-0.28,-0.15,-0.39
16:50:48:6648,-0.00,-9.64,0.19,-0.20,-0.14,-0.23
16:50:48:6848,0.01,-9.63,0.21,-0.18,-0.09,-0.32
16:50:48:7048,-0.00,-9.64,0.19,-0.10,-0.01,-0.37
16:50:48:7248,0.01,-9.66,0.22,-0.17,-0.14,-0.29
16:50:48:7448,0.02,-9.65,0.22,-0.09,-0.23,-0.34
16:50:48:7648,-0.00,-9.63,0.23,-0.14,-0.05,-0.28
16:50:48:7848,0.01,-9.61,0.19,-0.18,-0.11,-0.37
16:50:48:8049,-0.00,-9.64,0.22,-0.16,-0.19,-0.35
16:50:48:8249,0.02,-9.61,0.22,-0.20,-0.18,-0.37
16:50:48:8449,0.03,-9.64,0.22,-0.09,-0.08,-0.38
16:50:48:8649,-0.00,-9.62,0.19,-0.22,-0.21,-0.35
16:50:48:8849,-0.00,-9.67,0.23,-0.24,-0.17,-0.40
16:50:48:9049,0.01,-9.62,0.21,-0.23,-0.23,-0.31
16:50:48:9249,-0.00,-9.66,0.20,-0.14,0.04,-0.32
16:50:48:9449,0.01,-9.61,0.22,-0.20,0.00,-0.41
16:50:48:9649,0.01,-9.65,0.19,-0.24,-0.25,-0.33
16:50:48:9849,0.01,-9.63,0.21,-0.19,-0.07,-0.32
16:50:49:0049,-0.00,-9.66,0.19,-0.11,-0.05,-0.42
16:50:49:0249,-0.00,-9.63,0.19,-0.20,-0.14,-0.39
16:50:49:0449,0.01,-9.61,0.21,-0.19,-0.16,-0.27
16:50:49:0649,0.01,-9.60,0.21,-0.12,-0.19,-0.33
16:50:49:0849,0.01,-9.64,0.23,-0.21,-0.21,-0.31
16:50:49:1049,0.01,-9.63,0.20,-0.26,-0.19,-0.32
16:50:49:1249,0.01,-9.64,0.19,-0.29,-0.08,-0.39
16:50:49:1449,0.01,-9.66,0.20,-0.21,-0.19,-0.37
16:50:49:1649,0.01,-9.61,0.19,-0.24,-0.23,-0.25
16:50:49:1849,-0.00,-9.65,0.22,-0.18,-0.02,-0.31
16:50:49:2049,0.01,-9.64,0.19,-0.12,-0.06,-0.39
16:50:49:2249,-0.00,-9.64,0.19,-0.18,-0.11,-0.39
16:50:49:2449,0.01,-9.65,0.19,-0.20,-0.17,-0.34
16:50:49:2649,0.03,-9.64,0.21,-0.17,-0.12,-0.36
16:50:49:2849,0.02,-9.66,0.19,-0.19,-0.16,-0.32
16:50:49:3050,0.03,-9.63,0.22,-0.25,0.00,-0.33
16:50:49:3249,-0.00,-9.62,0.23,-0.07,-0.14,-0.37
16:50:49:3449,0.01,-9.65,0.21,-0.17,0.13,-0.30
16:50:49:3649,0.01,-9.61,0.19,-0.12,-0.09,-0.40
16:50:49:3849,-0.00,-9.68,0.25,-0.20,-0.09,-0.31
16:50:49:4049,0.02,-9.64,0.19,-0.08,-0.25,-0.37
16:50:49:4249,0.01,-9.65,0.22,-0.29,-0.12,-0.36
16:50:49:4449,-0.00,-9.66,0.22,-0.20,-0.13,-0.37
16:50:49:4649,0.04,-9.62,0.22,-0.30,-0.21,-0.31
16:50:49:4849,-0.00,-9.62,0.21,-0.15,-0.15,-0.28
16:50:49:5049,-0.00,-9.65,0.21,-0.18,0.06,-0.40
16:50:49:5249,0.01,-9.60,0.21,-0.22,-0.11,-0.36
16:50:49:5449,0.01,-9.64,0.22,-0.13,-0.03,-0.44
16:50:49:5650,0.01,-9.61,0.21,-0.15,-0.15,-0.29
16:50:49:5849,-0.00,-9.66,0.21,-0.18,-0.05,-0.37
16:50:49:6049,-0.00,-9.65,0.22,-0.16,-0.12,-0.33
16:50:49:6249,0.01,-9.62,0.21,-0.20,-0.11,-0.41
16:50:49:6449,0.01,-9.64,0.21,-0.10,-0.11,-0.36
16:50:49:6649,-0.00,-9.65,0.20,-0.18,-0.27,-0.37
16:50:49:6849,-0.00,-9.65,0.21,-0.18,-0.23,-0.32
16:50:49:7049,-0.00,-9.63,0.22,-0.15,-0.09,-0.34
16:50:49:7249,-0.00,-9.66,0.21,-0.21,-0.05,-0.36
16:50:49:7449,-0.00,-9.62,0.20,-0.30,-0.21,-0.36
16:50:49:7649,0.01,-9.62,0.21,-0.21,-0.17,-0.33
16:50:49:7849,0.01,-9.65,0.20,-0.21,-0.22,-0.35
16:50:49:8050,0.02,-9.64,0.20,-0.22,-0.21,-0.35
16:50:49:8249,0.03,-9.66,0.19,-0.24,-0.08,-0.43
16:50:49:8449,0.02,-9.60,0.21,-0.13,-0.17,-0.40
16:50:49:8649,0.01,-9.65,0.20,-0.05,-0.05,-0.37
16:50:49:8849,-0.00,-9.61,0.21,-0.17,-0.14,-0.34
16:50:49:9049,-0.00,-9.68,0.24,-0.20,-0.02,-0.36
16:50:49:9249,0.01,-9.64,0.21,-0.18,-0.12,-0.37
16:50:49:9449,0.01,-9.64,0.22,-0.23,-0.16,-0.39
16:50:49:9649,0.01,-9.62,0.20,-0.08,-0.09,-0.33
16:50:49:9849,0.02,-9.66,0.23,-0.11,0.14,-0.40
16:50:50:0049,-0.00,-9.62,0.21,-0.12,-0.11,-0.35
