Time,Ax,Ay,Az,Gx,Gy,Gz
17:35:54:8273,1.06,-9.03,3.05,-0.31,-0.27,-0.45
17:35:54:8473,1.10,-9.05,3.04,-0.27,-0.45,-0.39
17:35:54:8673,1.07,-9.04,3.04,-0.11,-0.11,-0.29
17:35:54:8873,1.11,-9.06,3.04,-0.42,-0.07,-0.28
17:35:54:9073,1.08,-9.05,3.04,-0.65,-0.01,-0.43
17:35:54:9273,1.07,-9.05,3.05,-0.67,-0.13,-0.47
17:35:54:9473,1.08,-9.05,3.01,-0.31,0.08,-0.32
17:35:54:9673,1.07,-9.03,3.05,-0.34,-0.04,-0.31
17:35:54:9873,1.08,-9.03,3.02,-0.23,-0.16,-0.45
17:35:55:0073,1.06,-9.06,3.04,-0.20,0.03,-0.41
17:35:55:0273,1.07,-9.04,3.04,-0.17,0.13,-0.28
17:35:55:0473,1.06,-9.06,3.05,-0.20,-0.09,-0.32
17:35:55:0673,1.07,-9.04,3.00,-0.08,-0.03,-0.38
17:35:55:0873,1.07,-9.06,3.04,-0.09,0.25,-0.39
17:35:55:1073,1.07,-9.06,3.01,-0.27,0.31,-0.32
17:35:55:1273,1.07,-9.05,3.04,-0.22,0.23,-0.41
17:35:55:1473,1.06,-9.05,3.02,-0.13,-0.18,-0.37
17:35:55:1674,1.04,-9.06,3.04,-0.07,-0.19,-0.43
17:35:55:1874,1.08,-9.05,3.01,-0.17,-0.26,-0.35
17:35:55:2074,1.08,-9.04,3.06,-0.44,-0.18,-0.44
17:35:55:2273,1.07,-9.05,3.02,-0.03,-0.06,-0.36
17:35:55:2473,1.07,-9.06,3.00,-0.19,-0.26,-0.29
17:35:55:2674,1.07,-9.07,3.04,-0.34,-0.45,-0.25
17:35:55:2874,1.09,-9.04,3.06,-0.18,-0.34,-0.33
17:35:55:3074,1.07,-9.05,3.02,0.04,0.03,-0.39
17:35:55:3274,1.07,-9.08,3.03,-0.48,-0.11,-0.37
17:35:55:3474,1.08,-9.06,3.04,-0.46,-0.22,-0.44
17:35:55:3674,1.08,-9.04,3.08,-0.45,-0.28,-0.45
17:35:55:3874,1.07,-9.05,3.05,0.15,0.08,-0.35
17:35:55:4074,1.08,-9.05,3.02,0.04,-0.20,-0.36
17:35:55:4274,1.08,-9.04,3.03,-0.22,-0.21,-0.45
17:35:55:4474,1.06,-9.04,3.06,-0.28,-0.25,-0.39
17:35:55:4674,1.07,-9.04,3.02,-0.14,0.07,-0.32
17:35:55:4874,1.08,-9.05,3.04,-0.28,0.04,-0.30
17:35:55:5074,1.06,-9.03,3.04,-0.40,-0.06,-0.37
17:35:55:5274,1.09,-9.04,3.04,-0.29,-0.11,-0.44
17:35:55:5474,1.07,-9.05,3.04,-0.31,-0.16,-0.38
17:35:55:5674,1.06,-9.03,3.03,-0.23,-0.01,-0.33
17:35:55:5874,1.07,-9.04,3.04,-0.34,-0.23,-0.52
17:35:55:6074,1.08,-9.06,3.03,0.05,-0.39,-0.36
17:35:55:6274,1.08,-9.04,3.03,0.10,-0.17,-0.34
17:35:55:6474,1.09,-9.05,3.04,-0.11,-0.08,-0.37
17:35:55:6675,1.07,-9.04,3.02,-0.21,-0.02,-0.40
17:35:55:6874,1.08,-9.04,3.04,-0.16,-0.25,-0.39
17:35:55:7074,1.05,-9.03,3.04,0.01,-0.16,-0.47
17:35:55:7274,1.06,-9.07,3.02,0.08,-0.24,-0.32
17:35:55:7474,1.05,-9.07,3.02,-0.12,-0.14,-0.33
17:35:55:7674,1.08,-9.04,3.07,-0.27,-0.14,-0.42
17:35:55:7874,1.06,-9.04,3.03,-0.14,-0.38,-0.56
17:35:55:8074,1.10,-9.04,3.01,-0.29,-0.32,-0.31
17:35:55:8274,1.07,-9.04,3.04,-0.46,0.00,-0.41
17:35:55:8474,1.07,-9.02,3.05,-0.42,-0.02,-0.41
17:35:55:8674,1.07,-9.04,3.04,0.20,-0.09,-0.29
17:35:55:8874,1.06,-9.06,3.03,0.28,-0.18,-0.16
17:35:55:9074,1.05,-9.08,3.02,0.30,-0.20,-0.28
17:35:55:9275,1.07,-9.07,3.00,-0.27,-0.28,-0.30
17:35:55:9474,1.08,-9.04,3.04,-0.83,0.08,-0.41
17:35:55:9675,1.09,-9.03,3.04,-0.58,0.02,-0.45
17:35:55:9874,1.08,-9.03,3.03,-0.32,0.03,-0.37
17:35:56:0075,1.07,-9.05,3.04,0.00,-0.21,-0.39
17:35:56:0274,1.04,-9.04,3.02,-0.11,-0.31,-0.41
17:35:56:0474,1.08,-9.03,3.04,-0.12,-0.31,-0.43
17:35:56:0674,1.06,-9.06,3.04,-0.18,-0.24,-0.40
17:35:56:0875,1.06,-9.06,3.04,-0.11,-0.16,-0.27
17:35:56:1075,1.07,-9.04,3.04,-0.10,-0.36,-0.34
17:35:56:1275,1.08,-9.07,3.03,0.01,-0.08,-0.34
17:35:56:1475,1.07,-9.06,3.03,-0.29,-0.02,-0.40
17:35:56:1676,1.07,-9.07,3.04,-0.46,-0.08,-0.36
17:35:56:1875,1.07,-9.04,3.02,-0.51,-0.28,-0.40
17:35:56:2075,1.08,-9.04,3.04,-0.38,-0.25,-0.42
17:35:56:2275,1.07,-9.03,3.05,-0.24,-0.32,-0.48
17:35:56:2475,1.09,-9.04,3.02,0.01,-0.18,-0.30
17:35:56:2675,1.06,-9.04,3.05,-0.19,-0.24,-0.34
17:35:56:2875,1.07,-9.04,3.03,-0.19,-0.11,-0.32
17:35:56:3075,1.07,-9.06,3.04,-0.20,-0.27,-0.48
17:35:56:3275,1.08,-9.09,3.00,-0.21,-0.24,-0.29
17:35:56:3475,1.05,-9.06,3.04,-0.52,-0.14,-0.39
17:35:56:3675,1.06,-9.02,3.04,-0.28,-0.30,-0.39
17:35:56:3875,1.06,-9.08,3.05,-0.03,-0.36,-0.33
17:35:56:4075,1.08,-9.07,3.02,-0.03,-0.17,-0.31
17:35:56:4275,1.08,-9.06,3.04,-0.64,-0.13,-0.36
17:35:56:4475,1.08,-9.02,3.04,-0.61,-0.17,-0.42
17:35:56:4675,1.06,-9.05,3.05,0.02,-0.28,-0.29
17:35:56:4875,1.05,-9.06,3.01,0.38,-0.36,-0.18
17:35:56:5075,1.09,-9.06,3.04,0.04,-0.22,-0.35
17:35:56:5275,1.07,-9.04,3.00,-0.20,0.07,-0.35
17:35:56:5475,1.07,-9.03,3.05,-0.55,-0.02,-0.49
17:35:56:5676,1.05,-9.03,3.03,-0.46,-0.24,-0.42
17:35:56:5876,1.08,-9.07,3.05,-0.26,-0.44,-0.38
17:35:56:6076,1.08,-9.03,3.01,0.03,0.06,-0.42
17:35:56:6276,1.11,-9.03,3.05,-0.13,0.10,-0.33
17:35:56:6476,1.06,-9.06,3.04,-0.04,0.07,-0.31
17:35:56:6677,1.09,-9.04,3.04,-0.44,-0.29,-0.40
17:35:56:6876,1.08,-9.05,3.03,-0.32,-0.27,-0.44
17:35:56:7076,1.08,-9.06,3.05,-0.20,-0.31,-0.30
17:35:56:7276,1.09,-9.06,3.03,-0.13,-0.21,-0.35
17:35:56:7476,1.09,-9.05,3.06,-0.40,-0.25,-0.31
17:35:56:7677,1.07,-9.05,3.02,-0.54,0.08,-0.31
17:35:56:7876,1.06,-9.06,3.04,-0.42,0.17,-0.33
17:35:56:8077,1.06,-9.08,3.04,-0.16,0.02,-0.43
17:35:56:8277,1.08,-9.06,3.04,-0.20,0.00,-0.42
17:35:56:8477,1.06,-9.04,3.04,-0.26,-0.09,-0.34
17:35:56:8677,1.08,-9.06,3.03,0.00,-0.04,-0.33
17:35:56:8877,1.08,-9.06,3.02,0.07,-0.11,-0.34
17:35:56:9077,1.08,-9.06,3.04,-0.27,-0.21,-0.32
17:35:56:9277,1.05,-9.04,3.02,-0.29,0.16,-0.32
17:35:56:9477,1.07,-9.04,3.04,-0.36,-0.04,-0.47
17:35:56:9677,1.07,-9.06,3.03,-0.18,-0.19,-0.42
17:35:56:9877,1.09,-9.06,3.06,-0.36,-0.38,-0.31
17:35:57:0077,1.08,-9.06,3.01,-0.19,-0.09,-0.39
17:35:57:0277,1.05,-9.06,3.04,-0.47,-0.11,-0.32
17:35:57:0477,1.07,-9.05,3.04,-0.27,-0.32,-0.39
17:35:57:0677,1.07,-9.08,3.02,0.06,-0.31,-0.28
17:35:57:0877,1.08,-9.04,3.03,0.05,-0.45,-0.29
17:35:57:1077,1.08,-9.06,3.02,-0.04,-0.34,-0.42
17:35:57:1277,1.08,-9.05,3.03,0.05,-0.05,-0.36
17:35:57:1477,1.06,-9.07,3.05,-0.31,-0.03,-0.35
17:35:57:1678,1.08,-9.04,3.05,-0.32,0.01,-0.42
17:35:57:1877,1.09,-9.02,3.05,-0.56,-0.28,-0.42
17:35:57:2077,1.08,-9.05,3.04,-0.08,-0.09,-0.52
17:35:57:2277,1.08,-9.05,3.04,0.01,-0.10,-0.32
17:35:57:2477,1.08,-9.05,2.99,0.13,-0.19,-0.44
17:35:57:2677,1.09,-9.06,3.07,-0.14,-0.10,-0.37
17:35:57:2877,1.07,-9.05,3.03,0.15,0.07,-0.34
17:35:57:3077,1.08,-9.04,3.04,-0.16,-0.08,-0.35
17:35:57:3277,1.06,-9.06,3.03,0.09,-0.10,-0.32
17:35:57:3477,1.10,-9.04,3.04,-0.16,-0.02,-0.29
17:35:57:3677,1.07,-9.05,3.02,-0.24,0.07,-0.35
17:35:57:3877,1.07,-9.06,3.04,-0.50,-0.19,-0.40
17:35:57:4077,1.06,-9.03,3.05,-0.27,-0.18,-0.45
17:35:57:4278,1.06,-9.06,3.04,-0.13,-0.16,-0.37
17:35:57:4477,1.08,-9.05,3.03,-0.09,0.15,-0.31
17:35:57:4677,1.09,-9.04,3.05,-0.40,0.02,-0.32
