Time,Ax,Ay,Az,Gx,Gy,Gz
11:32:51:8411,9.02,-3.70,0.63,-0.29,-0.18,-0.38
11:32:51:8611,9.01,-3.73,0.59,-0.25,-0.10,-0.32
11:32:51:8812,8.98,-3.71,0.60,-0.21,-0.18,-0.35
11:32:51:9012,9.02,-3.72,0.62,-0.22,-0.19,-0.39
11:32:51:9212,9.01,-3.72,0.66,-0.22,-0.12,-0.40
11:32:51:9412,9.02,-3.72,0.65,-0.20,-0.03,-0.44
11:32:51:9612,9.00,-3.73,0.63,-0.22,-0.24,-0.41
11:32:51:9812,9.02,-3.73,0.64,-0.23,-0.12,-0.36
11:32:52:0012,9.01,-3.69,0.63,-0.18,-0.13,-0.47
11:32:52:0212,9.03,-3.72,0.61,-0.17,-0.09,-0.27
11:32:52:0412,8.99,-3.72,0.60,-0.20,-0.06,-0.42
11:32:52:0612,9.01,-3.71,0.63,-0.13,-0.01,-0.31
11:32:52:0812,9.01,-3.73,0.60,-0.26,-0.29,-0.32
11:32:52:1012,9.00,-3.70,0.62,-0.14,0.02,-0.39
11:32:52:1212,8.99,-3.71,0.63,-0.32,-0.31,-0.39
11:32:52:1412,9.01,-3.71,0.59,-0.14,0.05,-0.48
11:32:52:1612,9.00,-3.70,0.60,-0.23,-0.14,-0.32
11:32:52:1812,9.02,-3.74,0.62,-0.24,-0.18,-0.35
11:32:52:2012,8.99,-3.72,0.63,-0.19,-0.16,-0.37
11:32:52:2212,9.02,-3.72,0.63,-0.14,-0.20,-0.36
11:32:52:2412,8.99,-3.71,0.61,-0.27,-0.20,-0.30
11:32:52:2612,9.01,-3.70,0.61,-0.09,-0.12,-0.40
11:32:52:2812,9.00,-3.73,0.61,-0.26,-0.20,-0.34
11:32:52:3012,9.03,-3.71,0.60,-0.23,-0.23,-0.34
11:32:52:3212,9.01,-3.70,0.59,-0.23,-0.10,-0.27
11:32:52:3411,9.02,-3.73,0.64,-0.20,0.02,-0.39
11:32:52:3611,9.01,-3.71,0.59,-0.19,-0.19,-0.39
11:32:52:3812,9.02,-3.71,0.62,-0.14,-0.30,-0.31
11:32:52:4012,8.99,-3.71,0.60,-0.21,-0.04,-0.36
11:32:52:4211,9.01,-3.72,0.60,-0.28,-0.26,-0.34
11:32:52:4411,8.99,-3.71,0.62,-0.23,-0.11,-0.40
11:32:52:4611,9.02,-3.72,0.63,-0.28,-0.32,-0.34
11:32:52:4811,9.01,-3.72,0.61,-0.18,-0.11,-0.37
11:32:52:5011,9.01,-3.71,0.61,-0.14,-0.14,-0.35
