Time,Ax,Ay,Az,Gx,Gy,Gz
14:57:52:6447,0.98,1.84,9.86,-0.26,-0.31,-0.37
14:57:52:6647,0.98,1.84,9.83,-0.18,-0.20,-0.37
14:57:52:6847,1.01,1.85,9.89,-0.22,-0.08,-0.31
14:57:52:7047,1.01,1.88,9.90,-0.20,-0.06,-0.37
14:57:52:7247,1.00,1.83,9.89,-0.20,-0.07,-0.36
14:57:52:7447,0.99,1.82,9.83,-0.24,-0.19,-0.34
14:57:52:7647,1.00,1.84,9.91,-0.26,-0.08,-0.41
14:57:52:7847,1.02,1.84,9.88,-0.15,-0.03,-0.34
14:57:52:8047,1.01,1.84,9.90,-0.22,-0.18,-0.40
14:57:52:8247,0.99,1.84,9.87,-0.20,-0.03,-0.40
14:57:52:8447,1.00,1.84,9.91,-0.11,-0.20,-0.42
14:57:52:8647,1.00,1.83,9.86,-0.21,-0.06,-0.37
14:57:52:8847,0.99,1.84,9.87,-0.12,-0.16,-0.34
14:57:52:9047,1.01,1.87,9.89,-0.19,-0.14,-0.38
14:57:52:9247,1.00,1.84,9.85,-0.19,-0.08,-0.30
14:57:52:9447,1.00,1.82,9.89,-0.25,-0.11,-0.41
14:57:52:9647,1.00,1.84,9.87,-0.23,-0.32,-0.32
14:57:52:9847,1.00,1.84,9.92,-0.28,-0.20,-0.32
14:57:53:0048,1.00,1.84,9.87,-0.19,-0.05,-0.39
14:57:53:0247,1.01,1.83,9.87,-0.18,-0.01,-0.35
14:57:53:0447,1.00,1.83,9.90,-0.21,-0.20,-0.46
14:57:53:0647,1.00,1.86,9.90,-0.20,-0.15,-0.42
14:57:53:0847,1.00,1.83,9.88,-0.12,-0.06,-0.33
14:57:53:1047,1.00,1.86,9.90,-0.18,-0.23,-0.33
14:57:53:1247,0.99,1.85,9.82,-0.18,-0.07,-0.45
14:57:53:1447,1.02,1.84,9.92,-0.17,-0.31,-0.39
14:57:53:1647,1.01,1.84,9.84,-0.20,-0.08,-0.38
14:57:53:1847,1.02,1.84,9.91,-0.10,-0.33,-0.39
14:57:53:2047,0.99,1.85,9.81,-0.28,-0.09,-0.38
14:57:53:2247,1.00,1.83,9.91,-0.13,-0.25,-0.43
14:57:53:2447,0.99,1.86,9.85,-0.24,-0.09,-0.38
14:57:53:2648,1.01,1.84,9.86,-0.18,-0.15,-0.38
14:57:53:2847,1.00,1.85,9.89,-0.26,-0.28,-0.32
14:57:53:3048,1.00,1.84,9.86,-0.22,-0.26,-0.39
14:57:53:3248,1.00,1.84,9.87,-0.14,-0.03,-0.38
14:57:53:3448,1.00,1.84,9.85,-0.17,-0.20,-0.40
14:57:53:3648,1.00,1.85,9.90,-0.11,0.02,-0.40
14:57:53:3848,1.01,1.87,9.87,-0.30,-0.21,-0.35
14:57:53:4048,1.00,1.84,9.90,-0.06,-0.07,-0.40
14:57:53:4248,1.00,1.85,9.90,-0.23,-0.03,-0.33
14:57:53:4448,1.00,1.84,9.86,-0.17,-0.10,-0.40
14:57:53:4648,1.01,1.84,9.92,-0.09,-0.22,-0.41
14:57:53:4848,0.98,1.85,9.87,-0.24,0.13,-0.45
14:57:53:5049,1.02,1.84,9.93,-0.06,-0.25,-0.31
14:57:53:5248,1.00,1.85,9.87,-0.08,0.05,-0.36
14:57:53:5448,1.00,1.84,9.84,-0.20,0.09,-0.41
14:57:53:5648,1.00,1.86,9.90,-0.06,-0.28,-0.39
14:57:53:5848,1.00,1.85,9.87,-0.32,0.02,-0.40
14:57:53:6048,0.99,1.84,9.86,-0.23,-0.09,-0.45
14:57:53:6248,1.00,1.84,9.87,-0.18,-0.21,-0.33
14:57:53:6448,1.00,1.85,9.88,-0.26,-0.16,-0.30
14:57:53:6648,1.02,1.85,9.91,-0.11,-0.06,-0.34
14:57:53:6848,0.99,1.85,9.90,-0.12,-0.08,-0.43
14:57:53:7048,1.00,1.84,9.88,-0.25,-0.03,-0.41
14:57:53:7248,1.01,1.84,9.84,-0.26,-0.14,-0.34
14:57:53:7448,1.00,1.84,9.92,-0.07,-0.24,-0.39
14:57:53:7649,1.00,1.86,9.82,-0.24,0.06,-0.34
14:57:53:7848,1.01,1.84,9.91,-0.07,-0.20,-0.43
14:57:53:8049,0.98,1.85,9.85,-0.28,-0.08,-0.33
14:57:53:8249,1.01,1.84,9.89,-0.17,-0.20,-0.44
14:57:53:8449,1.00,1.85,9.87,-0.19,-0.06,-0.37
14:57:53:8649,0.99,1.84,9.86,-0.18,-0.02,-0.42
14:57:53:8849,1.02,1.86,9.85,-0.17,-0.11,-0.38
14:57:53:9050,1.00,1.84,9.88,-0.23,-0.09,-0.42
