Time,Ax,Ay,Az,Gx,Gy,Gz
12:08:23:5503,0.11,10.02,0.22,-0.17,-0.05,-0.39
12:08:23:5703,0.12,10.03,0.21,-0.19,-0.12,-0.37
12:08:23:5903,0.14,10.03,0.24,-0.17,-0.18,-0.36
12:08:23:6103,0.11,10.00,0.24,-0.15,-0.15,-0.39
12:08:23:6303,0.13,10.04,0.20,-0.17,-0.17,-0.43
12:08:23:6503,0.12,10.03,0.24,-0.17,-0.14,-0.38
12:08:23:6704,0.11,10.02,0.24,-0.20,-0.11,-0.39
12:08:23:6904,0.13,10.02,0.24,-0.14,-0.20,-0.42
12:08:23:7103,0.13,10.05,0.23,-0.11,-0.12,-0.36
12:08:23:7303,0.14,10.03,0.25,-0.24,-0.11,-0.36
12:08:23:7503,0.12,10.01,0.20,-0.11,-0.16,-0.37
12:08:23:7703,0.13,10.00,0.23,-0.21,-0.24,-0.43
12:08:23:7903,0.14,10.05,0.26,-0.20,-0.07,-0.36
12:08:23:8104,0.13,10.04,0.26,-0.20,-0.12,-0.40
12:08:23:8304,0.13,10.05,0.22,-0.16,-0.10,-0.37
12:08:23:8504,0.11,10.01,0.23,-0.28,-0.04,-0.32
12:08:23:8704,0.10,10.05,0.23,-0.28,-0.20,-0.30
12:08:23:8904,0.12,10.01,0.25,-0.14,-0.03,-0.33
12:08:23:9104,0.14,10.04,0.27,-0.17,-0.24,-0.32
12:08:23:9304,0.13,10.00,0.22,-0.32,-0.30,-0.30
12:08:23:9504,0.14,10.06,0.22,-0.22,-0.14,-0.31
12:08:23:9704,0.13,10.05,0.24,-0.21,-0.15,-0.38
12:08:23:9904,0.11,10.03,0.22,-0.19,-0.24,-0.34
12:08:24:0104,0.13,10.03,0.22,-0.17,-0.11,-0.36
12:08:24:0304,0.12,10.05,0.24,-0.17,-0.20,-0.42
12:08:24:0504,0.14,10.01,0.22,-0.09,-0.12,-0.38
12:08:24:0704,0.12,10.02,0.23,-0.15,0.01,-0.40
12:08:24:0904,0.14,10.04,0.24,-0.22,-0.10,-0.39
12:08:24:1104,0.14,10.04,0.24,-0.24,-0.24,-0.35
12:08:24:1304,0.13,10.02,0.21,-0.28,-0.23,-0.39
12:08:24:1504,0.15,10.05,0.25,-0.16,-0.20,-0.27
12:08:24:1705,0.15,10.02,0.24,-0.13,-0.20,-0.37
12:08:24:1904,0.11,10.03,0.24,-0.20,-0.22,-0.34
12:08:24:2104,0.12,10.02,0.24,-0.17,-0.19,-0.40
12:08:24:2304,0.11,10.04,0.23,-0.23,-0.15,-0.35
12:08:24:2504,0.14,10.01,0.24,-0.18,-0.05,-0.34
12:08:24:2704,0.13,10.00,0.19,-0.17,-0.04,-0.40
12:08:24:2904,0.09,10.03,0.24,-0.21,-0.23,-0.34
12:08:24:3104,0.12,10.03,0.22,-0.23,-0.27,-0.41
12:08:24:3305,0.13,10.02,0.23,-0.10,-0.11,-0.37
12:08:24:3505,0.11,10.05,0.26,-0.21,-0.23,-0.35
12:08:24:3705,0.13,10.02,0.24,-0.19,-0.12,-0.33
12:08:24:3905,0.14,10.07,0.22,-0.26,-0.18,-0.35
12:08:24:4105,0.11,10.01,0.26,-0.28,-0.20,-0.31
12:08:24:4306,0.13,10.03,0.23,-0.16,-0.03,-0.41
12:08:24:4505,0.12,10.05,0.21,-0.22,-0.32,-0.33
12:08:24:4706,0.12,10.00,0.20,-0.12,-0.01,-0.40
12:08:24:4905,0.12,10.05,0.19,-0.25,-0.16,-0.34
12:08:24:5106,0.12,10.02,0.24,-0.17,-0.24,-0.31
12:08:24:5305,0.13,10.02,0.21,-0.24,-0.33,-0.33
12:08:24:5505,0.14,10.02,0.23,-0.14,-0.17,-0.33
12:08:24:5705,0.12,10.04,0.22,-0.28,-0.23,-0.42
12:08:24:5905,0.11,10.03,0.22,-0.16,0.00,-0.38
12:08:24:6106,0.14,10.03,0.23,-0.17,-0.22,-0.32
12:08:24:6306,0.11,10.02,0.23,-0.12,-0.39,-0.39
12:08:24:6506,0.11,9.99,0.24,-0.28,-0.12,-0.48
12:08:24:6707,0.13,10.04,0.25,-0.11,-0.23,-0.31
12:08:24:6906,0.14,10.01,0.22,-0.22,-0.15,-0.41
12:08:24:7106,0.12,10.03,0.23,-0.11,-0.14,-0.39
12:08:24:7306,0.13,10.02,0.22,-0.28,-0.16,-0.37
12:08:24:7506,0.13,10.05,0.25,-0.14,-0.04,-0.36
12:08:24:7706,0.14,10.04,0.24,-0.29,-0.20,-0.36
12:08:24:7906,0.11,10.04,0.22,-0.21,-0.28,-0.30
12:08:24:8106,0.10,10.01,0.19,-0.18,-0.14,-0.34
12:08:24:8306,0.13,10.03,0.27,-0.16,-0.16,-0.32
12:08:24:8506,0.13,10.03,0.27,-0.20,-0.08,-0.34
12:08:24:8706,0.12,10.01,0.25,-0.21,-0.21,-0.37
12:08:24:8906,0.12,10.04,0.21,-0.12,-0.04,-0.32
12:08:24:9106,0.09,10.04,0.23,-0.12,-0.06,-0.36
12:08:24:9306,0.12,10.04,0.23,-0.18,-0.21,-0.39
12:08:24:9506,0.12,10.01,0.22,-0.24,-0.17,-0.38
12:08:24:9706,0.13,10.02,0.22,-0.23,-0.11,-0.26
12:08:24:9906,0.12,10.02,0.24,-0.23,-0.06,-0.40
12:08:25:0106,0.12,10.02,0.25,-0.22,-0.20,-0.36
12:08:25:0306,0.11,10.02,0.24,-0.14,-0.10,-0.43
12:08:25:0506,0.10,10.02,0.24,-0.23,-0.14,-0.27
12:08:25:0706,0.12,10.01,0.23,-0.28,-0.22,-0.36
12:08:25:0906,0.13,10.01,0.21,-0.09,-0.09,-0.49
12:08:25:1106,0.13,10.02,0.23,-0.24,-0.22,-0.37
12:08:25:1306,0.12,10.05,0.25,-0.20,-0.03,-0.42
12:08:25:1506,0.14,10.02,0.27,-0.24,-0.21,-0.37
12:08:25:1707,0.11,10.01,0.23,-0.17,-0.17,-0.40
12:08:25:1906,0.11,10.03,0.20,-0.19,-0.21,-0.37
12:08:25:2106,0.12,10.01,0.22,-0.15,-0.18,-0.35
12:08:25:2306,0.14,10.01,0.20,-0.22,-0.18,-0.37
12:08:25:2506,0.12,10.02,0.22,-0.06,-0.11,-0.45
12:08:25:2707,0.13,10.04,0.21,-0.19,-0.14,-0.39
12:08:25:2906,0.13,10.03,0.22,-0.20,-0.17,-0.45
12:08:25:3107,0.13,10.02,0.23,-0.23,-0.11,-0.36
12:08:25:3306,0.14,10.02,0.22,-0.11,-0.17,-0.37
12:08:25:3506,0.13,10.04,0.26,-0.27,-0.09,-0.29
12:08:25:3706,0.12,10.04,0.24,-0.20,-0.20,-0.35
12:08:25:3906,0.12,10.01,0.25,-0.13,-0.16,-0.30
12:08:25:4106,0.13,10.03,0.24,-0.12,-0.10,-0.34
12:08:25:4306,0.12,10.01,0.21,-0.18,-0.10,-0.35
12:08:25:4506,0.12,10.03,0.21,-0.16,-0.23,-0.29
12:08:25:4706,0.13,10.03,0.20,-0.20,-0.11,-0.44
12:08:25:4906,0.12,10.03,0.22,-0.14,-0.04,-0.34
