Time,Ax,Ay,Az,Gx,Gy,Gz
16:55:49:6585,0.02,-9.63,0.30,-0.11,-0.02,-0.34
16:55:49:6785,0.01,-9.63,0.29,-0.15,-0.13,-0.41
16:55:49:6985,0.01,-9.66,0.31,-0.16,-0.14,-0.39
16:55:49:7185,0.01,-9.61,0.31,-0.20,-0.19,-0.36
16:55:49:7385,0.01,-9.65,0.28,-0.18,-0.11,-0.31
16:55:49:7585,0.02,-9.62,0.29,-0.25,-0.15,-0.32
16:55:49:7785,0.01,-9.66,0.30,-0.21,-0.19,-0.36
16:55:49:7985,0.02,-9.61,0.27,-0.14,-0.08,-0.39
16:55:49:8185,0.02,-9.64,0.28,-0.22,-0.15,-0.35
16:55:49:8386,0.02,-9.64,0.30,-0.19,-0.05,-0.34
16:55:49:8586,0.03,-9.62,0.29,-0.29,-0.23,-0.39
16:55:49:8786,0.01,-9.63,0.30,-0.21,-0.29,-0.38
16:55:49:8985,0.01,-9.63,0.30,-0.20,-0.09,-0.39
16:55:49:9185,0.04,-9.65,0.32,-0.28,-0.18,-0.28
16:55:49:9385,0.02,-9.66,0.30,-0.15,-0.14,-0.46
16:55:49:9586,-0.00,-9.64,0.30,-0.20,-0.03,-0.37
16:55:49:9786,-0.00,-9.65,0.30,-0.06,0.04,-0.37
16:55:49:9986,0.01,-9.62,0.30,-0.19,-0.20,-0.39
16:55:50:0186,0.03,-9.66,0.31,-0.35,-0.18,-0.29
16:55:50:0386,-0.00,-9.64,0.26,-0.26,-0.10,-0.29
16:55:50:0586,0.02,-9.65,0.31,-0.13,-0.17,-0.29
16:55:50:0786,0.02,-9.62,0.32,-0.13,-0.06,-0.34
16:55:50:0986,0.03,-9.64,0.30,-0.23,-0.24,-0.35
16:55:50:1186,-0.00,-9.63,0.30,-0.16,-0.23,-0.39
16:55:50:1386,0.04,-9.64,0.30,-0.10,-0.03,-0.37
16:55:50:1586,-0.00,-9.64,0.29,-0.14,-0.18,-0.36
16:55:50:1786,0.01,-9.62,0.32,-0.29,-0.06,-0.42
16:55:50:1986,0.02,-9.63,0.30,-0.06,-0.06,-0.36
16:55:50:2186,0.03,-9.64,0.28,-0.20,-0.07,-0.45
16:55:50:2386,0.02,-9.63,0.31,-0.23,-0.23,-0.31
16:55:50:2586,-0.00,-9.65,0.30,-0.19,0.02,-0.37
16:55:50:2786,0.01,-9.63,0.29,-0.19,-0.06,-0.40
