Time,Ax,Ay,Az,Gx,Gy,Gz
18:46:49:0862,-7.21,6.64,0.57,-0.15,-0.03,-0.36
18:46:49:1083,-7.21,6.63,0.57,-0.20,-0.14,-0.49
18:46:49:1262,-7.22,6.63,0.57,-0.10,-0.09,-0.33
18:46:49:1462,-7.22,6.64,0.59,-0.25,-0.24,-0.41
18:46:49:1662,-7.22,6.62,0.58,-0.21,-0.18,-0.37
18:46:49:1862,-7.22,6.65,0.59,-0.20,-0.10,-0.34
18:46:49:2062,-7.23,6.64,0.59,-0.19,-0.19,-0.37
18:46:49:2262,-7.22,6.66,0.58,-0.17,-0.04,-0.41
18:46:49:2462,-7.23,6.63,0.59,-0.19,-0.19,-0.37
18:46:49:2662,-7.21,6.60,0.59,-0.14,-0.24,-0.30
18:46:49:2862,-7.23,6.64,0.58,-0.11,-0.18,-0.34
18:46:49:3062,-7.23,6.63,0.59,-0.20,-0.20,-0.45
18:46:49:3262,-7.22,6.64,0.57,-0.23,-0.04,-0.39
18:46:49:3462,-7.23,6.65,0.61,-0.18,-0.14,-0.43
18:46:49:3662,-7.23,6.67,0.53,-0.21,-0.22,-0.32
18:46:49:3863,-7.22,6.66,0.60,-0.19,0.01,-0.40
18:46:49:4062,-7.21,6.63,0.59,-0.17,-0.12,-0.39
18:46:49:4262,-7.23,6.64,0.57,-0.19,-0.12,-0.39
18:46:49:4462,-7.22,6.62,0.55,-0.17,-0.08,-0.34
18:46:49:4662,-7.21,6.63,0.59,-0.15,-0.03,-0.37
18:46:49:4863,-7.22,6.64,0.57,-0.16,-0.09,-0.32
18:46:49:5062,-7.21,6.64,0.57,-0.21,-0.22,-0.32
18:46:49:5262,-7.20,6.64,0.60,-0.19,-0.25,-0.36
18:46:49:5463,-7.23,6.63,0.59,-0.19,-0.16,-0.28
18:46:49:5663,-7.22,6.64,0.59,-0.21,-0.10,-0.39
18:46:49:5863,-7.20,6.64,0.60,-0.15,-0.11,-0.44
18:46:49:6084,-7.20,6.64,0.56,-0.24,-0.18,-0.36
18:46:49:6263,-7.21,6.65,0.59,-0.20,-0.20,-0.34
18:46:49:6463,-7.23,6.63,0.57,-0.13,-0.12,-0.39
18:46:49:6663,-7.22,6.66,0.57,-0.22,-0.09,-0.35
18:46:49:6863,-7.21,6.63,0.63,-0.14,-0.18,-0.34
18:46:49:7063,-7.20,6.64,0.59,-0.16,-0.27,-0.44
18:46:49:7263,-7.22,6.65,0.57,-0.17,-0.24,-0.33
18:46:49:7463,-7.22,6.65,0.54,-0.16,-0.23,-0.35
18:46:49:7663,-7.23,6.66,0.58,-0.07,-0.12,-0.37
18:46:49:7863,-7.21,6.64,0.57,-0.17,-0.23,-0.39
18:46:49:8063,-7.22,6.63,0.59,-0.35,-0.14,-0.35
18:46:49:8263,-7.22,6.64,0.59,-0.16,-0.08,-0.34
18:46:49:8463,-7.22,6.65,0.59,-0.13,-0.17,-0.36
18:46:49:8663,-7.22,6.65,0.59,-0.16,-0.10,-0.40
18:46:49:8864,-7.22,6.62,0.59,-0.12,-0.20,-0.31
18:46:49:9063,-7.24,6.64,0.56,-0.21,-0.25,-0.35
18:46:49:9263,-7.22,6.66,0.59,-0.28,-0.23,-0.29
18:46:49:9462,-7.22,6.63,0.59,-0.19,-0.15,-0.37
18:46:49:9662,-7.23,6.64,0.56,-0.21,-0.15,-0.31
18:46:49:9863,-7.23,6.65,0.59,-0.12,0.15,-0.42
18:46:50:0063,-7.20,6.66,0.58,-0.19,-0.16,-0.35
18:46:50:0263,-7.24,6.64,0.59,-0.18,-0.11,-0.30
18:46:50:0463,-7.24,6.66,0.59,-0.12,-0.04,-0.37
18:46:50:0663,-7.21,6.65,0.61,-0.17,-0.11,-0.37
18:46:50:0863,-7.20,6.65,0.58,-0.14,-0.22,-0.39
18:46:50:1084,-7.21,6.65,0.56,-0.19,-0.32,-0.34
18:46:50:1263,-7.23,6.64,0.60,-0.20,0.01,-0.42
18:46:50:1463,-7.23,6.63,0.59,-0.16,-0.06,-0.34
18:46:50:1663,-7.22,6.64,0.58,-0.27,-0.18,-0.36
18:46:50:1863,-7.23,6.64,0.59,-0.21,-0.24,-0.36
18:46:50:2063,-7.21,6.66,0.58,-0.08,-0.07,-0.39
18:46:50:2263,-7.21,6.64,0.58,-0.15,-0.06,-0.43
18:46:50:2463,-7.22,6.64,0.57,-0.18,-0.32,-0.33
18:46:50:2663,-7.23,6.63,0.56,-0.25,-0.19,-0.33
18:46:50:2863,-7.22,6.67,0.59,-0.14,-0.15,-0.36
18:46:50:3063,-7.23,6.63,0.59,-0.21,-0.25,-0.44
18:46:50:3263,-7.20,6.65,0.59,-0.17,-0.14,-0.32
18:46:50:3463,-7.22,6.66,0.57,-0.16,-0.13,-0.38
18:46:50:3663,-7.23,6.63,0.58,-0.18,-0.20,-0.30
18:46:50:3864,-7.21,6.62,0.57,-0.16,-0.20,-0.34
18:46:50:4063,-7.22,6.63,0.61,-0.20,-0.20,-0.37
18:46:50:4263,-7.21,6.65,0.59,-0.16,-0.21,-0.32
18:46:50:4463,-7.22,6.64,0.58,-0.26,-0.16,-0.37
18:46:50:4663,-7.22,6.65,0.61,-0.17,-0.08,-0.32
18:46:50:4863,-7.20,6.64,0.56,-0.16,-0.12,-0.43
18:46:50:5063,-7.25,6.64,0.57,-0.20,-0.11,-0.37
18:46:50:5263,-7.22,6.65,0.59,-0.19,-0.13,-0.29
18:46:50:5463,-7.20,6.66,0.58,-0.16,-0.17,-0.41
18:46:50:5663,-7.21,6.64,0.58,-0.09,-0.12,-0.30
18:46:50:5863,-7.21,6.63,0.58,-0.17,-0.07,-0.35
18:46:50:6086,-7.23,6.64,0.58,-0.18,-0.15,-0.36
18:46:50:6263,-7.23,6.66,0.58,-0.20,-0.03,-0.40
18:46:50:6464,-7.23,6.64,0.59,-0.17,-0.10,-0.36
18:46:50:6663,-7.21,6.67,0.60,-0.15,-0.07,-0.34
18:46:50:6864,-7.22,6.65,0.60,-0.16,-0.10,-0.34
18:46:50:7064,-7.23,6.64,0.58,-0.20,-0.11,-0.26
18:46:50:7264,-7.22,6.64,0.59,-0.26,-0.17,-0.42
18:46:50:7464,-7.22,6.65,0.59,-0.21,-0.27,-0.33
18:46:50:7664,-7.23,6.66,0.59,-0.12,-0.10,-0.43
18:46:50:7864,-7.23,6.62,0.58,-0.16,-0.01,-0.43
18:46:50:8064,-7.22,6.63,0.57,-0.19,-0.15,-0.40
18:46:50:8264,-7.23,6.61,0.57,-0.18,-0.10,-0.38
18:46:50:8464,-7.22,6.63,0.57,-0.24,-0.16,-0.29
