Time,Ax,Ay,Az,Gx,Gy,Gz
11:21:07:2360,9.81,0.07,0.94,-0.20,-0.17,-0.34
11:21:07:2560,9.80,0.10,0.95,-0.24,-0.20,-0.31
11:21:07:2760,9.82,0.10,0.94,-0.08,-0.03,-0.34
11:21:07:2960,9.84,0.09,0.94,-0.19,-0.08,-0.29
11:21:07:3161,9.81,0.09,0.93,-0.20,-0.11,-0.31
11:21:07:3360,9.84,0.09,0.92,-0.24,-0.29,-0.25
11:21:07:3560,9.82,0.10,0.95,-0.22,-0.12,-0.45
11:21:07:3760,9.85,0.12,0.91,-0.23,-0.17,-0.35
11:21:07:3960,9.84,0.09,0.95,-0.23,-0.02,-0.37
11:21:07:4160,9.84,0.08,0.93,-0.22,-0.14,-0.37
11:21:07:4360,9.83,0.09,0.94,-0.16,-0.08,-0.34
11:21:07:4560,9.84,0.08,0.94,-0.13,0.07,-0.35
11:21:07:4760,9.82,0.10,0.96,-0.23,-0.12,-0.35
11:21:07:4960,9.83,0.09,0.93,-0.28,-0.24,-0.39
11:21:07:5160,9.83,0.07,0.92,-0.24,-0.24,-0.35
11:21:07:5360,9.85,0.08,0.93,-0.18,-0.08,-0.38
11:21:07:5560,9.81,0.11,0.93,-0.24,-0.04,-0.29
11:21:07:5760,9.83,0.09,0.93,-0.31,-0.24,-0.35
11:21:07:5960,9.82,0.08,0.94,-0.21,-0.12,-0.37
11:21:07:6160,9.83,0.09,0.94,-0.20,-0.30,-0.37
11:21:07:6360,9.83,0.10,0.92,-0.19,-0.03,-0.34
11:21:07:6560,9.84,0.10,0.91,-0.08,-0.18,-0.41
11:21:07:6760,9.82,0.08,0.93,-0.31,-0.25,-0.35
11:21:07:6960,9.84,0.09,0.93,-0.16,-0.24,-0.37
11:21:07:7160,9.80,0.08,0.94,-0.20,-0.12,-0.45
11:21:07:7360,9.83,0.10,0.91,-0.29,-0.21,-0.37
11:21:07:7560,9.84,0.09,0.94,-0.21,-0.20,-0.34
11:21:07:7760,9.84,0.11,0.94,-0.13,-0.13,-0.37
11:21:07:7960,9.83,0.09,0.94,-0.26,-0.08,-0.33
11:21:07:8161,9.85,0.10,0.92,-0.24,-0.12,-0.32
11:21:07:8360,9.81,0.07,0.93,-0.12,-0.04,-0.40
11:21:07:8560,9.80,0.11,0.95,-0.26,-0.22,-0.32
11:21:07:8760,9.84,0.06,0.95,-0.23,-0.08,-0.33
11:21:07:8961,9.82,0.10,0.93,-0.17,-0.21,-0.32
11:21:07:9161,9.83,0.08,0.96,-0.23,0.02,-0.42
11:21:07:9361,9.84,0.11,0.93,-0.23,-0.19,-0.34
11:21:07:9561,9.82,0.08,0.94,-0.23,-0.08,-0.38
11:21:07:9761,9.83,0.10,0.92,-0.22,-0.05,-0.34
11:21:07:9961,9.82,0.09,0.96,-0.23,-0.16,-0.23
11:21:08:0161,9.82,0.09,0.93,-0.19,-0.12,-0.34
11:21:08:0361,9.83,0.09,0.91,-0.22,-0.09,-0.38
11:21:08:0561,9.83,0.08,0.94,-0.19,-0.10,-0.35
11:21:08:0761,9.82,0.08,0.91,-0.20,-0.09,-0.48
11:21:08:0961,9.83,0.09,0.95,-0.11,-0.20,-0.32
11:21:08:1161,9.83,0.12,0.93,-0.23,-0.08,-0.32
11:21:08:1361,9.86,0.12,0.93,-0.28,-0.20,-0.36
11:21:08:1561,9.83,0.07,0.94,-0.14,-0.16,-0.35
11:21:08:1761,9.81,0.11,0.92,-0.28,-0.30,-0.35
11:21:08:1961,9.85,0.07,0.91,-0.20,-0.04,-0.36
11:21:08:2161,9.81,0.07,0.93,-0.20,-0.18,-0.35
11:21:08:2361,9.84,0.08,0.94,-0.20,0.03,-0.38
11:21:08:2561,9.84,0.08,0.91,-0.22,-0.11,-0.37
11:21:08:2761,9.83,0.11,0.95,-0.20,-0.09,-0.34
11:21:08:2961,9.82,0.09,0.93,-0.26,-0.05,-0.39
11:21:08:3162,9.81,0.11,0.92,-0.27,-0.28,-0.36
11:21:08:3362,9.84,0.08,0.91,-0.17,-0.08,-0.42
11:21:08:3561,9.83,0.09,0.92,-0.22,0.04,-0.36
11:21:08:3761,9.85,0.09,0.92,-0.16,-0.23,-0.37
11:21:08:3961,9.83,0.09,0.96,-0.23,-0.30,-0.36
11:21:08:4161,9.82,0.10,0.93,-0.15,-0.09,-0.32
11:21:08:4361,9.83,0.09,0.92,-0.19,-0.17,-0.40
11:21:08:4561,9.81,0.10,0.93,-0.24,-0.27,-0.35
11:21:08:4761,9.82,0.09,0.95,-0.33,-0.17,-0.28
11:21:08:4961,9.83,0.09,0.93,-0.21,-0.20,-0.40
11:21:08:5161,9.81,0.09,0.94,-0.17,-0.17,-0.41
11:21:08:5361,9.84,0.08,0.91,-0.10,-0.05,-0.32
11:21:08:5561,9.85,0.05,0.90,-0.26,-0.14,-0.31
11:21:08:5762,9.85,0.03,0.90,-0.07,-0.03,-0.36
11:21:08:5961,9.80,0.10,0.92,-0.20,-0.20,-0.34
11:21:08:6161,9.81,0.07,0.90,-0.25,-0.13,-0.44
11:21:08:6361,9.84,0.12,0.96,-0.20,-0.05,-0.40
11:21:08:6561,9.82,0.13,0.95,-0.19,-0.10,-0.33
11:21:08:6761,9.85,0.09,0.91,-0.20,-0.02,-0.42
11:21:08:6961,9.81,0.09,0.93,-0.13,-0.02,-0.32
11:21:08:7162,9.83,0.08,0.92,-0.20,-0.05,-0.31
11:21:08:7362,9.80,0.11,0.93,-0.21,0.00,-0.34
11:21:08:7562,9.81,0.06,0.92,-0.16,-0.19,-0.35
11:21:08:7762,9.81,0.09,0.93,-0.14,-0.29,-0.40
11:21:08:7962,9.83,0.09,0.93,-0.23,-0.22,-0.39
11:21:08:8162,9.84,0.10,0.92,-0.24,-0.19,-0.29
11:21:08:8362,9.84,0.07,0.94,-0.20,-0.19,-0.36
11:21:08:8562,9.82,0.07,0.92,-0.20,-0.07,-0.34
11:21:08:8762,9.83,0.09,0.91,-0.10,0.00,-0.44
11:21:08:8962,9.82,0.09,0.93,-0.19,-0.09,-0.40
11:21:08:9162,9.81,0.10,0.93,-0.10,-0.11,-0.29
11:21:08:9362,9.83,0.11,0.93,-0.06,-0.12,-0.32
11:21:08:9562,9.82,0.10,0.91,-0.20,-0.16,-0.34
11:21:08:9762,9.82,0.09,0.92,-0.24,-0.17,-0.32
11:21:08:9962,9.81,0.11,0.96,-0.19,-0.07,-0.41
11:21:09:0162,9.82,0.10,0.92,-0.19,-0.16,-0.32
11:21:09:0362,9.82,0.08,0.94,-0.16,-0.28,-0.36
11:21:09:0562,9.82,0.11,0.90,-0.20,-0.20,-0.34
11:21:09:0762,9.81,0.08,0.92,-0.10,-0.16,-0.37
11:21:09:0962,9.81,0.07,0.96,-0.16,-0.08,-0.43
11:21:09:1162,9.81,0.08,0.91,-0.24,-0.24,-0.31
11:21:09:1362,9.81,0.10,0.95,-0.17,-0.20,-0.33
11:21:09:1562,9.82,0.08,0.94,-0.20,-0.24,-0.32
11:21:09:1762,9.81,0.11,0.95,-0.14,0.05,-0.36
11:21:09:1962,9.82,0.09,0.92,-0.19,-0.08,-0.36
11:21:09:2162,9.80,0.09,0.94,-0.06,-0.08,-0.37
11:21:09:2362,9.82,0.07,0.93,-0.23,-0.21,-0.31
11:21:09:2562,9.80,0.08,0.91,-0.17,-0.22,-0.32
11:21:09:2763,9.84,0.07,0.93,-0.18,-0.08,-0.39
11:21:09:2963,9.82,0.07,0.91,-0.18,0.07,-0.38
11:21:09:3163,9.83,0.08,0.95,-0.19,-0.17,-0.35
11:21:09:3363,9.84,0.11,0.94,-0.17,-0.04,-0.38
11:21:09:3563,9.86,0.13,0.91,-0.21,-0.10,-0.35
11:21:09:3762,9.81,0.10,0.93,-0.17,-0.07,-0.35
