Time,Ax,Ay,Az,Gx,Gy,Gz
17:24:17:6487,-0.60,1.41,-9.45,-0.10,0.03,-0.45
17:24:17:6687,-0.61,1.42,-9.45,-0.16,-0.02,-0.39
17:24:17:6887,-0.59,1.41,-9.46,-0.29,-0.19,-0.30
17:24:17:7087,-0.57,1.42,-9.44,-0.20,-0.07,-0.33
17:24:17:7288,-0.59,1.39,-9.39,-0.24,-0.09,-0.36
17:24:17:7488,-0.60,1.39,-9.41,-0.13,-0.06,-0.29
17:24:17:7688,-0.58,1.37,-9.44,-0.28,-0.20,-0.37
17:24:17:7888,-0.59,1.38,-9.47,-0.27,-0.35,-0.39
17:24:17:8088,-0.60,1.41,-9.48,-0.18,-0.16,-0.39
17:24:17:8288,-0.58,1.37,-9.47,-0.20,0.00,-0.36
17:24:17:8488,-0.61,1.38,-9.41,-0.18,-0.08,-0.38
17:24:17:8688,-0.60,1.41,-9.42,-0.14,-0.03,-0.46
17:24:17:8888,-0.60,1.38,-9.44,-0.23,-0.17,-0.38
17:24:17:9088,-0.58,1.40,-9.45,-0.16,-0.09,-0.35
17:24:17:9288,-0.60,1.39,-9.46,-0.21,-0.04,-0.40
17:24:17:9488,-0.60,1.39,-9.41,-0.24,-0.26,-0.29
17:24:17:9688,-0.61,1.39,-9.46,-0.13,-0.16,-0.38
17:24:17:9888,-0.58,1.39,-9.43,-0.23,-0.08,-0.39
17:24:18:0088,-0.58,1.39,-9.43,-0.23,-0.29,-0.31
17:24:18:0289,-0.59,1.40,-9.43,-0.21,-0.19,-0.37
17:24:18:0488,-0.59,1.38,-9.39,-0.17,-0.01,-0.36
17:24:18:0688,-0.60,1.40,-9.41,-0.34,-0.26,-0.29
17:24:18:0888,-0.61,1.41,-9.41,-0.27,-0.11,-0.38
17:24:18:1088,-0.60,1.39,-9.37,-0.23,-0.20,-0.37
17:24:18:1288,-0.60,1.41,-9.43,-0.29,-0.20,-0.41
17:24:18:1488,-0.61,1.38,-9.43,-0.11,0.02,-0.29
17:24:18:1688,-0.61,1.41,-9.43,-0.30,-0.16,-0.37
17:24:18:1888,-0.59,1.38,-9.48,-0.15,0.19,-0.39
17:24:18:2088,-0.59,1.41,-9.45,-0.21,-0.32,-0.29
17:24:18:2288,-0.59,1.41,-9.42,-0.16,-0.05,-0.36
17:24:18:2488,-0.60,1.40,-9.44,-0.27,-0.10,-0.32
17:24:18:2688,-0.59,1.42,-9.37,-0.24,-0.01,-0.32
