Time,Ax,Ay,Az,Gx,Gy,Gz
17:11:57:4267,0.04,-9.60,0.19,-0.20,-0.25,-0.32
17:11:57:4467,0.03,-9.62,0.25,-0.18,-0.18,-0.35
17:11:57:4668,0.06,-9.63,0.22,-0.17,-0.14,-0.36
17:11:57:4867,0.04,-9.63,0.19,-0.24,0.02,-0.33
17:11:57:5068,0.05,-9.61,0.19,-0.19,-0.19,-0.39
17:11:57:5268,0.03,-9.61,0.21,-0.08,-0.16,-0.36
17:11:57:5468,0.03,-9.62,0.19,-0.11,-0.10,-0.35
17:11:57:5667,0.05,-9.60,0.23,-0.15,-0.23,-0.33
17:11:57:5867,0.03,-9.61,0.23,-0.21,-0.23,-0.39
17:11:57:6067,0.03,-9.61,0.23,-0.25,-0.19,-0.39
17:11:57:6267,0.06,-9.62,0.22,-0.17,-0.17,-0.33
17:11:57:6467,0.04,-9.63,0.22,-0.24,-0.12,-0.31
17:11:57:6667,0.06,-9.62,0.23,-0.12,-0.12,-0.42
17:11:57:6867,0.04,-9.62,0.23,-0.20,-0.19,-0.34
17:11:57:7067,0.05,-9.59,0.19,-0.19,-0.01,-0.36
17:11:57:7267,0.05,-9.63,0.19,-0.15,-0.15,-0.37
17:11:57:7467,0.06,-9.62,0.22,-0.18,0.00,-0.42
17:11:57:7667,0.04,-9.61,0.23,-0.18,-0.20,-0.31
17:11:57:7867,0.05,-9.61,0.23,-0.22,-0.16,-0.35
17:11:57:8067,0.04,-9.63,0.22,-0.09,-0.08,-0.45
17:11:57:8267,0.05,-9.59,0.22,-0.13,-0.06,-0.32
17:11:57:8467,0.04,-9.61,0.22,-0.16,-0.11,-0.44
17:11:57:8667,0.05,-9.59,0.24,-0.24,-0.07,-0.34
17:11:57:8867,0.04,-9.60,0.20,-0.27,-0.30,-0.30
17:11:57:9067,0.05,-9.60,0.19,-0.22,-0.06,-0.45
17:11:57:9267,0.05,-9.61,0.20,-0.31,-0.23,-0.28
17:11:57:9467,0.04,-9.62,0.21,-0.12,0.09,-0.43
17:11:57:9668,0.03,-9.63,0.20,-0.29,-0.12,-0.37
17:11:57:9868,0.07,-9.64,0.19,-0.28,-0.20,-0.35
17:11:58:0068,0.05,-9.63,0.20,-0.24,-0.16,-0.42
17:11:58:0267,0.04,-9.63,0.19,-0.15,-0.20,-0.29
17:11:58:0468,0.05,-9.64,0.21,-0.24,-0.24,-0.32
17:11:58:0668,0.06,-9.61,0.23,-0.25,-0.18,-0.35
17:11:58:0868,0.03,-9.63,0.22,-0.20,-0.25,-0.37
17:11:58:1068,0.06,-9.61,0.22,-0.26,-0.20,-0.36
17:11:58:1268,0.06,-9.62,0.20,-0.19,-0.15,-0.30
17:11:58:1468,0.05,-9.61,0.19,-0.20,-0.06,-0.32
17:11:58:1668,0.06,-9.63,0.23,-0.20,-0.17,-0.38
17:11:58:1868,0.04,-9.64,0.24,-0.20,-0.11,-0.37
17:11:58:2068,0.06,-9.60,0.21,-0.24,-0.11,-0.36
17:11:58:2268,0.04,-9.60,0.23,-0.17,-0.26,-0.35
17:11:58:2468,0.04,-9.63,0.22,-0.23,-0.20,-0.35
17:11:58:2668,0.03,-9.61,0.23,-0.18,-0.18,-0.34
17:11:58:2868,0.04,-9.62,0.20,-0.20,-0.14,-0.31
17:11:58:3068,0.04,-9.60,0.22,-0.18,-0.08,-0.28
17:11:58:3268,0.06,-9.64,0.20,-0.19,-0.20,-0.32
17:11:58:3468,0.02,-9.61,0.21,-0.23,-0.24,-0.36
17:11:58:3668,0.05,-9.64,0.23,-0.16,-0.09,-0.36
17:11:58:3868,0.05,-9.64,0.22,-0.13,-0.08,-0.36
17:11:58:4068,0.03,-9.60,0.22,-0.17,-0.20,-0.40
17:11:58:4268,0.06,-9.60,0.23,-0.22,-0.20,-0.39
17:11:58:4468,0.05,-9.61,0.19,-0.19,-0.12,-0.31
17:11:58:4669,0.05,-9.63,0.23,-0.21,-0.12,-0.44
17:11:58:4868,0.05,-9.63,0.24,-0.17,-0.08,-0.43
17:11:58:5068,0.04,-9.60,0.19,-0.24,-0.17,-0.33
17:11:58:5268,0.03,-9.62,0.22,-0.25,-0.23,-0.36
17:11:58:5468,0.04,-9.61,0.23,-0.18,-0.15,-0.35
17:11:58:5668,0.05,-9.61,0.24,-0.16,-0.04,-0.34
17:11:58:5868,0.03,-9.58,0.20,-0.17,-0.10,-0.30
17:11:58:6068,0.05,-9.62,0.20,-0.17,-0.16,-0.37
17:11:58:6268,0.03,-9.63,0.21,-0.18,-0.08,-0.38
17:11:58:6468,0.06,-9.61,0.24,-0.28,-0.31,-0.29
17:11:58:6668,0.06,-9.63,0.20,-0.23,-0.19,-0.42
17:11:58:6868,0.07,-9.63,0.22,-0.20,-0.16,-0.33
17:11:58:7068,0.06,-9.62,0.20,-0.16,0.04,-0.38
17:11:58:7269,0.06,-9.61,0.21,-0.13,-0.07,-0.42
17:11:58:7468,0.06,-9.62,0.21,-0.30,-0.19,-0.37
17:11:58:7669,0.05,-9.60,0.21,-0.16,-0.14,-0.37
17:11:58:7868,0.05,-9.62,0.24,-0.10,-0.19,-0.35
17:11:58:8069,0.04,-9.61,0.19,-0.23,-0.10,-0.30
17:11:58:8268,0.05,-9.62,0.23,-0.23,-0.20,-0.27
