Time,Ax,Ay,Az,Gx,Gy,Gz
17:27:16:2975,2.23,-8.95,0.32,-0.17,-0.02,-0.38
17:27:16:3175,2.54,-9.49,0.54,-0.27,-0.02,-0.41
17:27:16:3375,2.64,-9.01,0.70,-0.35,-0.18,-0.42
17:27:16:3575,2.23,-9.71,0.24,0.02,0.00,-0.48
17:27:16:3775,2.35,-9.62,0.48,-0.31,-0.11,-0.30
17:27:16:3975,2.32,-9.21,0.37,-0.09,-0.16,-0.39
17:27:16:4175,2.40,-9.26,0.45,-0.18,0.15,-0.29
17:27:16:4375,2.38,-9.19,0.47,-0.08,-0.18,-0.32
17:27:16:4575,2.32,-9.37,0.34,-0.16,-0.14,-0.40
17:27:16:4775,2.35,-9.38,0.49,-0.28,-0.11,-0.30
17:27:16:4975,2.36,-9.31,0.39,-0.12,-0.14,-0.40
17:27:16:5175,2.35,-9.49,0.42,-0.34,-0.01,-0.26
17:27:16:5375,2.35,-9.26,0.42,-0.17,-0.25,-0.32
17:27:16:5575,2.36,-9.30,0.40,-0.14,-0.12,-0.44
17:27:16:5776,2.35,-9.31,0.47,-0.29,-0.23,-0.28
17:27:16:5977,2.36,-9.31,0.36,-0.16,-0.28,-0.35
17:27:16:6176,2.35,-9.36,0.42,-0.29,-0.14,-0.31
17:27:16:6376,2.38,-9.33,0.41,-0.16,-0.20,-0.36
17:27:16:6576,2.35,-9.35,0.42,-0.37,-0.08,-0.39
17:27:16:6776,2.36,-9.30,0.45,-0.10,-0.19,-0.39
17:27:16:6977,2.34,-9.32,0.41,-0.13,-0.08,-0.36
17:27:16:7176,2.35,-9.35,0.42,-0.17,-0.16,-0.33
17:27:16:7377,2.35,-9.29,0.42,-0.20,-0.18,-0.42
17:27:16:7576,2.37,-9.34,0.46,-0.29,-0.24,-0.35
17:27:16:7777,2.36,-9.29,0.40,-0.24,-0.22,-0.30
17:27:16:7977,2.37,-9.31,0.41,-0.26,-0.14,-0.39
17:27:16:8177,2.36,-9.31,0.40,-0.24,-0.21,-0.24
17:27:16:8377,2.36,-9.31,0.40,-0.26,-0.19,-0.33
17:27:16:8577,2.36,-9.35,0.40,-0.25,-0.20,-0.26
17:27:16:8777,2.35,-9.35,0.41,-0.15,-0.13,-0.37
17:27:16:8977,2.36,-9.33,0.41,-0.29,-0.11,-0.45
17:27:16:9177,2.36,-9.32,0.41,-0.15,-0.12,-0.30
17:27:16:9377,2.35,-9.32,0.40,-0.17,-0.02,-0.41
17:27:16:9577,2.35,-9.36,0.41,-0.15,-0.14,-0.37
17:27:16:9777,2.35,-9.33,0.42,-0.21,-0.10,-0.45
17:27:16:9977,2.34,-9.33,0.42,-0.13,-0.15,-0.34
17:27:17:0177,2.36,-9.34,0.38,-0.12,-0.07,-0.34
17:27:17:0377,2.37,-9.39,0.43,-0.09,-0.09,-0.39
17:27:17:0577,2.35,-9.30,0.41,-0.20,0.08,-0.42
17:27:17:0777,2.35,-9.36,0.43,-0.20,-0.16,-0.32
17:27:17:0978,2.35,-9.33,0.39,-0.11,-0.08,-0.41
17:27:17:1177,2.36,-9.33,0.40,-0.20,-0.29,-0.39
17:27:17:1377,2.36,-9.30,0.44,-0.21,-0.15,-0.34
17:27:17:1577,2.37,-9.33,0.42,-0.18,-0.16,-0.39
17:27:17:1777,2.34,-9.35,0.42,-0.24,-0.20,-0.32
17:27:17:1977,2.38,-9.36,0.43,-0.27,-0.11,-0.34
17:27:17:2177,2.36,-9.31,0.42,-0.24,-0.26,-0.43
17:27:17:2377,2.36,-9.31,0.40,-0.16,-0.19,-0.38
17:27:17:2577,2.34,-9.34,0.41,-0.19,-0.18,-0.29
17:27:17:2777,2.34,-9.37,0.41,-0.24,-0.31,-0.30
17:27:17:2977,2.37,-9.31,0.41,-0.20,-0.21,-0.32
17:27:17:3177,2.35,-9.32,0.44,-0.23,-0.10,-0.40
