Time,Ax,Ay,Az,Gx,Gy,Gz
14:40:11:1804,-0.09,0.12,10.06,-0.22,-0.21,-0.31
14:40:11:1857,2.30,0.26,9.79,-0.32,0.00,-0.41
14:40:11:2016,2.33,0.20,9.85,-0.03,-0.13,-0.36
14:43:28:8446,2.28,0.27,9.85,-0.52,-0.19,-0.44
14:43:28:8646,2.27,0.22,9.82,-0.04,-0.23,-0.32
14:43:28:8847,2.34,0.25,9.87,-0.20,-0.11,-0.36
14:43:28:9046,2.28,0.29,9.74,-0.16,-0.03,-0.42
14:43:28:9246,2.34,0.22,9.89,-0.16,-0.36,-0.29
14:43:28:9446,2.28,0.28,9.79,-0.43,-0.14,-0.42
14:43:28:9646,2.31,0.20,9.82,0.00,-0.29,-0.26
14:43:28:9847,2.30,0.25,9.89,-0.25,-0.14,-0.42
14:43:29:0046,2.28,0.21,9.80,-0.28,-0.01,-0.34
14:43:29:0246,2.30,0.23,9.80,-0.06,-0.30,-0.33
14:43:29:0446,2.31,0.29,9.83,-0.42,-0.29,-0.40
14:43:29:0646,2.30,0.24,9.80,-0.09,-0.17,-0.42
14:43:29:0846,2.28,0.22,9.84,-0.17,-0.21,-0.33
14:43:29:1047,2.32,0.25,9.88,-0.35,0.03,-0.40
14:43:29:1247,2.30,0.21,9.82,-0.04,-0.10,-0.42
14:43:29:1447,2.32,0.24,9.82,-0.35,-0.12,-0.33
14:43:29:1647,2.30,0.27,9.81,-0.24,-0.21,-0.35
14:43:29:1847,2.30,0.24,9.81,-0.21,-0.11,-0.31
14:43:29:2047,2.31,0.25,9.82,-0.28,-0.13,-0.36
14:43:29:2247,2.30,0.27,9.80,-0.01,-0.12,-0.42
14:43:29:2447,2.29,0.24,9.86,-0.33,-0.12,-0.31
14:43:29:2647,2.29,0.20,9.80,0.04,-0.15,-0.37
14:43:29:2847,2.32,0.25,9.88,-0.34,-0.20,-0.38
14:43:29:3047,2.30,0.26,9.81,-0.18,-0.08,-0.37
14:43:29:3247,2.32,0.21,9.80,-0.15,-0.17,-0.42
14:43:29:3447,2.31,0.27,9.83,-0.42,-0.05,-0.37
14:43:29:3647,2.30,0.21,9.81,-0.03,-0.06,-0.34
14:43:29:3848,2.32,0.24,9.83,-0.23,-0.03,-0.36
14:43:29:4047,2.31,0.25,9.83,-0.24,-0.07,-0.42
14:43:29:4247,2.30,0.24,9.85,-0.29,-0.18,-0.32
14:43:29:4447,2.29,0.25,9.80,-0.31,-0.06,-0.36
14:43:29:4647,2.31,0.23,9.83,-0.18,-0.07,-0.37
14:43:29:4847,2.30,0.25,9.86,-0.26,-0.21,-0.36
14:43:29:5047,2.32,0.22,9.80,-0.20,-0.23,-0.28
14:43:29:5247,2.33,0.22,9.86,-0.20,-0.13,-0.37
14:43:29:5447,2.31,0.25,9.84,-0.28,-0.02,-0.42
14:43:29:5647,2.31,0.22,9.80,-0.17,-0.29,-0.36
14:43:29:5847,2.28,0.26,9.82,-0.36,-0.28,-0.45
14:43:29:6047,2.30,0.23,9.81,-0.28,-0.09,-0.34
14:43:29:6247,2.32,0.22,9.85,-0.08,-0.25,-0.39
14:43:29:6448,2.31,0.25,9.88,-0.44,-0.19,-0.29
14:43:29:6647,2.29,0.20,9.78,0.13,-0.22,-0.43
14:43:29:6847,2.32,0.25,9.84,-0.48,-0.23,-0.34
14:43:29:7047,2.25,0.26,9.80,-0.14,-0.12,-0.36
14:43:29:7247,2.32,0.20,9.91,-0.03,-0.12,-0.37
14:43:29:7447,2.30,0.25,9.83,-0.36,-0.01,-0.38
14:43:29:7647,2.31,0.21,9.85,-0.05,-0.17,-0.37
14:43:29:7848,2.30,0.25,9.82,-0.26,-0.10,-0.37
14:43:29:8046,2.30,0.24,9.81,-0.07,-0.21,-0.34
14:43:29:8246,2.28,0.24,9.82,-0.17,-0.32,-0.36
14:43:29:8447,2.28,0.22,9.83,-0.28,-0.01,-0.35
14:43:29:8647,2.33,0.23,9.86,-0.01,-0.10,-0.38
14:43:29:8847,2.29,0.27,9.81,-0.31,0.04,-0.38
14:43:29:9047,2.33,0.20,9.87,-0.04,-0.20,-0.31
14:43:29:9247,2.29,0.26,9.80,-0.22,-0.15,-0.36
14:43:29:9447,2.32,0.22,9.80,-0.26,-0.21,-0.31
14:43:29:9647,2.31,0.21,9.80,-0.07,-0.20,-0.39
14:43:29:9847,2.28,0.25,9.82,-0.48,-0.16,-0.37
14:43:30:0047,2.30,0.23,9.81,-0.15,-0.06,-0.32
14:43:30:0247,2.32,0.24,9.87,-0.20,-0.15,-0.36
14:43:30:0447,2.31,0.24,9.86,-0.28,0.03,-0.42
14:43:30:0647,2.29,0.20,9.82,0.04,-0.14,-0.36
14:43:30:0847,2.29,0.24,9.83,-0.44,-0.16,-0.37
14:43:30:1047,2.29,0.25,9.79,-0.13,-0.11,-0.40
14:43:30:1247,2.32,0.23,9.84,-0.20,-0.08,-0.26
14:43:30:1447,2.31,0.27,9.81,-0.29,-0.27,-0.39
14:43:30:1647,2.30,0.23,9.80,-0.30,-0.14,-0.38
14:43:30:1847,2.28,0.23,9.86,-0.14,-0.10,-0.31
14:43:30:2047,2.29,0.23,9.87,-0.26,-0.21,-0.35
14:43:30:2247,2.31,0.23,9.82,-0.21,-0.23,-0.40
14:43:30:2447,2.29,0.22,9.79,-0.29,-0.11,-0.42
14:43:30:2647,2.34,0.23,9.83,-0.09,-0.23,-0.36
14:43:30:2847,2.28,0.29,9.79,-0.31,-0.21,-0.34
14:43:30:3047,2.34,0.24,9.79,-0.08,-0.20,-0.31
14:43:30:3247,2.30,0.25,9.83,-0.24,-0.22,-0.23
14:43:30:3447,2.31,0.23,9.80,-0.29,-0.09,-0.36
14:43:30:3647,2.28,0.20,9.84,-0.05,0.00,-0.44
14:43:30:3848,2.27,0.22,9.86,-0.36,0.01,-0.47
14:43:30:4048,2.32,0.25,9.82,-0.10,-0.14,-0.37
14:43:30:4247,2.30,0.26,9.83,-0.19,-0.12,-0.35
14:43:30:4447,2.29,0.23,9.82,-0.26,-0.15,-0.38
14:43:30:4647,2.32,0.23,9.81,-0.12,-0.08,-0.40
14:43:30:4847,2.31,0.24,9.86,-0.35,-0.19,-0.42
14:43:30:5047,2.30,0.23,9.83,-0.17,-0.13,-0.37
14:43:30:5247,2.31,0.24,9.81,-0.20,-0.07,-0.42
14:43:30:5447,2.31,0.24,9.78,-0.28,0.09,-0.37
14:43:30:5648,2.30,0.22,9.86,-0.01,-0.17,-0.37
14:43:30:5848,2.32,0.28,9.80,-0.44,-0.10,-0.39
14:43:30:6048,2.31,0.20,9.85,-0.13,-0.14,-0.32
14:43:30:6248,2.31,0.23,9.83,-0.40,-0.12,-0.37
14:43:30:6448,2.30,0.21,9.82,-0.14,-0.26,-0.28
14:43:30:6648,2.29,0.21,9.87,-0.27,-0.14,-0.34
14:43:30:6848,2.31,0.23,9.80,-0.31,-0.10,-0.45
14:43:30:7048,2.30,0.23,9.80,0.14,-0.08,-0.36
14:43:30:7248,2.28,0.27,9.81,-0.44,0.05,-0.30
14:43:30:7448,2.30,0.24,9.81,-0.05,-0.19,-0.29
14:43:30:7648,2.31,0.26,9.87,-0.36,-0.20,-0.40
14:43:30:7848,2.29,0.24,9.80,-0.29,-0.18,-0.38
14:43:30:8049,2.31,0.24,9.82,-0.20,-0.06,-0.37
14:43:30:8249,2.31,0.28,9.84,-0.44,-0.08,-0.38
14:43:30:8449,2.30,0.22,9.83,0.02,-0.24,-0.27
14:43:30:8649,2.30,0.26,9.82,-0.47,-0.07,-0.39
14:43:30:8850,2.29,0.23,9.79,-0.05,-0.04,-0.34
14:43:30:9049,2.30,0.26,9.81,-0.34,-0.08,-0.38
14:43:30:9249,2.26,0.21,9.80,-0.20,-0.11,-0.35
14:43:30:9449,2.31,0.22,9.86,-0.21,-0.25,-0.33
14:43:30:9649,2.28,0.25,9.80,-0.28,-0.23,-0.34
14:43:30:9849,2.31,0.24,9.84,-0.17,-0.22,-0.37
14:43:31:0049,2.27,0.29,9.81,-0.31,0.08,-0.47
14:43:31:0249,2.28,0.21,9.87,-0.06,-0.34,-0.29
14:43:31:0449,2.32,0.24,9.86,-0.33,-0.01,-0.43
14:43:31:0649,2.29,0.26,9.77,-0.20,-0.14,-0.34
14:43:31:0849,2.30,0.21,9.88,-0.01,-0.23,-0.30
14:43:31:1049,2.30,0.29,9.83,-0.40,-0.08,-0.42
14:43:31:1249,2.31,0.20,9.81,-0.02,-0.03,-0.37
14:43:31:1450,2.32,0.25,9.83,-0.39,-0.07,-0.37
14:43:31:1649,2.30,0.25,9.80,-0.08,-0.12,-0.39
14:43:31:1850,2.31,0.19,9.84,-0.19,-0.21,-0.32
14:43:31:2049,2.32,0.26,9.84,-0.19,-0.10,-0.40
14:43:31:2249,2.30,0.25,9.79,-0.15,-0.16,-0.48
14:43:31:2449,2.30,0.23,9.84,-0.25,-0.22,-0.38
14:43:31:2649,2.29,0.26,9.82,-0.23,-0.20,-0.33
14:43:31:2850,2.33,0.25,9.81,-0.16,-0.19,-0.40
14:43:31:3050,2.30,0.25,9.82,-0.20,-0.14,-0.33
14:43:31:3250,2.32,0.24,9.84,-0.26,-0.06,-0.32
14:43:31:3450,2.29,0.25,9.80,-0.26,-0.01,-0.40
14:43:31:3650,2.28,0.21,9.83,-0.06,-0.08,-0.29
14:43:31:3851,2.32,0.26,9.86,-0.30,-0.04,-0.38
14:43:31:4050,2.30,0.21,9.84,-0.18,-0.12,-0.40
14:43:31:4250,2.31,0.24,9.86,-0.24,-0.18,-0.31
14:43:31:4450,2.28,0.25,9.80,-0.24,-0.14,-0.45
