Time,Ax,Ay,Az,Gx,Gy,Gz
18:38:25:0458,-9.71,0.20,-0.04,-0.23,-0.21,-0.37
18:38:25:0658,-9.70,0.19,-0.03,-0.11,-0.04,-0.32
18:38:25:0858,-9.70,0.16,-0.04,-0.19,-0.23,-0.34
18:38:25:1058,-9.69,0.16,-0.05,-0.15,-0.19,-0.29
18:38:25:1258,-9.72,0.20,-0.01,-0.16,-0.06,-0.31
18:38:25:1458,-9.69,0.17,-0.06,-0.13,-0.03,-0.34
18:38:25:1658,-9.68,0.18,-0.04,-0.04,-0.11,-0.37
18:38:25:1858,-9.68,0.19,-0.06,-0.19,-0.07,-0.42
18:38:25:2058,-9.70,0.19,-0.06,-0.20,-0.19,-0.32
18:38:25:2258,-9.70,0.21,-0.02,-0.14,-0.03,-0.39
18:38:25:2458,-9.69,0.19,-0.03,-0.13,-0.14,-0.38
18:38:25:2658,-9.70,0.19,-0.06,-0.16,-0.20,-0.32
18:38:25:2858,-9.70,0.18,-0.05,-0.20,-0.14,-0.31
18:38:25:3059,-9.70,0.17,-0.06,-0.16,-0.18,-0.37
18:38:25:3258,-9.69,0.20,-0.06,-0.16,-0.17,-0.41
18:38:25:3459,-9.70,0.20,-0.04,-0.20,-0.07,-0.40
18:38:25:3659,-9.69,0.20,-0.06,-0.19,-0.12,-0.33
18:38:25:3859,-9.70,0.18,-0.03,-0.22,-0.29,-0.34
18:38:25:4059,-9.70,0.18,-0.02,-0.14,-0.04,-0.36
18:38:25:4259,-9.70,0.18,-0.06,-0.10,-0.12,-0.33
18:38:25:4459,-9.70,0.18,-0.05,-0.27,-0.14,-0.38
18:38:25:4659,-9.69,0.19,-0.05,-0.20,-0.07,-0.35
18:38:25:4859,-9.70,0.16,-0.03,-0.14,-0.20,-0.34
18:38:25:5059,-9.70,0.20,-0.04,-0.19,-0.11,-0.32
18:38:25:5282,-9.71,0.17,-0.04,-0.12,-0.16,-0.33
18:38:25:5459,-9.68,0.17,-0.02,-0.16,0.08,-0.34
18:38:25:5659,-9.68,0.19,-0.05,-0.24,-0.12,-0.44
18:38:25:5859,-9.71,0.18,-0.05,-0.11,-0.14,-0.29
18:38:25:6059,-9.69,0.16,-0.03,-0.24,-0.20,-0.39
18:38:25:6259,-9.68,0.18,-0.05,-0.13,-0.11,-0.43
18:38:25:6459,-9.70,0.18,-0.06,-0.17,-0.11,-0.40
18:38:25:6659,-9.71,0.19,-0.05,-0.16,-0.13,-0.31
18:38:25:6859,-9.70,0.20,-0.03,-0.15,-0.14,-0.38
18:38:25:7059,-9.70,0.18,-0.04,-0.23,-0.16,-0.34
18:38:25:7259,-9.69,0.18,-0.04,-0.16,-0.06,-0.38
18:38:25:7459,-9.72,0.19,-0.04,-0.30,-0.24,-0.35
18:38:25:7659,-9.69,0.18,-0.03,-0.23,-0.14,-0.31
18:38:25:7859,-9.69,0.19,-0.05,-0.17,-0.07,-0.32
18:38:25:8060,-9.70,0.17,-0.04,-0.15,-0.06,-0.32
18:38:25:8260,-9.70,0.17,-0.01,-0.22,-0.22,-0.34
18:38:25:8459,-9.69,0.18,-0.03,-0.28,-0.23,-0.31
18:38:25:8659,-9.69,0.19,-0.05,-0.23,-0.14,-0.43
18:38:25:8859,-9.68,0.19,-0.05,-0.16,-0.03,-0.29
18:38:25:9059,-9.69,0.18,-0.07,-0.17,-0.14,-0.32
18:38:25:9260,-9.70,0.19,-0.04,-0.15,-0.16,-0.37
18:38:25:9460,-9.68,0.18,-0.02,-0.09,-0.03,-0.42
18:38:25:9660,-9.70,0.17,-0.06,-0.20,-0.08,-0.32
18:38:25:9860,-9.70,0.20,-0.01,-0.20,-0.21,-0.38
18:38:26:0061,-9.70,0.16,-0.03,-0.22,-0.03,-0.40
18:38:26:0282,-9.69,0.16,-0.04,-0.17,-0.06,-0.33
18:38:26:0461,-9.70,0.19,-0.00,-0.14,-0.12,-0.31
18:38:26:0661,-9.71,0.17,-0.06,-0.14,-0.09,-0.37
18:38:26:0861,-9.69,0.19,-0.05,-0.19,-0.14,-0.45
18:38:26:1061,-9.69,0.19,-0.03,-0.20,-0.18,-0.36
18:38:26:1261,-9.71,0.18,-0.03,-0.23,-0.16,-0.44
18:38:26:1461,-9.67,0.18,-0.05,-0.20,-0.07,-0.36
18:38:26:1661,-9.70,0.18,-0.05,-0.14,-0.17,-0.36
18:38:26:1861,-9.70,0.19,-0.02,-0.12,-0.19,-0.31
18:38:26:2061,-9.69,0.18,-0.08,-0.21,0.00,-0.36
18:38:26:2261,-9.69,0.19,-0.06,-0.23,-0.21,-0.29
18:38:26:2461,-9.70,0.18,-0.04,-0.19,-0.20,-0.36
18:38:26:2661,-9.71,0.20,-0.06,-0.26,-0.26,-0.36
18:38:26:2861,-9.70,0.18,-0.03,-0.23,-0.14,-0.41
18:38:26:3062,-9.70,0.19,-0.05,-0.24,-0.19,-0.33
18:38:26:3261,-9.68,0.19,-0.03,-0.17,-0.12,-0.30
18:38:26:3461,-9.70,0.18,-0.06,-0.19,-0.02,-0.38
18:38:26:3661,-9.71,0.18,-0.05,-0.17,-0.03,-0.35
18:38:26:3861,-9.70,0.18,-0.01,-0.17,-0.04,-0.30
18:38:26:4061,-9.69,0.19,-0.04,-0.23,-0.16,-0.34
18:38:26:4261,-9.68,0.19,-0.02,-0.24,-0.13,-0.40
18:38:26:4461,-9.70,0.18,-0.03,-0.14,-0.12,-0.37
18:38:26:4661,-9.70,0.17,-0.06,-0.20,-0.18,-0.34
18:38:26:4861,-9.71,0.18,-0.06,-0.21,-0.14,-0.29
