Time,Ax,Ay,Az,Gx,Gy,Gz
17:16:33:3229,-1.52,0.68,-9.37,-0.16,-0.21,-0.40
17:16:33:3429,-1.52,0.64,-9.38,-0.22,-0.20,-0.29
17:16:33:3629,-1.51,0.63,-9.39,-0.29,-0.08,-0.27
17:16:33:3829,-1.49,0.69,-9.40,-0.20,-0.10,-0.36
17:16:33:4029,-1.51,0.64,-9.37,-0.22,-0.11,-0.39
17:16:33:4229,-1.50,0.63,-9.42,-0.08,-0.07,-0.35
17:16:33:4429,-1.51,0.64,-9.41,-0.17,-0.06,-0.36
17:16:33:4629,-1.51,0.66,-9.39,-0.17,-0.12,-0.39
17:16:33:4829,-1.51,0.67,-9.37,-0.19,-0.13,-0.37
17:16:33:5031,-1.49,0.65,-9.36,-0.24,-0.04,-0.35
17:16:33:5230,-1.52,0.62,-9.40,-0.22,-0.13,-0.39
17:16:33:5429,-1.52,0.63,-9.38,-0.28,-0.18,-0.31
17:16:33:5629,-1.52,0.66,-9.41,-0.19,-0.10,-0.31
17:16:33:5829,-1.50,0.66,-9.40,-0.35,-0.34,-0.34
17:16:33:6029,-1.51,0.65,-9.38,-0.09,0.03,-0.37
17:16:33:6229,-1.51,0.66,-9.36,-0.20,-0.12,-0.33
17:16:33:6429,-1.50,0.64,-9.39,-0.20,-0.04,-0.31
17:16:33:6629,-1.50,0.66,-9.40,-0.26,-0.24,-0.33
17:16:33:6829,-1.50,0.65,-9.35,-0.17,0.05,-0.31
17:16:33:7029,-1.53,0.67,-9.40,-0.28,-0.14,-0.47
17:16:33:7229,-1.50,0.62,-9.40,-0.15,-0.05,-0.32
17:16:33:7429,-1.53,0.62,-9.41,-0.10,-0.04,-0.38
17:16:33:7629,-1.49,0.66,-9.38,-0.35,-0.25,-0.35
17:16:33:7829,-1.53,0.68,-9.38,-0.12,-0.10,-0.34
17:16:33:8029,-1.52,0.66,-9.39,-0.23,-0.15,-0.33
17:16:33:8229,-1.50,0.62,-9.40,-0.10,0.00,-0.38
17:16:33:8429,-1.50,0.63,-9.40,-0.26,-0.11,-0.37
17:16:33:8629,-1.52,0.66,-9.35,-0.17,-0.05,-0.41
17:16:33:8829,-1.50,0.65,-9.44,-0.15,-0.09,-0.35
17:16:33:9029,-1.52,0.62,-9.41,-0.34,-0.20,-0.38
17:16:33:9229,-1.52,0.64,-9.37,0.00,0.17,-0.39
17:16:33:9429,-1.53,0.62,-9.41,-0.32,-0.25,-0.33
17:16:33:9629,-1.50,0.65,-9.36,-0.31,-0.12,-0.42
17:16:33:9829,-1.50,0.67,-9.42,-0.12,0.03,-0.29
17:16:34:0030,-1.51,0.63,-9.39,-0.37,-0.20,-0.35
17:16:34:0229,-1.52,0.64,-9.39,-0.16,-0.12,-0.28
17:16:34:0429,-1.51,0.66,-9.36,-0.26,-0.20,-0.34
17:16:34:0629,-1.51,0.64,-9.39,-0.11,-0.10,-0.40
17:16:34:0829,-1.54,0.67,-9.40,-0.20,-0.04,-0.32
17:16:34:1030,-1.50,0.68,-9.41,-0.16,-0.11,-0.35
17:16:34:1230,-1.51,0.63,-9.42,-0.21,-0.16,-0.41
17:16:34:1430,-1.51,0.65,-9.39,-0.24,-0.19,-0.32
17:16:34:1630,-1.50,0.66,-9.38,-0.07,0.22,-0.32
17:16:34:1830,-1.52,0.64,-9.41,-0.37,-0.24,-0.40
17:16:34:2030,-1.51,0.66,-9.36,-0.05,0.10,-0.24
17:16:34:2230,-1.52,0.66,-9.37,-0.28,-0.15,-0.35
17:16:34:2430,-1.49,0.68,-9.40,-0.19,-0.03,-0.34
17:16:34:2630,-1.52,0.67,-9.41,-0.17,-0.14,-0.37
17:16:34:2830,-1.51,0.67,-9.36,-0.30,-0.14,-0.36
