Time,Ax,Ay,Az,Gx,Gy,Gz
16:04:31:5408,0.47,8.84,-4.38,-0.26,-0.26,-0.32
16:04:31:5608,0.46,8.87,-4.33,-0.25,-0.21,-0.29
16:04:31:5808,0.48,8.83,-4.33,-0.14,-0.18,-0.45
16:04:31:6008,0.46,8.85,-4.32,-0.23,-0.08,-0.26
16:04:31:6208,0.48,8.87,-4.31,-0.16,-0.09,-0.37
16:04:31:6408,0.48,8.85,-4.30,-0.19,-0.08,-0.36
16:04:31:6608,0.49,8.87,-4.36,-0.18,-0.06,-0.40
16:04:31:6808,0.45,8.84,-4.30,-0.25,-0.29,-0.35
16:04:31:7009,0.49,8.88,-4.34,-0.26,-0.25,-0.34
16:04:31:7208,0.48,8.83,-4.30,-0.24,-0.19,-0.42
16:04:31:7408,0.44,8.86,-4.33,-0.13,-0.11,-0.36
16:04:31:7608,0.47,8.84,-4.30,-0.17,-0.18,-0.29
16:04:31:7808,0.45,8.85,-4.36,-0.28,-0.26,-0.30
16:04:31:8008,0.47,8.85,-4.34,-0.18,-0.04,-0.31
16:04:31:8208,0.51,8.86,-4.36,-0.24,-0.19,-0.35
16:04:31:8409,0.48,8.83,-4.30,-0.09,-0.13,-0.39
16:04:31:8609,0.49,8.82,-4.34,-0.23,-0.11,-0.41
16:04:31:8809,0.45,8.83,-4.36,-0.12,0.01,-0.42
16:04:31:9009,0.48,8.86,-4.35,-0.08,-0.13,-0.32
16:04:31:9209,0.49,8.83,-4.34,-0.24,-0.15,-0.39
16:04:31:9409,0.48,8.89,-4.31,-0.23,0.11,-0.37
16:04:31:9609,0.48,8.82,-4.33,-0.21,-0.09,-0.35
16:04:31:9809,0.45,8.85,-4.33,-0.21,-0.11,-0.35
16:04:32:0009,0.48,8.86,-4.37,-0.20,-0.08,-0.33
16:04:32:0209,0.46,8.85,-4.37,-0.27,-0.20,-0.32
16:04:32:0409,0.48,8.83,-4.31,-0.20,-0.05,-0.44
16:04:32:0609,0.49,8.84,-4.34,-0.26,-0.20,-0.35
16:04:32:0809,0.48,8.85,-4.30,-0.18,-0.19,-0.39
16:04:32:1009,0.48,8.86,-4.34,-0.23,-0.11,-0.34
16:04:32:1209,0.47,8.82,-4.31,-0.28,-0.20,-0.32
16:04:32:1409,0.46,8.84,-4.33,-0.20,-0.14,-0.41
16:04:32:1609,0.46,8.84,-4.32,-0.31,-0.29,-0.28
16:04:32:1809,0.49,8.86,-4.33,-0.24,-0.19,-0.31
16:04:32:2009,0.49,8.82,-4.34,-0.21,-0.22,-0.42
16:04:32:2209,0.46,8.87,-4.34,-0.27,-0.13,-0.31
16:04:32:2409,0.48,8.84,-4.32,-0.22,-0.20,-0.38
16:04:32:2609,0.44,8.86,-4.34,-0.18,-0.04,-0.42
16:04:32:2809,0.49,8.86,-4.36,-0.21,-0.06,-0.39
16:04:32:3009,0.49,8.84,-4.31,-0.22,-0.22,-0.39
16:04:32:3209,0.49,8.84,-4.33,-0.20,-0.05,-0.35
16:04:32:3409,0.46,8.84,-4.30,-0.29,-0.17,-0.34
16:04:32:3609,0.47,8.86,-4.35,-0.22,-0.13,-0.28
16:04:32:3809,0.47,8.85,-4.33,-0.24,-0.18,-0.32
16:04:32:4009,0.48,8.84,-4.33,-0.19,-0.23,-0.35
16:04:32:4209,0.46,8.85,-4.30,-0.20,-0.19,-0.37
16:04:32:4410,0.48,8.86,-4.31,-0.16,0.04,-0.32
16:04:32:4610,0.49,8.87,-4.35,-0.16,-0.08,-0.38
16:04:32:4809,0.47,8.86,-4.36,-0.16,-0.20,-0.34
16:04:32:5009,0.46,8.86,-4.33,-0.12,-0.02,-0.32
16:04:32:5210,0.47,8.84,-4.35,-0.23,-0.04,-0.36
16:04:32:5410,0.46,8.85,-4.33,-0.21,-0.07,-0.38
16:04:32:5610,0.49,8.87,-4.34,-0.24,-0.18,-0.32
16:04:32:5810,0.47,8.84,-4.33,-0.17,-0.10,-0.32
16:04:32:6010,0.48,8.84,-4.38,-0.23,-0.11,-0.37
16:04:32:6209,0.44,8.86,-4.38,-0.16,-0.01,-0.37
16:04:32:6409,0.47,8.85,-4.29,-0.20,0.00,-0.42
16:04:32:6609,0.48,8.84,-4.32,-0.21,-0.23,-0.31
16:04:32:6809,0.47,8.82,-4.34,-0.20,-0.12,-0.35
16:04:32:7010,0.46,8.84,-4.35,-0.20,-0.19,-0.36
16:04:32:7209,0.46,8.83,-4.34,-0.19,-0.06,-0.36
16:04:32:7409,0.47,8.85,-4.34,-0.21,-0.11,-0.40
16:04:32:7609,0.48,8.86,-4.30,-0.21,-0.15,-0.32
16:04:32:7809,0.48,8.85,-4.32,-0.26,-0.21,-0.38
16:04:32:8009,0.48,8.85,-4.31,-0.22,-0.19,-0.33
16:04:32:8209,0.47,8.86,-4.35,-0.20,-0.20,-0.37
16:04:32:8410,0.48,8.86,-4.32,-0.25,-0.14,-0.38
16:04:32:8609,0.46,8.87,-4.37,-0.26,-0.17,-0.33
16:04:32:8809,0.49,8.83,-4.36,-0.20,-0.24,-0.37
16:04:32:9010,0.46,8.83,-4.34,-0.09,-0.15,-0.37
16:04:32:9210,0.48,8.84,-4.33,-0.13,-0.03,-0.37
16:04:32:9410,0.47,8.85,-4.32,-0.18,-0.14,-0.38
16:04:32:9610,0.49,8.86,-4.38,-0.17,-0.04,-0.30
16:04:32:9810,0.45,8.87,-4.31,-0.18,-0.01,-0.40
16:04:33:0010,0.51,8.85,-4.33,-0.21,-0.12,-0.42
16:04:33:0210,0.49,8.84,-4.30,-0.20,-0.33,-0.37
16:04:33:0410,0.49,8.86,-4.39,-0.27,-0.24,-0.38
16:04:33:0610,0.47,8.85,-4.31,-0.18,-0.17,-0.27
16:04:33:0810,0.49,8.87,-4.39,-0.26,-0.17,-0.42
16:04:33:1010,0.45,8.85,-4.32,-0.08,-0.11,-0.30
16:04:33:1210,0.49,8.86,-4.36,-0.28,-0.24,-0.34
16:04:33:1410,0.48,8.88,-4.31,-0.21,-0.08,-0.26
16:04:33:1610,0.45,8.86,-4.34,-0.20,-0.07,-0.35
16:04:33:1810,0.45,8.84,-4.36,-0.20,-0.19,-0.35
16:04:33:2010,0.46,8.85,-4.32,-0.19,-0.14,-0.42
16:04:33:2210,0.47,8.83,-4.32,-0.29,-0.05,-0.28
16:04:33:2410,0.47,8.83,-4.33,-0.29,-0.11,-0.41
16:04:33:2610,0.47,8.83,-4.34,-0.17,-0.18,-0.27
16:04:33:2810,0.48,8.84,-4.31,-0.16,-0.02,-0.41
16:04:33:3010,0.45,8.87,-4.38,-0.20,-0.28,-0.31
16:04:33:3210,0.45,8.82,-4.35,-0.28,-0.18,-0.31
16:04:33:3410,0.46,8.87,-4.32,-0.23,-0.17,-0.40
16:04:33:3610,0.49,8.84,-4.34,-0.27,-0.07,-0.33
16:04:33:3810,0.48,8.85,-4.33,-0.14,0.01,-0.38
16:04:33:4010,0.49,8.87,-4.35,-0.28,-0.23,-0.34
16:04:33:4210,0.47,8.83,-4.35,-0.14,-0.11,-0.35
16:04:33:4411,0.48,8.86,-4.36,-0.32,-0.22,-0.36
16:04:33:4611,0.44,8.87,-4.31,-0.13,-0.06,-0.28
16:04:33:4810,0.48,8.84,-4.35,-0.25,-0.10,-0.43
16:04:33:5010,0.47,8.85,-4.29,-0.09,-0.08,-0.31
16:04:33:5210,0.47,8.87,-4.37,-0.26,-0.12,-0.32
16:04:33:5410,0.46,8.85,-4.31,-0.19,-0.26,-0.38
16:04:33:5610,0.49,8.85,-4.34,-0.20,-0.16,-0.36
16:04:33:5810,0.44,8.87,-4.29,-0.17,-0.21,-0.24
16:04:33:6011,0.49,8.84,-4.36,-0.32,-0.17,-0.38
16:04:33:6211,0.48,8.87,-4.31,-0.23,-0.20,-0.26
16:04:33:6411,0.48,8.84,-4.38,-0.16,-0.02,-0.45
16:04:33:6611,0.45,8.84,-4.35,-0.17,-0.14,-0.31
16:04:33:6811,0.48,8.86,-4.33,-0.29,-0.13,-0.38
16:04:33:7011,0.49,8.85,-4.34,-0.21,-0.25,-0.33
16:04:33:7211,0.48,8.85,-4.33,-0.20,-0.14,-0.42
16:04:33:7411,0.49,8.87,-4.33,-0.20,-0.08,-0.30
16:04:33:7611,0.46,8.83,-4.30,-0.26,-0.19,-0.31
16:04:33:7811,0.48,8.85,-4.36,-0.27,-0.20,-0.30
16:04:33:8011,0.47,8.84,-4.34,-0.20,-0.01,-0.32
16:04:33:8211,0.48,8.83,-4.35,-0.26,-0.15,-0.40
16:04:33:8411,0.49,8.87,-4.33,-0.25,-0.31,-0.33
16:04:33:8611,0.47,8.85,-4.33,-0.18,-0.20,-0.36
16:04:33:8811,0.47,8.85,-4.36,-0.20,-0.14,-0.32
16:04:33:9011,0.47,8.82,-4.31,-0.28,-0.08,-0.28
16:04:33:9211,0.49,8.84,-4.36,-0.24,-0.12,-0.31
16:04:33:9412,0.47,8.86,-4.34,-0.17,-0.16,-0.34
16:04:33:9611,0.48,8.82,-4.34,-0.21,-0.24,-0.34
16:04:33:9811,0.47,8.86,-4.32,-0.24,-0.02,-0.39
16:04:34:0011,0.48,8.85,-4.36,-0.21,-0.03,-0.38
16:04:34:0211,0.48,8.84,-4.35,-0.13,-0.15,-0.28
16:04:34:0411,0.48,8.88,-4.32,-0.20,-0.15,-0.39
16:04:34:0611,0.43,8.87,-4.34,-0.23,-0.09,-0.33
16:04:34:0811,0.47,8.85,-4.33,-0.19,-0.05,-0.39
16:04:34:1011,0.47,8.87,-4.33,-0.20,-0.21,-0.32
16:04:34:1211,0.45,8.86,-4.34,-0.16,-0.14,-0.33
16:04:34:1411,0.49,8.86,-4.33,-0.24,-0.04,-0.47
16:04:34:1611,0.46,8.86,-4.33,-0.16,-0.06,-0.33
16:04:34:1811,0.46,8.84,-4.32,-0.18,-0.05,-0.39
16:04:34:2012,0.48,8.87,-4.31,-0.13,-0.11,-0.32
16:04:34:2211,0.49,8.86,-4.35,-0.32,-0.15,-0.33
16:04:34:2412,0.47,8.87,-4.33,-0.26,-0.22,-0.29
16:04:34:2611,0.47,8.85,-4.35,-0.32,-0.21,-0.35
16:04:34:2811,0.46,8.84,-4.33,-0.10,-0.06,-0.30
16:04:34:3011,0.47,8.83,-4.32,-0.14,-0.08,-0.35
16:04:34:3212,0.46,8.88,-4.31,-0.20,-0.14,-0.34
16:04:34:3412,0.47,8.86,-4.38,-0.22,-0.04,-0.39
16:04:34:3612,0.44,8.86,-4.41,-0.20,-0.13,-0.30
16:04:34:3812,0.48,8.82,-4.35,-0.28,-0.10,-0.41
16:04:34:4012,0.51,8.86,-4.31,-0.09,-0.10,-0.31
16:04:34:4212,0.47,8.86,-4.34,-0.28,-0.16,-0.40
16:04:34:4413,0.46,8.85,-4.32,-0.19,0.03,-0.29
16:04:34:4612,0.48,8.83,-4.33,-0.23,-0.10,-0.31
16:04:34:4812,0.45,8.86,-4.30,-0.29,-0.17,-0.36
16:04:34:5012,0.47,8.85,-4.37,-0.40,-0.20,-0.34
16:04:34:5212,0.47,8.85,-4.35,-0.23,-0.12,-0.33
16:04:34:5412,0.48,8.83,-4.32,-0.23,-0.12,-0.32
16:04:34:5612,0.47,8.88,-4.37,-0.22,-0.26,-0.27
16:04:34:5812,0.48,8.87,-4.35,-0.28,-0.18,-0.36
16:04:34:6012,0.46,8.85,-4.39,-0.36,-0.17,-0.36
16:04:34:6211,0.46,8.83,-4.32,-0.19,-0.04,-0.39
16:04:34:6411,0.50,8.86,-4.32,-0.21,-0.20,-0.45
16:04:34:6611,0.50,8.84,-4.31,-0.13,0.06,-0.41
16:04:34:6811,0.44,8.83,-4.33,-0.19,0.07,-0.36
16:04:34:7011,0.45,8.84,-4.35,-0.21,-0.14,-0.38
16:04:34:7211,0.48,8.86,-4.34,-0.14,-0.05,-0.35
16:04:34:7411,0.48,8.86,-4.32,-0.24,-0.02,-0.40
16:04:34:7611,0.46,8.85,-4.37,-0.20,-0.12,-0.40
16:04:34:7811,0.49,8.83,-4.30,-0.14,-0.05,-0.39
16:04:34:8011,0.48,8.86,-4.35,-0.23,-0.01,-0.33
16:04:34:8211,0.46,8.87,-4.33,-0.17,-0.06,-0.37
16:04:34:8411,0.47,8.83,-4.33,-0.24,-0.01,-0.38
16:04:34:8611,0.49,8.84,-4.34,-0.26,-0.01,-0.42
16:04:34:8811,0.45,8.86,-4.32,-0.17,-0.15,-0.39
16:04:34:9011,0.50,8.85,-4.36,-0.26,-0.27,-0.34
16:04:34:9211,0.44,8.87,-4.32,-0.21,-0.14,-0.26
16:04:34:9412,0.48,8.85,-4.37,-0.24,-0.13,-0.37
16:04:34:9611,0.46,8.85,-4.31,-0.19,-0.10,-0.36
16:04:34:9811,0.49,8.83,-4.34,-0.17,-0.01,-0.40
